NO_OF_FRAMES	1899
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 16:45:45.108	686479.93376530
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i en dimension 75.7 g vs 31.4 g
MARKER_NAMES	v75_7g	h31_4g
COLLISION_TIME	0.39
TRAJECTORY_TYPES	Mixed	Measured
Frame	Time	v75_7g X	v75_7g Y	v75_7g Z	h31_4g X	h31_4g Y	h31_4g Z	
445	0.88800	341.477	633.036	196.098	349.333	786.718	197.568
446	0.89000	341.447	632.767	196.078	349.270	785.708	197.540
447	0.89200	341.482	632.550	196.158	349.235	784.710	197.544
448	0.89400	341.416	632.283	196.109	349.179	783.713	197.549
449	0.89600	341.387	632.029	196.143	349.131	782.721	197.570
450	0.89800	341.414	631.788	196.206	349.097	781.709	197.548
451	0.90000	341.405	631.528	196.175	349.040	780.711	197.555
452	0.90200	341.383	631.290	196.185	348.977	779.713	197.563
453	0.90400	341.338	631.021	196.189	348.929	778.720	197.588
454	0.90600	341.337	630.783	196.199	348.880	777.717	197.559
455	0.90800	341.357	630.545	196.211	348.825	776.720	197.545
456	0.91000	341.328	630.292	196.194	348.777	775.730	197.547
457	0.91200	341.347	630.060	196.244	348.699	774.775	197.597
458	0.91400	341.332	629.816	196.215	348.651	773.778	197.587
459	0.91600	341.274	629.550	196.169	348.610	772.773	197.563
460	0.91800	341.286	629.295	196.179	348.525	771.782	197.567
461	0.92000	341.271	629.058	196.190	348.483	770.791	197.574
462	0.92200	341.241	628.805	196.171	348.427	769.786	197.551
463	0.92400	341.233	628.576	196.170	348.283	768.819	197.573
464	0.92600	341.210	628.324	196.153	348.214	767.856	197.616
465	0.92800	341.194	628.062	196.148	348.181	766.861	197.562
466	0.93000	341.229	627.845	196.228	348.082	765.890	197.529
467	0.93200	341.178	627.594	196.183	348.020	764.920	197.561
468	0.93400	341.176	627.333	196.154	347.995	763.928	197.552
469	0.93600	341.167	627.087	196.176	347.924	762.929	197.550
470	0.93800	341.195	626.871	196.231	347.875	761.935	197.566
471	0.94000	341.144	626.619	196.213	347.834	760.964	197.602
472	0.94200	341.142	626.364	196.248	347.779	759.970	197.620
473	0.94400	341.126	626.103	196.218	347.725	758.987	197.603
474	0.94600	341.111	625.866	196.229	347.685	757.997	197.573
475	0.94800	341.110	625.635	196.255	347.630	757.014	197.557
476	0.95000	341.109	625.390	196.253	347.583	756.046	197.547
477	0.95200	341.099	625.128	196.249	347.528	755.076	197.562
478	0.95400	341.091	624.875	196.233	347.468	754.146	197.576
479	0.95600	341.069	624.646	196.233	347.414	753.162	197.565
480	0.95800	341.074	624.407	196.270	347.366	752.178	197.554
481	0.96000	341.059	624.178	196.270	347.299	751.185	197.556
482	0.96200	341.037	623.934	196.242	347.230	750.212	197.602
483	0.96400	341.051	623.719	196.272	347.093	749.238	197.586
484	0.96600	341.014	623.467	196.255	347.037	748.253	197.579
485	0.96800	341.013	623.238	196.255	346.989	747.252	197.570
486	0.97000	340.998	622.993	196.228	346.940	746.259	197.550
487	0.97200	340.984	622.757	196.215	346.907	745.273	197.547
488	0.97400	340.975	622.527	196.241	346.844	744.296	197.532
489	0.97600	341.065	622.522	196.294	346.803	743.317	197.545
490	0.97800	340.990	622.133	196.057	346.726	742.361	197.575
491	0.98000	341.010	621.911	196.433	346.619	741.362	197.542
492	0.98200	340.936	621.562	196.212	346.549	740.396	197.586
493	0.98400	341.019	621.557	196.291	346.494	739.409	197.587
494	0.98600	340.925	621.047	196.195	346.424	738.432	197.578
495	0.98800	340.910	620.793	196.207	346.383	737.453	197.571
496	0.99000	340.895	620.573	196.195	346.336	736.477	197.540
497	0.99200	340.880	620.327	196.194	346.287	735.505	197.548
498	0.99400	340.871	620.089	196.207	346.241	734.562	197.592
499	0.99600	340.840	619.805	196.162	346.184	733.576	197.573
500	0.99800	340.847	619.574	196.190	346.131	732.599	197.545
501	1.00000	340.831	619.344	196.216	346.090	731.626	197.559
502	1.00200	340.816	619.106	196.229	346.028	730.656	197.546
503	1.00400	340.807	618.844	196.227	345.972	729.669	197.532
504	1.00600	340.784	618.592	196.212	345.931	728.696	197.548
505	1.00800	340.783	618.345	196.237	345.823	727.695	197.417
506	1.01000	340.754	618.116	196.238	345.772	726.766	197.498
507	1.01200	340.752	617.861	196.250	345.725	725.801	197.506
508	1.01400	340.672	617.565	196.126	345.685	724.822	197.486
509	1.01600	340.707	617.348	196.208	345.629	723.808	197.394
510	1.01800	340.699	617.118	196.236	345.611	722.868	197.490
511	1.02000	340.677	616.872	196.235	345.570	721.893	197.513
512	1.02200	340.647	616.612	196.207	345.529	720.934	197.540
513	1.02400	340.609	616.321	196.124	345.459	719.913	197.437
514	1.02600	340.601	616.074	196.177	345.441	718.974	197.510
515	1.02800	340.615	615.850	196.220	345.364	717.998	197.444
516	1.03000	340.599	615.619	196.272	345.294	717.033	197.459
517	1.03200	340.540	615.322	196.150	345.262	716.063	197.412
518	1.03400	340.553	615.090	196.204	345.113	715.102	197.373
519	1.03600	340.538	614.836	196.216	345.051	714.140	197.341
520	1.03800	340.515	614.598	196.230	345.012	713.183	197.325
521	1.04000	340.443	614.325	196.149	344.945	712.277	197.409
522	1.04200	340.448	614.062	196.148	344.868	711.305	197.390
523	1.04400	340.412	613.807	196.186	344.798	710.289	197.311
524	1.04600	340.376	613.579	196.188	344.736	709.309	197.280
525	1.04800	340.353	613.318	196.162	344.675	708.352	197.269
526	1.05000	340.317	613.072	196.187	344.629	707.400	197.298
527	1.05200	340.294	612.827	196.188	344.583	706.443	197.289
528	1.05400	340.301	612.588	196.204	344.507	705.470	197.275
