NO_OF_FRAMES	1558
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:52:39.154	683294.01175850
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
1600	3.19800	334.377	522.166	195.043
1601	3.20000	334.352	521.615	195.052
1602	3.20200	334.326	521.072	195.049
1603	3.20400	334.300	520.529	195.097
1604	3.20600	334.255	520.011	195.132
1605	3.20800	334.244	519.493	195.169
1606	3.21000	334.211	518.958	195.205
1607	3.21200	334.192	518.407	195.216
1608	3.21400	334.160	517.881	195.214
1609	3.21600	334.142	517.330	195.226
1610	3.21800	334.102	516.787	195.225
1611	3.22000	334.062	516.220	195.212
1612	3.22200	334.023	515.670	195.199
1613	3.22400	334.003	515.102	195.186
1614	3.22600	333.964	514.552	195.148
1615	3.22800	333.931	513.993	195.150
1616	3.23000	333.884	513.426	195.137
1617	3.23200	333.858	512.883	195.139
1618	3.23400	333.804	512.316	195.152
1619	3.23600	333.779	511.773	195.154
1620	3.23800	333.753	511.231	195.156
1621	3.24000	333.728	510.696	195.145
1622	3.24200	333.703	510.161	195.160
1623	3.24400	333.678	509.635	195.189
1624	3.24600	333.646	509.100	195.205
1625	3.24800	333.614	508.574	195.208
1626	3.25000	333.589	508.039	195.224
1627	3.25200	333.557	507.513	195.253
1628	3.25400	333.510	506.954	195.257
1629	3.25600	333.471	506.411	195.261
1630	3.25800	333.410	505.836	195.240
1631	3.26000	333.398	505.293	195.220
1632	3.26200	333.351	504.718	195.175
1633	3.26400	333.298	504.167	195.141
1634	3.26600	333.293	503.608	195.097
1635	3.26800	333.254	503.057	195.090
1636	3.27000	333.228	502.498	195.073
1637	3.27200	333.195	501.955	195.078
1638	3.27400	333.176	501.395	195.061
1639	3.27600	333.138	500.869	195.093
1640	3.27800	333.126	500.317	195.115
1641	3.28000	333.094	499.807	195.147
1642	3.28200	333.075	499.264	195.182
1643	3.28400	333.037	498.738	195.215
1644	3.28600	333.018	498.203	195.238
1645	3.28800	333.000	497.651	195.234
1646	3.29000	332.967	497.117	195.231
1647	3.29200	332.942	496.566	195.229
1648	3.29400	332.916	496.015	195.202
1649	3.29600	332.897	495.447	195.200
1650	3.29800	332.857	494.888	195.161
1651	3.30000	332.845	494.328	195.147
1652	3.30200	332.812	493.769	195.134
1653	3.30400	332.808	493.225	195.121
1654	3.30600	332.761	492.675	195.095
1655	3.30800	332.749	492.123	195.096
1656	3.31000	332.710	491.580	195.083
1657	3.31200	332.691	491.021	195.097
1658	3.31400	332.666	490.494	195.110
1659	3.31600	332.648	489.959	195.111
1660	3.31800	332.609	489.433	195.124
1661	3.32000	332.591	488.898	195.151
1662	3.32200	332.552	488.372	195.165
1663	3.32400	332.527	487.837	195.193
1664	3.32600	332.502	487.310	195.208
1665	3.32800	332.476	486.759	195.211
1666	3.33000	332.444	486.225	195.214
1667	3.33200	332.411	485.665	195.204
1668	3.33400	332.392	485.114	195.184
1669	3.33600	332.353	484.555	195.150
1670	3.33800	332.335	484.020	195.129
1671	3.34000	332.295	483.460	195.095
1672	3.34200	332.283	482.909	195.077
1673	3.34400	332.230	482.367	195.069
1674	3.34600	332.218	481.815	195.050
1675	3.34800	332.172	481.281	195.056
1676	3.35000	332.133	480.738	195.075
1677	3.35200	332.094	480.221	195.107
1678	3.35400	332.054	479.670	195.140
1679	3.35600	331.994	479.153	195.171
1680	3.35800	331.969	478.610	195.192
1681	3.36000	331.923	478.084	195.212
1682	3.36200	331.876	477.525	195.208
1683	3.36400	331.824	477.007	195.215
1684	3.36600	331.763	476.424	195.198
1685	3.36800	331.662	475.882	195.166
1686	3.37000	331.601	475.307	195.138
1687	3.37200	331.540	474.740	195.122
1688	3.37400	331.515	474.188	195.107
1689	3.37600	331.446	473.614	195.106
1690	3.37800	331.421	473.062	195.090
1691	3.38000	331.382	472.511	195.075
1692	3.38200	331.356	471.951	195.099
1693	3.38400	331.324	471.408	195.072
1694	3.38600	331.312	470.873	195.109
1695	3.38800	331.280	470.339	195.095
1696	3.39000	331.263	469.812	195.119
1697	3.39200	331.216	469.278	195.106
1698	3.39400	331.219	468.759	195.144
1699	3.39600	331.180	468.224	195.156
1700	3.39800	331.162	467.690	195.195
1701	3.40000	331.122	467.131	195.197
1702	3.40200	331.118	466.595	195.211
1703	3.40400	331.071	466.028	195.201
1704	3.40600	331.066	465.493	195.190
1705	3.40800	331.026	464.925	195.155
1706	3.41000	331.007	464.357	195.121
1707	3.41200	330.968	463.813	195.072
1708	3.41400	330.943	463.245	195.038
1709	3.41600	330.924	462.702	195.042
1710	3.41800	330.891	462.142	195.020
1711	3.42000	330.866	461.600	195.025
1712	3.42200	330.840	461.048	195.017
1713	3.42400	330.822	460.530	195.084
1714	3.42600	330.797	459.987	195.114
1715	3.42800	330.772	459.478	195.169
1716	3.43000	330.761	458.934	195.174
1717	3.43200	330.736	458.425	195.230
1718	3.43400	330.717	457.865	195.236
1719	3.43600	330.699	457.355	195.242
1720	3.43800	330.674	456.795	195.248
1721	3.44000	330.641	456.253	195.231
1722	3.44200	330.616	455.692	195.187
1723	3.44400	330.590	455.124	195.159
1724	3.44600	330.592	454.572	195.154
1725	3.44800	330.552	454.004	195.101
1726	3.45000	330.526	453.453	195.097
1727	3.45200	330.487	452.893	195.055
1728	3.45400	330.482	452.333	195.066
1729	3.45600	330.442	451.782	195.063
1730	3.45800	330.424	451.239	195.073
1731	3.46000	330.385	450.705	195.069
1732	3.46200	330.366	450.153	195.093
1733	3.46400	330.328	449.652	195.089
1734	3.46600	330.302	449.101	195.113
1735	3.46800	330.271	448.583	195.135
1736	3.47000	330.225	448.049	195.132
1737	3.47200	330.139	447.523	195.165
1738	3.47400	330.093	446.964	195.152
1739	3.47600	330.048	446.430	195.149
1740	3.47800	330.008	445.854	195.163
1741	3.48000	329.948	445.303	195.138
1742	3.48200	329.923	444.743	195.127
1743	3.48400	329.897	444.192	195.077
1744	3.48600	329.864	443.615	195.068
1745	3.48800	329.818	443.072	195.005
1746	3.49000	329.799	442.504	195.009
1747	3.49200	329.760	441.961	194.972
1748	3.49400	329.748	441.401	194.989
1749	3.49600	329.703	440.866	194.965
1750	3.49800	329.690	440.324	195.032
1751	3.50000	329.659	439.790	195.060
1752	3.50200	329.633	439.264	195.101
1753	3.50400	329.609	438.729	195.103
1754	3.50600	329.583	438.196	195.158
1755	3.50800	329.552	437.669	195.174
1756	3.51000	329.526	437.127	195.192
1757	3.51200	329.487	436.592	195.171
1758	3.51400	329.461	436.033	195.165
1759	3.51600	329.422	435.498	195.144
1760	3.51800	329.382	434.914	195.129
1761	3.52000	329.370	434.379	195.109
1762	3.52200	329.309	433.804	195.106
1763	3.52400	329.298	433.260	195.075
1764	3.52600	329.243	432.685	195.098
1765	3.52800	329.239	432.149	195.079
1766	3.53000	329.192	431.591	195.102
1767	3.53200	329.174	431.039	195.085
1768	3.53400	329.148	430.506	195.119
1769	3.53600	329.086	429.939	195.130
1770	3.53800	329.076	429.429	195.149
1771	3.54000	329.044	428.886	195.146
1772	3.54200	329.026	428.361	195.192
1773	3.54400	328.994	427.826	195.201
1774	3.54600	328.976	427.300	195.223
1775	3.54800	328.957	426.741	195.222
1776	3.55000	328.939	426.214	195.244
1777	3.55200	328.899	425.647	195.232
1778	3.55400	328.888	425.104	195.231
1779	3.55600	328.862	424.544	195.205
1780	3.55800	328.837	423.975	195.168
1781	3.56000	328.818	423.424	195.156
1782	3.56200	328.793	422.872	195.118
1783	3.56400	328.767	422.320	195.107
1784	3.56600	328.735	421.761	195.083
1785	3.56800	328.696	421.226	195.070
1786	3.57000	328.644	420.684	195.070
1787	3.57200	328.584	420.126	195.097
1788	3.57400	328.539	419.608	195.108
1789	3.57600	328.493	419.075	195.147
1790	3.57800	328.455	418.557	195.159
1791	3.58000	328.402	418.015	195.161
1792	3.58200	328.384	417.489	195.188
1793	3.58400	328.331	416.939	195.179
1794	3.58600	328.305	416.396	195.183
1795	3.58800	328.259	415.837	195.162
1796	3.59000	328.234	415.302	195.152
1797	3.59200	328.201	414.734	195.121
1798	3.59400	328.163	414.182	195.087
1799	3.59600	328.157	413.622	195.069
1800	3.59800	328.083	413.063	195.024
1801	3.60000	328.078	412.511	195.018
1802	3.60200	328.033	411.960	195.011
1803	3.60400	328.007	411.410	195.031
1804	3.60600	327.975	410.876	195.024
1805	3.60800	327.943	410.333	195.030
1806	3.61000	327.912	409.816	195.047
1807	3.61200	327.887	409.273	195.054
1808	3.61400	327.847	408.756	195.073
1809	3.61600	327.816	408.222	195.092
1810	3.61800	327.777	407.705	195.111
1811	3.62000	327.760	407.162	195.118
1812	3.62200	327.733	406.620	195.128
1813	3.62400	327.701	406.061	195.139
1814	3.62600	327.668	405.519	195.149
1815	3.62800	327.643	404.967	195.121
1816	3.63000	327.610	404.400	195.096
1817	3.63200	327.584	403.848	195.069
1818	3.63400	327.551	403.280	195.044
1819	3.63600	327.526	402.728	195.018
1820	3.63800	327.493	402.161	194.994
1821	3.64000	327.467	401.626	194.966
1822	3.64200	327.448	401.067	194.980
1823	3.64400	327.423	400.532	194.979
1824	3.64600	327.398	399.992	195.042
1825	3.64800	327.374	399.473	195.039
1826	3.65000	327.369	398.941	195.116
1827	3.65200	327.338	398.415	195.126
1828	3.65400	327.313	397.890	195.164
1829	3.65600	327.287	397.331	195.154
1830	3.65800	327.262	396.805	195.166
1831	3.66000	327.244	396.262	195.155
1832	3.66200	327.218	395.703	195.147
1833	3.66400	327.193	395.143	195.138
1834	3.66600	327.127	394.592	195.114
1835	3.66800	327.062	394.017	195.080
1836	3.67000	327.042	393.457	195.048
1837	3.67200	326.983	392.898	195.039
1838	3.67400	326.972	392.354	195.004
1839	3.67600	326.918	391.787	194.985
1840	3.67800	326.907	391.245	195.003
1841	3.68000	326.853	390.687	195.022
1842	3.68200	326.842	390.152	195.001
1843	3.68400	326.810	389.618	195.031
1844	3.68600	326.778	389.085	195.036
1845	3.68800	326.746	388.543	195.054
1846	3.69000	326.715	388.025	195.057
1847	3.69200	326.668	387.477	195.116
1848	3.69400	326.650	386.951	195.108
1849	3.69600	326.618	386.401	195.116
1850	3.69800	326.586	385.858	195.110
1851	3.70000	326.546	385.301	195.133
1852	3.70200	326.509	384.757	195.101
1853	3.70400	326.460	384.184	195.127
1854	3.70600	326.429	383.639	195.071
1855	3.70800	326.390	383.072	195.057
1856	3.71000	326.343	382.522	195.042
1857	3.71200	326.304	381.963	195.040
1858	3.71400	326.285	381.421	195.038
1859	3.71600	326.240	380.879	195.035
1860	3.71800	326.207	380.329	195.046
1861	3.72000	326.175	379.796	195.081
1862	3.72200	326.156	379.247	195.120
1863	3.72400	326.131	378.723	195.167
1864	3.72600	326.114	378.189	195.177
1865	3.72800	326.081	377.664	195.201
1866	3.73000	326.063	377.114	195.213
1867	3.73200	326.037	376.581	195.226
1868	3.73400	326.013	376.030	195.213
1869	3.73600	325.987	375.488	195.214
1870	3.73800	325.976	374.928	195.191
1871	3.74000	325.930	374.368	195.143
1872	3.74200	325.917	373.809	195.147
1873	3.74400	325.872	373.249	195.099
1874	3.74600	325.881	372.706	195.101
1875	3.74800	325.842	372.156	195.091
1876	3.75000	325.809	371.596	195.070
1877	3.75200	325.798	371.063	195.085
1878	3.75400	325.766	370.505	195.090
1879	3.75600	325.748	369.987	195.103
1880	3.75800	325.696	369.446	195.105
1881	3.76000	325.653	368.929	195.116
1882	3.76200	325.601	368.396	195.131
1883	3.76400	325.564	367.854	195.134
1884	3.76600	325.518	367.322	195.150
1885	3.76800	325.494	366.772	195.168
1886	3.77000	325.454	366.231	195.174
1887	3.77200	325.429	365.671	195.155
1888	3.77400	325.404	365.130	195.162
1889	3.77600	325.379	364.570	195.144
1890	3.77800	325.346	364.002	195.091
1891	3.78000	325.314	363.451	195.086
1892	3.78200	325.282	362.891	195.043
1893	3.78400	325.256	362.341	195.040
1894	3.78600	325.231	361.782	195.024
1895	3.78800	325.199	361.232	195.021
1896	3.79000	325.181	360.690	195.029
1897	3.79200	325.149	360.149	195.037
1898	3.79400	325.131	359.624	195.070
1899	3.79600	325.093	359.093	195.115
1900	3.79800	325.068	358.577	195.134
1901	3.80000	325.028	358.028	195.158
1902	3.80200	325.011	357.504	195.191
1903	3.80400	324.972	356.971	195.187
1904	3.80600	324.948	356.444	195.169
1905	3.80800	324.915	355.896	195.194
1906	3.81000	324.884	355.336	195.156
1907	3.81200	324.858	354.795	195.169
1908	3.81400	324.819	354.226	195.119
1909	3.81600	324.786	353.676	195.095
1910	3.81800	324.748	353.125	195.069
1911	3.82000	324.703	352.565	195.033
1912	3.82200	324.705	352.023	195.046
1913	3.82400	324.666	351.464	195.011
1914	3.82600	324.647	350.923	195.025
1915	3.82800	324.608	350.373	195.027
1916	3.83000	324.569	349.840	195.027
1917	3.83200	324.558	349.314	195.014
1918	3.83400	324.526	348.774	195.029
1919	3.83600	324.508	348.258	195.053
1920	3.83800	324.476	347.701	195.071
1921	3.84000	324.458	347.192	195.082
1922	3.84200	324.411	346.636	195.101
1923	3.84400	324.371	346.103	195.104
1924	3.84600	324.331	345.554	195.109
1925	3.84800	324.306	344.996	195.103
1926	3.85000	324.287	344.454	195.095
1927	3.85200	324.241	343.886	195.052
1928	3.85400	324.202	343.345	195.044
1929	3.85600	324.129	342.795	195.024
1930	3.85800	324.063	342.211	194.983
1931	3.86000	324.011	341.679	194.987
1932	3.86200	323.978	341.112	194.972
1933	3.86400	323.953	340.579	194.976
1934	3.86600	323.900	340.040	194.996
1935	3.86800	323.867	339.501	195.042
1936	3.87000	323.857	338.978	195.085
1937	3.87200	323.810	338.438	195.106
1938	3.87400	323.808	337.931	195.146
1939	3.87600	323.769	337.373	195.144
1940	3.87800	323.736	336.851	195.189
1941	3.88000	323.711	336.292	195.162
1942	3.88200	323.679	335.760	195.169
1943	3.88400	323.646	335.193	195.158
1944	3.88600	323.607	334.642	195.117
1945	3.88800	323.596	334.093	195.128
1946	3.89000	323.542	333.517	195.081
1947	3.89200	323.495	332.960	195.081
1948	3.89400	323.463	332.410	195.068
1949	3.89600	323.438	331.844	195.057
1950	3.89800	323.420	331.311	195.067
1951	3.90000	323.374	330.745	195.057
1952	3.90200	323.357	330.228	195.039
1953	3.90400	323.311	329.688	195.064
1954	3.90600	323.287	329.156	195.075
1955	3.90800	323.241	328.641	195.084
1956	3.91000	323.217	328.092	195.097
1957	3.91200	323.179	327.576	195.106
1958	3.91400	323.148	327.028	195.121
1959	3.91600	323.136	326.513	195.157
1960	3.91800	323.104	325.956	195.161
1961	3.92000	323.080	325.414	195.137
1962	3.92200	323.048	324.865	195.153
1963	3.92400	323.017	324.305	195.107
1964	3.92600	322.997	323.756	195.099
1965	3.92800	322.960	323.196	195.052
1966	3.93000	322.948	322.637	195.033
1967	3.93200	322.923	322.095	195.011
1968	3.93400	322.884	321.528	194.981
1969	3.93600	322.887	320.987	194.985
1970	3.93800	322.849	320.454	194.975
1971	3.94000	322.830	319.898	195.009
1972	3.94200	322.791	319.376	195.037
1973	3.94400	322.714	318.845	195.050
1974	3.94600	322.710	318.323	195.105
1975	3.94800	322.652	317.765	195.086
1976	3.95000	322.629	317.251	195.125
1977	3.95200	322.582	316.703	195.121
1978	3.95400	322.558	316.162	195.127
1979	3.95600	322.526	315.629	195.120
1980	3.95800	322.494	315.054	195.082
1981	3.96000	322.463	314.521	195.075
1982	3.96200	322.437	313.954	195.049
1983	3.96400	322.391	313.397	195.035
1984	3.96600	322.380	312.846	195.007
1985	3.96800	322.342	312.279	194.981
1986	3.97000	322.323	311.747	194.976
1987	3.97200	322.299	311.189	194.963
1988	3.97400	322.266	310.649	194.973
1989	3.97600	322.256	310.109	194.983
1990	3.97800	322.202	309.568	194.967
1991	3.98000	322.214	309.045	195.000
1992	3.98200	322.161	308.504	194.985
1993	3.98400	322.165	307.981	195.019
1994	3.98600	322.119	307.451	195.041
1995	3.98800	322.087	306.911	195.053
1996	3.99000	322.084	306.380	195.076
1997	3.99200	322.038	305.832	195.077
1998	3.99400	322.041	305.292	195.090
1999	3.99600	321.987	304.735	195.081
2000	3.99800	321.977	304.176	195.046
2001	4.00000	321.937	303.628	195.048
2002	4.00200	321.898	303.068	194.988
2003	4.00400	321.886	302.519	194.992
2004	4.00600	321.841	301.961	194.957
2005	4.00800	321.830	301.403	194.950
2006	4.01000	321.797	300.881	194.962
2007	4.01200	321.774	300.330	194.940
2008	4.01400	321.741	299.801	194.967
2009	4.01600	321.716	299.261	194.983
2010	4.01800	321.683	298.723	195.000
2011	4.02000	321.674	298.208	195.023
2012	4.02200	321.643	297.662	195.054
2013	4.02400	321.624	297.139	195.068
2014	4.02600	321.586	296.575	195.077
2015	4.02800	321.569	296.052	195.092
2016	4.03000	321.530	295.503	195.072
2017	4.03200	321.499	294.953	195.053
2018	4.03400	321.488	294.421	195.057
2019	4.03600	321.435	293.848	195.031
2020	4.03800	321.433	293.306	195.023
2021	4.04000	321.372	292.749	194.995
2022	4.04200	321.296	292.184	194.978
2023	4.04400	321.263	291.646	194.999
2024	4.04600	321.218	291.086	194.944
2025	4.04800	321.173	290.532	194.967
2026	4.05000	321.142	290.008	194.959
2027	4.05200	321.102	289.443	194.947
2028	4.05400	321.070	288.923	194.991
2029	4.05600	321.031	288.374	194.975
2030	4.05800	321.000	287.845	195.009
2031	4.06000	321.005	287.320	195.001
2032	4.06200	320.951	286.769	195.053
2033	4.06400	320.924	286.231	195.077
2034	4.06600	320.877	285.667	195.067
2035	4.06800	320.858	285.129	195.092
2036	4.07000	320.811	284.557	195.097
2037	4.07200	320.779	284.014	195.044
2038	4.07400	320.761	283.458	195.047
2039	4.07600	320.723	282.899	194.997
2040	4.07800	320.705	282.350	194.985
2041	4.08000	320.680	281.801	194.973
2042	4.08200	320.635	281.244	194.951
2043	4.08400	320.631	280.713	194.962
2044	4.08600	320.592	280.158	194.966
2045	4.08800	320.568	279.627	194.977
2046	4.09000	320.537	279.099	195.015
2047	4.09200	320.506	278.554	195.056
2048	4.09400	320.475	278.051	195.102
2049	4.09600	320.452	277.511	195.103
2050	4.09800	320.397	277.000	195.139
2051	4.10000	320.381	276.452	195.129
2052	4.10200	320.340	275.920	195.118
2053	4.10400	320.316	275.381	195.120
2054	4.10600	320.270	274.832	195.087
2055	4.10800	320.228	274.285	195.081
2056	4.11000	320.212	273.726	195.036
2057	4.11200	320.173	273.162	195.033
2058	4.11400	320.170	272.622	195.037
2059	4.11600	320.096	272.072	194.978
2060	4.11800	320.084	271.533	194.984
2061	4.12000	320.038	270.995	194.989
2062	4.12200	319.980	270.439	194.971
2063	4.12400	319.939	269.925	194.982
2064	4.12600	319.860	269.369	194.964
2065	4.12800	319.817	268.830	194.969
2066	4.13000	319.785	268.308	194.972
2067	4.13200	319.748	267.763	194.993
2068	4.13400	319.722	267.248	194.982
2069	4.13600	319.670	266.703	195.004
2070	4.13800	319.661	266.171	194.996
2071	4.14000	319.621	265.617	195.009
2072	4.14200	319.611	265.060	194.995
2073	4.14400	319.577	264.521	194.979
2074	4.14600	319.546	263.955	194.954
2075	4.14800	319.528	263.413	194.912
2076	4.15000	319.502	262.859	194.926
2077	4.15200	319.486	262.300	194.887
2078	4.15400	319.460	261.761	194.873
2079	4.15600	319.443	261.204	194.860
2080	4.15800	319.410	260.649	194.850
2081	4.16000	319.392	260.113	194.887
2082	4.16200	319.361	259.580	194.857
2083	4.16400	319.336	259.037	194.910
2084	4.16600	319.312	258.516	194.918
2085	4.16800	319.278	257.971	194.946
2086	4.17000	319.270	257.460	194.990
2087	4.17200	319.216	256.912	194.966
2088	4.17400	319.205	256.386	195.017
2089	4.17600	319.182	255.846	195.003
2090	4.17800	319.156	255.291	194.996
2091	4.18000	319.131	254.758	194.969
2092	4.18200	319.086	254.203	194.961
2093	4.18400	319.075	253.654	194.939
2094	4.18600	319.035	253.100	194.932
2095	4.18800	319.010	252.542	194.899
2096	4.19000	318.985	252.005	194.915
2097	4.19200	318.962	251.466	194.904
2098	4.19400	318.929	250.911	194.899
2099	4.19600	318.905	250.383	194.926
2100	4.19800	318.888	249.837	194.931
2101	4.20000	318.855	249.309	194.959
2102	4.20200	318.833	248.777	194.934
2103	4.20400	318.778	248.241	194.952
2104	4.20600	318.777	247.726	194.950
2105	4.20800	318.723	247.166	194.961
2106	4.21000	318.706	246.645	194.975
2107	4.21200	318.681	246.099	194.983
2108	4.21400	318.621	245.548	195.006
2109	4.21600	318.581	245.008	194.996
2110	4.21800	318.516	244.443	194.956
2111	4.22000	318.480	243.888	194.953
2112	4.22200	318.426	243.333	194.925
2113	4.22400	318.374	242.758	194.875
2114	4.22600	318.349	242.213	194.885
2115	4.22800	318.289	241.666	194.869
2116	4.23000	318.230	241.088	194.862
2117	4.23200	318.199	240.573	194.837
2118	4.23400	318.166	240.005	194.868
2119	4.23600	318.111	239.470	194.891
2120	4.23800	318.073	238.937	194.939
2121	4.24000	318.033	238.392	194.951
2122	4.24200	318.002	237.868	195.011
2123	4.24400	317.979	237.330	195.008
2124	4.24600	317.939	236.811	195.027
2125	4.24800	317.922	236.282	195.035
2126	4.25000	317.884	235.726	195.012
2127	4.25200	317.873	235.206	195.032
2128	4.25400	317.841	234.641	194.998
2129	4.25600	317.809	234.095	194.986
2130	4.25800	317.813	233.547	194.975
2131	4.26000	317.774	232.983	194.942
2132	4.26200	317.770	232.436	194.932
2133	4.26400	317.753	231.898	194.931
2134	4.26600	317.728	231.326	194.915
2135	4.26800	317.725	230.797	194.926
2136	4.27000	317.692	230.258	194.902
2137	4.27200	317.677	229.729	194.912
2138	4.27400	317.652	229.201	194.925
2139	4.27600	317.621	228.648	194.931
2140	4.27800	317.610	228.129	194.955
2141	4.28000	317.566	227.599	194.941
2142	4.28200	317.563	227.064	194.970
2143	4.28400	317.517	226.546	194.994
2144	4.28600	317.493	225.993	195.002
2145	4.28800	317.468	225.458	195.032
2146	4.29000	317.430	224.920	195.009
2147	4.29200	317.394	224.364	194.990
2148	4.29400	317.331	223.837	195.003
2149	4.29600	317.280	223.248	194.969
2150	4.29800	317.248	222.698	194.911
2151	4.30000	317.222	222.168	194.901
2152	4.30200	317.171	221.596	194.863
2153	4.30400	317.159	221.050	194.859
2154	4.30600	317.130	220.513	194.863
2155	4.30800	317.097	219.941	194.827
2156	4.31000	317.074	219.413	194.844
2157	4.31200	317.036	218.880	194.877
2158	4.31400	317.005	218.328	194.888
2159	4.31600	317.004	217.818	194.927
2160	4.31800	316.967	217.266	194.939
2161	4.32000	316.936	216.748	194.968
2162	4.32200	316.920	216.219	194.961
2163	4.32400	316.888	215.665	194.948
2164	4.32600	316.864	215.129	194.957
2165	4.32800	316.833	214.575	194.944
2166	4.33000	316.816	214.036	194.927
2167	4.33200	316.790	213.482	194.916
2168	4.33400	316.766	212.910	194.883
2169	4.33600	316.741	212.372	194.868
2170	4.33800	316.701	211.826	194.842
2171	4.34000	316.677	211.256	194.836
2172	4.34200	316.659	210.727	194.832
2173	4.34400	316.619	210.183	194.833
2174	4.34600	316.596	209.629	194.823
2175	4.34800	316.570	209.119	194.842
2176	4.35000	316.539	208.566	194.833
2177	4.35200	316.508	208.046	194.840
2178	4.35400	316.469	207.521	194.864
2179	4.35600	316.431	206.986	194.877
2180	4.35800	316.415	206.467	194.885
2181	4.36000	316.369	205.924	194.888
2182	4.36200	316.353	205.398	194.913
2183	4.36400	316.319	204.854	194.917
2184	4.36600	316.303	204.291	194.899
2185	4.36800	316.284	203.741	194.920
2186	4.37000	316.245	203.202	194.883
2187	4.37200	316.229	202.636	194.840
2188	4.37400	316.191	202.093	194.845
2189	4.37600	316.128	201.553	194.806
2190	4.37800	316.103	200.992	194.791
2191	4.38000	316.058	200.464	194.791
2192	4.38200	316.022	199.902	194.775
2193	4.38400	315.989	199.362	194.808
2194	4.38600	315.955	198.859	194.813
2195	4.38800	315.923	198.284	194.831
2196	4.39000	315.891	197.778	194.881
2197	4.39200	315.847	197.229	194.904
2198	4.39400	315.822	196.701	194.907
2199	4.39600	315.785	196.170	194.951
2200	4.39800	315.761	195.616	194.923
2201	4.40000	315.717	195.082	194.942
2202	4.40200	315.670	194.537	194.925
2203	4.40400	315.638	193.974	194.887
2204	4.40600	315.607	193.431	194.898
2205	4.40800	315.583	192.867	194.860
2206	4.41000	315.535	192.298	194.839
2207	4.41200	315.533	191.761	194.834
2208	4.41400	315.479	191.201	194.824
2209	4.41600	315.463	190.640	194.814
2210	4.41800	315.452	190.113	194.820
2211	4.42000	315.413	189.562	194.822
2212	4.42200	315.396	189.032	194.802
2213	4.42400	315.385	188.499	194.826
2214	4.42600	315.349	187.954	194.811
2215	4.42800	315.332	187.446	194.840
2216	4.43000	315.315	186.904	194.853
2217	4.43200	315.283	186.369	194.851
2218	4.43400	315.260	185.845	194.886
2219	4.43600	315.230	185.294	194.889
2220	4.43800	315.194	184.738	194.910
2221	4.44000	315.148	184.197	194.926
2222	4.44200	315.132	183.649	194.887
2223	4.44400	315.077	183.081	194.941
2224	4.44600	315.052	182.527	194.920
2225	4.44800	315.020	181.965	194.889
2226	4.45000	315.002	181.418	194.853
2227	4.45200	314.970	180.883	194.854
2228	4.45400	314.939	180.327	194.807
2229	4.45600	314.929	179.795	194.835
2230	4.45800	314.884	179.254	194.852
2231	4.46000	314.821	178.720	194.851
2232	4.46200	314.728	178.205	194.873
2233	4.46400	314.715	177.657	194.905
2234	4.46600	314.628	177.156	194.896
2235	4.46800	314.604	176.602	194.947
2236	4.47000	314.553	176.081	194.917
2237	4.47200	314.523	175.556	194.930
2238	4.47400	314.485	174.997	194.929
2239	4.47600	314.447	174.460	194.906
2240	4.47800	314.438	173.916	194.899
2241	4.48000	314.384	173.337	194.852
2242	4.48200	314.374	172.786	194.862
2243	4.48400	314.359	172.240	194.830
2244	4.48600	314.318	171.676	194.778
2245	4.48800	314.287	171.130	194.747
2246	4.49000	314.270	170.590	194.769
2247	4.49200	314.224	170.035	194.728
2248	4.49400	314.193	169.496	194.751
2249	4.49600	314.183	168.959	194.732
2250	4.49800	314.132	168.417	194.728
2251	4.50000	314.128	167.914	194.724
2252	4.50200	314.090	167.369	194.764
2253	4.50400	314.068	166.848	194.739
2254	4.50600	314.050	166.327	194.784
2255	4.50800	313.990	165.786	194.783
2256	4.51000	313.988	165.261	194.802
2257	4.51200	313.956	164.716	194.843
2258	4.51400	313.938	164.148	194.837
2259	4.51600	313.935	163.612	194.820
2260	4.51800	313.882	163.062	194.810
2261	4.52000	313.871	162.491	194.779
2262	4.52200	313.831	161.954	194.738
2263	4.52400	313.822	161.399	194.702
2264	4.52600	313.831	160.837	194.681
2265	4.52800	313.786	160.290	194.699
2266	4.53000	313.775	159.739	194.690
2267	4.53200	313.758	159.194	194.665
2268	4.53400	313.720	158.672	194.688
2269	4.53600	313.718	158.141	194.726
2270	4.53800	313.680	157.604	194.756
2271	4.54000	313.676	157.077	194.821
2272	4.54200	313.638	156.549	194.793
2273	4.54400	313.629	156.013	194.848
2274	4.54600	313.591	155.494	194.830
2275	4.54800	313.561	154.944	194.823
2276	4.55000	313.537	154.396	194.842
2277	4.55200	313.474	153.858	194.802
2278	4.55400	313.421	153.278	194.808
2279	4.55600	313.404	152.746	194.753
2280	4.55800	313.332	152.185	194.712
2281	4.56000	313.300	151.619	194.712
2282	4.56200	313.276	151.081	194.675
2283	4.56400	313.236	150.520	194.704
2284	4.56600	313.183	149.973	194.656
2285	4.56800	313.154	149.430	194.706
2286	4.57000	313.108	148.887	194.686
2287	4.57200	313.062	148.354	194.677
2288	4.57400	313.028	147.841	194.715
