NO_OF_FRAMES	2112
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:59:21.324	683696.17620570
DATA_INCLUDED	3D
TITLE	Luftmostståndspåverkan av rörelsemängd 23.3g #3
MARKER_NAMES	h23_3g
COLLISION_TIME	0
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
1121	2.24000	353.589	855.311	196.086
1122	2.24200	353.598	854.911	196.103
1123	2.24400	353.573	854.471	196.115
1124	2.24600	353.488	854.067	196.110
1125	2.24800	353.491	853.636	196.114
1126	2.25000	353.430	853.234	196.153
1127	2.25200	353.418	852.785	196.110
1128	2.25400	353.392	852.379	196.110
1129	2.25600	353.349	851.950	196.113
1130	2.25800	353.334	851.525	196.068
1131	2.26000	353.290	851.122	196.173
1132	2.26200	353.279	850.695	196.155
1133	2.26400	353.253	850.240	196.096
1134	2.26600	353.230	849.830	196.124
1135	2.26800	353.199	849.382	196.082
1136	2.27000	353.161	848.954	196.061
1137	2.27200	353.148	848.505	196.021
1138	2.27400	353.098	848.090	196.031
1139	2.27600	353.092	847.656	195.996
1140	2.27800	353.072	847.218	195.988
1141	2.28000	353.037	846.782	195.978
1142	2.28200	353.012	846.372	196.006
1143	2.28400	353.013	845.937	195.972
1144	2.28600	352.989	845.512	195.995
1145	2.28800	352.956	845.102	196.023
1146	2.29000	352.961	844.679	196.021
1147	2.29200	352.920	844.239	195.971
1148	2.29400	352.895	843.832	196.040
1149	2.29600	352.868	843.416	196.053
1150	2.29800	352.848	842.966	196.015
1151	2.30000	352.800	842.569	196.076
1152	2.30200	352.793	842.137	196.085
1153	2.30400	352.756	841.702	196.052
1154	2.30600	352.733	841.295	196.123
1155	2.30800	352.687	840.873	196.121
1156	2.31000	352.679	840.429	196.100
1157	2.31200	352.661	840.000	196.084
1158	2.31400	352.597	839.566	196.119
1159	2.31600	352.583	839.134	196.062
1160	2.31800	352.572	838.680	196.053
1161	2.32000	352.552	838.250	196.037
1162	2.32200	352.524	837.797	196.027
1163	2.32400	352.481	837.381	196.043
1164	2.32600	352.454	836.921	196.016
1165	2.32800	352.462	836.506	196.009
1166	2.33000	352.418	836.074	196.018
1167	2.33200	352.409	835.666	196.025
1168	2.33400	352.399	835.218	196.031
1169	2.33600	352.382	834.800	195.982
1170	2.33800	352.349	834.368	195.992
1171	2.34000	352.327	833.966	196.014
1172	2.34200	352.323	833.517	196.022
1173	2.34400	352.300	833.094	195.957
1174	2.34600	352.274	832.686	196.031
1175	2.34800	352.251	832.280	196.013
1176	2.35000	352.210	831.842	196.009
1177	2.35200	352.203	831.448	196.024
1178	2.35400	352.153	831.041	196.096
1179	2.35600	352.142	830.610	196.020
1180	2.35800	352.100	830.178	196.031
1181	2.36000	352.115	829.765	196.068
1182	2.36200	352.093	829.316	196.011
1183	2.36400	352.068	828.895	195.990
1184	2.36600	352.004	828.466	195.976
1185	2.36800	351.938	828.025	195.931
1186	2.37000	351.966	827.593	195.924
1187	2.37200	351.930	827.169	195.927
1188	2.37400	351.895	826.726	195.885
1189	2.37600	351.872	826.298	195.850
1190	2.37800	351.830	825.884	195.910
1191	2.38000	351.804	825.444	195.844
1192	2.38200	351.800	825.022	195.891
1193	2.38400	351.750	824.623	195.890
1194	2.38600	351.736	824.177	195.875
1195	2.38800	351.699	823.761	195.871
1196	2.39000	351.658	823.334	195.902
1197	2.39200	351.635	822.915	195.858
1198	2.39400	351.577	822.479	195.897
1199	2.39600	351.560	822.098	195.946
1200	2.39800	351.562	821.648	195.960
1201	2.40000	351.538	821.229	195.916
1202	2.40200	351.504	820.814	195.978
1203	2.40400	351.497	820.385	195.946
1204	2.40600	351.445	819.935	195.890
1205	2.40800	351.415	819.523	195.929
1206	2.41000	351.400	819.063	195.886
1207	2.41200	351.382	818.628	195.838
1208	2.41400	351.349	818.203	195.846
1209	2.41600	351.313	817.753	195.793
1210	2.41800	351.315	817.321	195.787
1211	2.42000	351.277	816.911	195.800
1212	2.42200	351.241	816.464	195.789
1213	2.42400	351.235	816.054	195.803
1214	2.42600	351.199	815.622	195.798
1215	2.42800	351.195	815.171	195.747
1216	2.43000	351.181	814.760	195.762
1217	2.43200	351.153	814.341	195.787
1218	2.43400	351.121	813.916	195.797
1219	2.43600	351.115	813.505	195.813
1220	2.43800	351.104	813.066	195.794
1221	2.44000	351.060	812.650	195.793
1222	2.44200	351.050	812.233	195.795
1223	2.44400	351.017	811.814	195.821
1224	2.44600	350.982	811.397	195.821
1225	2.44800	350.987	810.970	195.833
1226	2.45000	350.940	810.560	195.849
1227	2.45200	350.903	810.128	195.845
1228	2.45400	350.898	809.704	195.832
1229	2.45600	350.869	809.263	195.840
1230	2.45800	350.832	808.833	195.811
1231	2.46000	350.823	808.406	195.823
1232	2.46200	350.786	807.977	195.795
1233	2.46400	350.785	807.531	195.764
1234	2.46600	350.774	807.107	195.751
1235	2.46800	350.737	806.668	195.733
1236	2.47000	350.726	806.241	195.748
1237	2.47200	350.699	805.821	195.776
1238	2.47400	350.666	805.391	195.749
1239	2.47600	350.660	804.970	195.779
1240	2.47800	350.641	804.546	195.767
1241	2.48000	350.599	804.113	195.765
1242	2.48200	350.569	803.689	195.753
1243	2.48400	350.540	803.254	195.777
1244	2.48600	350.555	802.835	195.785
1245	2.48800	350.501	802.402	195.782
1246	2.49000	350.470	801.991	195.802
1247	2.49200	350.425	801.562	195.843
1248	2.49400	350.388	801.142	195.872
1249	2.49600	350.368	800.708	195.873
1250	2.49800	350.340	800.275	195.874
1251	2.50000	350.278	799.836	195.858
1252	2.50200	350.281	799.404	195.836
1253	2.50400	350.238	798.977	195.851
1254	2.50600	350.215	798.533	195.795
1255	2.50800	350.199	798.099	195.797
1256	2.51000	350.171	797.665	195.799
1257	2.51200	350.158	797.221	195.745
1258	2.51400	350.128	796.794	195.762
1259	2.51600	350.124	796.353	195.750
1260	2.51800	350.094	795.928	195.741
1261	2.52000	350.076	795.494	195.744
1262	2.52200	350.059	795.094	195.797
1263	2.52400	350.047	794.649	195.745
1264	2.52600	350.011	794.244	195.782
1265	2.52800	349.986	793.797	195.755
1266	2.53000	349.986	793.365	195.734
1267	2.53200	349.956	792.946	195.742
1268	2.53400	349.934	792.527	195.751
1269	2.53600	349.916	792.104	195.719
1270	2.53800	349.871	791.708	195.746
1271	2.54000	349.849	791.289	195.756
1272	2.54200	349.837	790.857	195.736
1273	2.54400	349.783	790.445	195.759
1274	2.54600	349.749	790.040	195.798
1275	2.54800	349.770	789.587	195.735
1276	2.55000	349.712	789.162	195.729
1277	2.55200	349.676	788.743	195.739
1278	2.55400	349.677	788.303	195.706
1279	2.55600	349.632	787.872	195.685
1280	2.55800	349.614	787.446	195.681
1281	2.56000	349.624	787.006	195.648
1282	2.56200	349.566	786.587	195.659
1283	2.56400	349.528	786.155	195.638
1284	2.56600	349.529	785.729	195.637
1285	2.56800	349.521	785.315	195.662
1286	2.57000	349.471	784.877	195.628
1287	2.57200	349.444	784.457	195.640
1288	2.57400	349.421	784.031	195.637
1289	2.57600	349.434	783.610	195.651
1290	2.57800	349.326	783.173	195.614
1291	2.58000	349.338	782.746	195.614
1292	2.58200	349.362	782.335	195.685
1293	2.58400	349.272	781.904	195.665
1294	2.58600	349.240	781.504	195.722
1295	2.58800	349.214	781.078	195.721
1296	2.59000	349.170	780.636	195.714
1297	2.59200	349.174	780.225	195.719
1298	2.59400	349.153	779.791	195.703
1299	2.59600	349.124	779.352	195.672
1300	2.59800	349.130	778.931	195.688
1301	2.60000	349.088	778.491	195.655
1302	2.60200	349.035	778.052	195.624
1303	2.60400	349.005	777.612	195.594
1304	2.60600	348.985	777.192	195.609
1305	2.60800	348.962	776.736	195.575
1306	2.61000	348.932	776.322	195.605
1307	2.61200	348.900	775.889	195.591
1308	2.61400	348.907	775.468	195.607
1309	2.61600	348.843	775.042	195.608
1310	2.61800	348.822	774.608	195.593
1311	2.62000	348.789	774.187	195.610
1312	2.62200	348.787	773.769	195.601
1313	2.62400	348.744	773.348	195.617
1314	2.62600	348.741	772.921	195.620
1315	2.62800	348.690	772.494	195.621
1316	2.63000	348.676	772.069	195.598
1317	2.63200	348.656	771.641	195.602
1318	2.63400	348.624	771.239	195.597
1319	2.63600	348.586	770.802	195.610
1320	2.63800	348.558	770.382	195.628
1321	2.64000	348.531	769.954	195.632
1322	2.64200	348.506	769.527	195.636
1323	2.64400	348.465	769.084	195.634
1324	2.64600	348.455	768.658	195.613
1325	2.64800	348.390	768.231	195.615
1326	2.65000	348.411	767.795	195.606
1327	2.65200	348.396	767.354	195.582
1328	2.65400	348.366	766.935	195.574
1329	2.65600	348.312	766.488	195.534
1330	2.65800	348.257	766.052	195.547
1331	2.66000	348.245	765.633	195.542
1332	2.66200	348.207	765.192	195.516
1333	2.66400	348.191	764.770	195.537
1334	2.66600	348.206	764.354	195.574
1335	2.66800	348.154	763.907	195.533
1336	2.67000	348.111	763.499	195.583
1337	2.67200	348.045	763.059	195.557
1338	2.67400	348.052	762.620	195.576
1339	2.67600	348.023	762.201	195.571
1340	2.67800	347.988	761.778	195.617
1341	2.68000	347.994	761.355	195.640
1342	2.68200	347.959	760.936	195.636
1343	2.68400	347.943	760.507	195.643
1344	2.68600	347.930	760.079	195.651
1345	2.68800	347.898	759.646	195.617
1346	2.69000	347.862	759.218	195.624
1347	2.69200	347.876	758.774	195.604
1348	2.69400	347.832	758.349	195.585
1349	2.69600	347.810	757.906	195.564
1350	2.69800	347.795	757.473	195.532
1351	2.70000	347.772	757.030	195.511
1352	2.70200	347.735	756.611	195.507
1353	2.70400	347.742	756.159	195.499
1354	2.70600	347.720	755.746	195.512
1355	2.70800	347.682	755.321	195.560
1356	2.71000	347.675	754.890	195.505
1357	2.71200	347.646	754.452	195.525
1358	2.71400	347.625	754.048	195.528
1359	2.71600	347.602	753.596	195.519
1360	2.71800	347.595	753.182	195.534
1361	2.72000	347.551	752.767	195.573
1362	2.72200	347.551	752.348	195.547
1363	2.72400	347.537	751.919	195.559
1364	2.72600	347.486	751.522	195.575
1365	2.72800	347.480	751.094	195.562
1366	2.73000	347.465	750.658	195.559
1367	2.73200	347.422	750.243	195.599
1368	2.73400	347.400	749.809	195.570
1369	2.73600	347.400	749.385	195.598
1370	2.73800	347.370	748.949	195.594
1371	2.74000	347.356	748.522	195.582
1372	2.74200	347.329	748.101	195.584
1373	2.74400	347.292	747.669	195.530
1374	2.74600	347.287	747.225	195.515
1375	2.74800	347.265	746.807	195.491
1376	2.75000	347.222	746.362	195.500
1377	2.75200	347.209	745.961	195.456
1378	2.75400	347.186	745.506	195.477
1379	2.75600	347.130	745.106	195.431
1380	2.75800	347.143	744.657	195.468
1381	2.76000	347.093	744.239	195.444
1382	2.76200	347.042	743.801	195.468
1383	2.76400	347.029	743.391	195.436
1384	2.76600	346.992	742.955	195.435
1385	2.76800	346.962	742.534	195.438
1386	2.77000	346.927	742.113	195.442
1387	2.77200	346.905	741.690	195.472
1388	2.77400	346.857	741.283	195.505
1389	2.77600	346.841	740.861	195.509
1390	2.77800	346.822	740.447	195.530
1391	2.78000	346.792	740.017	195.545
1392	2.78200	346.758	739.612	195.555
1393	2.78400	346.729	739.170	195.515
1394	2.78600	346.708	738.744	195.481
1395	2.78800	346.688	738.297	195.496
1396	2.79000	346.665	737.871	195.461
1397	2.79200	346.616	737.427	195.448
1398	2.79400	346.615	737.000	195.415
1399	2.79600	346.594	736.556	195.404
1400	2.79800	346.564	736.127	195.395
1401	2.80000	346.537	735.690	195.399
1402	2.80200	346.542	735.270	195.380
1403	2.80400	346.478	734.847	195.412
1404	2.80600	346.486	734.417	195.406
1405	2.80800	346.458	733.989	195.399
1406	2.81000	346.412	733.559	195.415
1407	2.81200	346.414	733.145	195.414
1408	2.81400	346.399	732.700	195.404
1409	2.81600	346.320	732.289	195.399
1410	2.81800	346.329	731.866	195.410
1411	2.82000	346.314	731.437	195.404
1412	2.82200	346.236	731.023	195.425
1413	2.82400	346.237	730.602	195.411
1414	2.82600	346.223	730.171	195.432
1415	2.82800	346.166	729.766	195.443
1416	2.83000	346.153	729.318	195.462
1417	2.83200	346.138	728.889	195.457
1418	2.83400	346.066	728.468	195.465
1419	2.83600	346.074	728.024	195.433
1420	2.83800	346.038	727.595	195.428
1421	2.84000	346.009	727.166	195.424
1422	2.84200	346.019	726.715	195.380
1423	2.84400	345.967	726.284	195.399
1424	2.84600	345.939	725.864	195.385
1425	2.84800	345.953	725.417	195.380
1426	2.85000	345.895	725.012	195.393
1427	2.85200	345.887	724.573	195.401
1428	2.85400	345.881	724.143	195.400
1429	2.85600	345.836	723.705	195.407
1430	2.85800	345.838	723.291	195.409
1431	2.86000	345.823	722.859	195.433
1432	2.86200	345.772	722.446	195.433
1433	2.86400	345.765	722.007	195.443
1434	2.86600	345.744	721.600	195.459
1435	2.86800	345.692	721.183	195.510
1436	2.87000	345.685	720.760	195.523
1437	2.87200	345.656	720.330	195.522
1438	2.87400	345.620	719.907	195.534
1439	2.87600	345.599	719.486	195.523
1440	2.87800	345.569	719.050	195.507
1441	2.88000	345.526	718.627	195.520
1442	2.88200	345.503	718.176	195.476
1443	2.88400	345.474	717.734	195.421
1444	2.88600	345.452	717.304	195.421
1445	2.88800	345.451	716.859	195.394
1446	2.89000	345.422	716.429	195.394
1447	2.89200	345.371	716.001	195.367
1448	2.89400	345.385	715.554	195.366
1449	2.89600	345.356	715.133	195.356
1450	2.89800	345.327	714.710	195.371
1451	2.90000	345.320	714.281	195.348
1452	2.90200	345.320	713.864	195.379
1453	2.90400	345.268	713.434	195.379
1454	2.90600	345.268	713.012	195.371
1455	2.90800	345.254	712.589	195.387
1456	2.91000	345.210	712.175	195.392
1457	2.91200	345.188	711.730	195.366
1458	2.91400	345.160	711.332	195.374
1459	2.91600	345.130	710.892	195.388
1460	2.91800	345.109	710.477	195.394
1461	2.92000	345.086	710.054	195.411
1462	2.92200	345.036	709.633	195.402
1463	2.92400	345.043	709.199	195.432
1464	2.92600	345.007	708.783	195.464
1465	2.92800	344.972	708.355	195.443
1466	2.93000	344.971	707.923	195.448
1467	2.93200	344.936	707.496	195.401
1468	2.93400	344.898	707.057	195.415
1469	2.93600	344.899	706.645	195.373
1470	2.93800	344.870	706.189	195.386
1471	2.94000	344.848	705.776	195.369
1472	2.94200	344.862	705.328	195.373
1473	2.94400	344.819	704.915	195.354
1474	2.94600	344.819	704.483	195.361
1475	2.94800	344.811	704.061	195.356
1476	2.95000	344.775	703.630	195.361
1477	2.95200	344.760	703.208	195.356
1478	2.95400	344.753	702.778	195.338
1479	2.95600	344.709	702.347	195.343
1480	2.95800	344.717	701.947	195.357
1481	2.96000	344.694	701.500	195.361
1482	2.96200	344.650	701.092	195.384
1483	2.96400	344.651	700.665	195.433
1484	2.96600	344.629	700.252	195.418
1485	2.96800	344.592	699.819	195.450
1486	2.97000	344.586	699.398	195.422
1487	2.97200	344.542	698.976	195.417
1488	2.97400	344.528	698.560	195.429
1489	2.97600	344.514	698.123	195.398
1490	2.97800	344.464	697.678	195.378
1491	2.98000	344.437	697.264	195.365
1492	2.98200	344.416	696.834	195.349
1493	2.98400	344.374	696.413	195.321
1494	2.98600	344.359	695.974	195.317
1495	2.98800	344.312	695.561	195.304
1496	2.99000	344.290	695.129	195.314
1497	2.99200	344.256	694.723	195.316
1498	2.99400	344.227	694.284	195.312
1499	2.99600	344.193	693.877	195.314
1500	2.99800	344.179	693.452	195.340
1501	3.00000	344.144	693.022	195.325
1502	3.00200	344.137	692.599	195.326
1503	3.00400	344.108	692.167	195.336
1504	3.00600	344.054	691.763	195.314
1505	3.00800	344.032	691.338	195.340
1506	3.01000	344.011	690.909	195.301
1507	3.01200	343.983	690.491	195.341
1508	3.01400	343.942	690.076	195.357
1509	3.01600	343.920	689.638	195.330
1510	3.01800	343.877	689.207	195.341
1511	3.02000	343.849	688.814	195.373
1512	3.02200	343.806	688.344	195.340
1513	3.02400	343.791	687.928	195.356
1514	3.02600	343.734	687.481	195.366
1515	3.02800	343.727	687.053	195.303
1516	3.03000	343.699	686.626	195.357
1517	3.03200	343.641	686.184	195.289
1518	3.03400	343.619	685.735	195.300
1519	3.03600	343.605	685.327	195.307
1520	3.03800	343.561	684.866	195.263
1521	3.04000	343.547	684.443	195.267
1522	3.04200	343.504	684.027	195.283
1523	3.04400	343.482	683.587	195.284
1524	3.04600	343.468	683.186	195.305
1525	3.04800	343.453	682.746	195.306
1526	3.05000	343.438	682.317	195.270
1527	3.05200	343.417	681.897	195.340
1528	3.05400	343.381	681.475	195.318
1529	3.05600	343.366	681.057	195.362
1530	3.05800	343.352	680.649	195.369
1531	3.06000	343.301	680.217	195.384
1532	3.06200	343.294	679.794	195.364
1533	3.06400	343.273	679.384	195.398
1534	3.06600	343.236	678.939	195.360
1535	3.06800	343.221	678.515	195.365
1536	3.07000	343.192	678.076	195.343
1537	3.07200	343.156	677.647	195.308
1538	3.07400	343.163	677.206	195.313
1539	3.07600	343.119	676.769	195.264
1540	3.07800	343.082	676.338	195.256
1541	3.08000	343.090	675.922	195.252
1542	3.08200	343.046	675.468	195.228
1543	3.08400	343.032	675.058	195.263
1544	3.08600	343.031	674.618	195.243
1545	3.08800	342.995	674.195	195.249
1546	3.09000	342.981	673.793	195.275
1547	3.09200	342.952	673.346	195.265
1548	3.09400	342.923	672.930	195.261
1549	3.09600	342.930	672.513	195.284
1550	3.09800	342.894	672.075	195.239
1551	3.10000	342.858	671.666	195.274
1552	3.10200	342.859	671.242	195.259
1553	3.10400	342.823	670.827	195.256
1554	3.10600	342.801	670.408	195.304
1555	3.10800	342.788	669.992	195.303
1556	3.11000	342.765	669.561	195.297
1557	3.11200	342.737	669.151	195.335
1558	3.11400	342.736	668.718	195.332
1559	3.11600	342.694	668.296	195.315
1560	3.11800	342.679	667.871	195.326
1561	3.12000	342.643	667.424	195.294
1562	3.12200	342.621	667.000	195.304
1563	3.12400	342.628	666.567	195.302
1564	3.12600	342.599	666.129	195.259
1565	3.12800	342.577	665.712	195.284
1566	3.13000	342.548	665.281	195.255
1567	3.13200	342.547	664.848	195.253
1568	3.13400	342.526	664.439	195.267
1569	3.13600	342.511	663.992	195.237
1570	3.13800	342.489	663.575	195.263
1571	3.14000	342.468	663.166	195.278
1572	3.14200	342.453	662.719	195.248
1573	3.14400	342.439	662.308	195.289
1574	3.14600	342.403	661.892	195.290
1575	3.14800	342.388	661.460	195.289
1576	3.15000	342.367	661.049	195.330
1577	3.15200	342.338	660.632	195.356
1578	3.15400	342.331	660.199	195.357
1579	3.15600	342.288	659.798	195.386
1580	3.15800	342.266	659.365	195.385
1581	3.16000	342.259	658.927	195.347
1582	3.16200	342.216	658.518	195.362
1583	3.16400	342.187	658.063	195.321
1584	3.16600	342.166	657.647	195.324
1585	3.16800	342.123	657.216	195.298
1586	3.17000	342.100	656.761	195.257
1587	3.17200	342.086	656.345	195.261
1588	3.17400	342.029	655.898	195.233
1589	3.17600	342.042	655.480	195.238
1590	3.17800	341.978	655.057	195.227
1591	3.18000	341.970	654.609	195.201
1592	3.18200	341.963	654.198	195.246
1593	3.18400	341.920	653.775	195.235
1594	3.18600	341.890	653.336	195.197
1595	3.18800	341.876	652.925	195.242
1596	3.19000	341.833	652.494	195.218
1597	3.19200	341.811	652.054	195.208
1598	3.19400	341.805	651.659	195.256
1599	3.19600	341.741	651.221	195.218
1600	3.19800	341.749	650.819	195.228
1601	3.20000	341.707	650.403	195.235
1602	3.20200	341.650	649.972	195.212
1603	3.20400	341.625	649.570	195.249
1604	3.20600	341.576	649.147	195.241
1605	3.20800	341.527	648.716	195.220
1606	3.21000	341.514	648.297	195.254
1607	3.21200	341.458	647.859	195.220
1608	3.21400	341.409	647.434	195.239
1609	3.21600	341.402	647.001	195.220
1610	3.21800	341.353	646.554	195.198
1611	3.22000	341.325	646.129	195.193
1612	3.22200	341.310	645.697	195.173
1613	3.22400	341.281	645.273	195.167
1614	3.22600	341.287	644.839	195.174
1615	3.22800	341.238	644.407	195.154
1616	3.23000	341.236	643.997	195.176
1617	3.23200	341.215	643.572	195.172
1618	3.23400	341.206	643.138	195.178
1619	3.23600	341.192	642.728	195.202
1620	3.23800	341.171	642.296	195.184
1621	3.24000	341.149	641.870	195.205
1622	3.24200	341.128	641.460	195.229
1623	3.24400	341.106	641.035	195.224
1624	3.24600	341.071	640.617	195.261
1625	3.24800	341.070	640.207	195.284
1626	3.25000	341.028	639.774	195.293
1627	3.25200	341.020	639.364	195.292
1628	3.25400	340.978	638.940	195.289
1629	3.25600	340.964	638.509	195.248
1630	3.25800	340.935	638.083	195.270
1631	3.26000	340.892	637.643	195.240
1632	3.26200	340.892	637.210	195.225
1633	3.26400	340.856	636.785	195.223
1634	3.26600	340.841	636.345	195.193
1635	3.26800	340.813	635.920	195.192
1636	3.27000	340.791	635.495	195.190
1637	3.27200	340.770	635.070	195.190
1638	3.27400	340.748	634.645	195.189
1639	3.27600	340.733	634.219	195.187
1640	3.27800	340.726	633.786	195.174
1641	3.28000	340.697	633.376	195.200
1642	3.28200	340.669	632.951	195.200
1643	3.28400	340.668	632.533	195.214
1644	3.28600	340.626	632.117	195.202
1645	3.28800	340.618	631.691	195.202
1646	3.29000	340.597	631.274	195.191
1647	3.29200	340.561	630.840	195.203
1648	3.29400	340.562	630.440	195.195
1649	3.29600	340.533	630.021	195.235
1650	3.29800	340.497	629.604	195.223
1651	3.30000	340.490	629.177	195.251
1652	3.30200	340.454	628.767	195.279
1653	3.30400	340.411	628.327	195.252
1654	3.30600	340.390	627.909	195.267
1655	3.30800	340.311	627.471	195.214
1656	3.31000	340.325	627.036	195.230
1657	3.31200	340.268	626.605	195.191
1658	3.31400	340.231	626.156	195.177
1659	3.31600	340.224	625.731	195.155
1660	3.31800	340.173	625.298	195.143
1661	3.32000	340.173	624.873	195.122
1662	3.32200	340.145	624.455	195.139
1663	3.32400	340.109	624.022	195.128
1664	3.32600	340.115	623.588	195.119
1665	3.32800	340.094	623.178	195.150
1666	3.33000	340.057	622.745	195.139
1667	3.33200	340.066	622.342	195.162
1668	3.33400	340.022	621.908	195.176
1669	3.33600	339.993	621.492	195.143
1670	3.33800	339.993	621.080	195.201
1671	3.34000	339.957	620.647	195.191
1672	3.34200	339.928	620.220	195.222
1673	3.34400	339.921	619.818	195.243
1674	3.34600	339.885	619.377	195.220
1675	3.34800	339.871	618.951	195.227
1676	3.35000	339.849	618.526	195.207
1677	3.35200	339.834	618.092	195.200
1678	3.35400	339.820	617.674	195.195
1679	3.35600	339.770	617.234	195.173
1680	3.35800	339.762	616.809	195.155
1681	3.36000	339.734	616.375	195.148
1682	3.36200	339.712	615.941	195.142
1683	3.36400	339.698	615.516	195.124
1684	3.36600	339.662	615.090	195.131
1685	3.36800	339.655	614.673	195.127
1686	3.37000	339.625	614.238	195.146
1687	3.37200	339.604	613.820	195.142
1688	3.37400	339.590	613.402	195.165
1689	3.37600	339.554	612.976	195.172
1690	3.37800	339.540	612.558	195.169
1691	3.38000	339.519	612.132	195.178
1692	3.38200	339.504	611.706	195.162
1693	3.38400	339.490	611.280	195.172
1694	3.38600	339.441	610.872	195.156
1695	3.38800	339.434	610.454	195.154
1696	3.39000	339.419	610.027	195.164
1697	3.39200	339.370	609.627	195.162
1698	3.39400	339.349	609.192	195.185
1699	3.39600	339.334	608.774	195.184
1700	3.39800	339.278	608.340	195.206
1701	3.40000	339.285	607.914	195.193
1702	3.40200	339.228	607.479	195.215
1703	3.40400	339.214	607.053	195.226
1704	3.40600	339.193	606.612	195.186
1705	3.40800	339.164	606.186	195.196
1706	3.41000	339.157	605.760	195.183
1707	3.41200	339.127	605.318	195.167
1708	3.41400	339.106	604.900	195.168
1709	3.41600	339.092	604.474	195.181
1710	3.41800	339.062	604.039	195.178
1711	3.42000	339.055	603.614	195.166
1712	3.42200	339.033	603.187	195.178
1713	3.42400	339.005	602.777	195.193
1714	3.42600	338.998	602.342	195.193
1715	3.42800	338.962	601.932	195.206
