NO_OF_FRAMES	1909
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 14:35:56.380	937890.09301800
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i plastisk stöt 82.1g vs 82.4g #4
MARKER_NAMES	v82_1g	h82_4g
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Mixed
Frame	Time	v82_1g X	v82_1g Y	v82_1g Z	h82_4g X	h82_4g Y	h82_4g Z	
12055	24.10800	277.631	200.000	179.491	135.168	610.152	180.165
12056	24.11000	277.617	200.020	179.517	135.155	610.160	180.181
12057	24.11200	277.609	200.027	179.498	135.106	610.150	180.163
12058	24.11400	277.594	200.053	179.504	135.068	610.151	180.163
12059	24.11600	277.585	200.059	179.485	135.052	610.149	180.162
12060	24.11800	277.556	200.079	179.510	135.029	610.150	180.162
12061	24.12000	277.548	200.085	179.491	135.014	610.140	180.176
12062	24.12200	277.532	200.112	179.498	134.997	610.131	180.159
12063	24.12400	277.509	200.112	179.497	134.982	610.131	180.159
12064	24.12600	277.510	200.122	179.510	134.965	610.130	180.158
12065	24.12800	277.502	200.138	179.504	134.957	610.122	180.142
12066	24.13000	277.495	200.148	179.516	134.943	610.113	180.157
12067	24.13200	277.487	200.155	179.497	134.944	610.121	180.173
12068	24.13400	277.479	200.165	179.510	134.920	610.114	180.157
12069	24.13600	277.465	200.148	179.516	134.905	610.114	180.156
12070	24.13800	277.472	200.148	179.516	134.897	610.096	180.155
12071	24.14000	277.465	200.148	179.516	134.881	610.096	180.154
12072	24.14200	277.465	200.148	179.516	134.881	610.078	180.153
12073	24.14400	277.471	200.155	179.497	134.874	610.079	180.153
12074	24.14600	277.465	200.149	179.516	134.867	610.079	180.153
12075	24.14800	277.472	200.138	179.503	134.858	610.079	180.153
12076	24.15000	277.457	200.149	179.516	134.842	610.072	180.138
12077	24.15200	277.472	200.138	179.503	134.835	610.062	180.152
12078	24.15400	277.472	200.122	179.509	134.827	610.044	180.150
12079	24.15600	277.464	200.122	179.509	134.820	610.045	180.150
12080	24.15800	277.480	200.116	179.528	134.820	610.045	180.150
12081	24.16000	277.464	200.122	179.509	134.820	610.027	180.149
12082	24.16200	277.495	200.106	179.516	134.796	610.026	180.148
12083	24.16400	277.495	200.105	179.515	134.804	610.010	180.147
12084	24.16600	277.495	200.106	179.516	134.797	610.000	180.161
12085	24.16800	277.517	200.112	179.497	134.788	609.991	180.145
12086	24.17000	277.525	200.113	179.498	134.789	609.992	180.145
12087	24.17200	277.532	200.119	179.479	134.789	609.982	180.159
