NO_OF_FRAMES	942
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 16:46:27.053	945720.73389790
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g	h82_4g
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v43_3g X	v43_3g Y	v43_3g Z	h82_4g X	h82_4g Y	h82_4g Z	
13664	27.32600	452.253	347.814	163.059	476.169	516.204	179.974
13665	27.32800	451.931	348.079	163.067	475.796	516.009	179.973
13666	27.33000	451.578	348.331	163.030	475.393	515.806	179.923
13667	27.33200	451.228	348.619	162.985	475.041	515.611	179.920
13668	27.33400	450.948	348.905	163.054	474.673	515.433	179.918
13669	27.33600	450.658	349.168	163.030	474.263	515.239	179.944
13670	27.33800	450.267	349.437	162.989	473.932	515.043	180.005
13671	27.34000	449.934	349.703	163.030	473.530	514.839	179.956
13672	27.34200	449.648	350.002	163.035	473.142	514.635	179.939
13673	27.34400	449.321	350.257	163.026	472.797	514.459	179.935
13674	27.34600	448.970	350.510	162.989	472.378	514.264	179.902
13675	27.34800	448.658	350.786	163.045	472.075	514.085	179.964
13676	27.35000	448.294	351.084	163.049	471.675	513.873	179.992
13677	27.35200	447.999	351.338	163.010	471.257	513.677	179.990
13678	27.35400	447.694	351.583	162.991	470.945	513.484	179.924
13679	27.35600	447.377	351.894	163.038	470.495	513.279	179.907
13680	27.35800	447.036	352.155	163.020	470.172	513.111	179.921
13681	27.36000	446.700	352.410	163.013	469.802	512.915	179.951
13682	27.36200	446.396	352.691	162.986	469.388	512.721	179.978
13683	27.36400	446.114	352.983	163.042	469.053	512.525	179.978
13684	27.36600	445.747	353.246	163.018	468.651	512.338	179.930
13685	27.36800	445.408	353.502	163.045	468.254	512.126	179.896
13686	27.37000	445.093	353.782	163.022	467.931	511.948	179.927
13687	27.37200	444.793	354.083	163.056	467.528	511.763	179.969
13688	27.37400	444.480	354.329	163.035	467.155	511.558	179.984
13689	27.37600	444.128	354.599	162.997	466.782	511.355	179.935
13690	27.37800	443.788	354.900	163.033	466.369	511.161	179.932
13691	27.38000	443.512	355.172	163.025	466.079	510.992	179.917
13692	27.38200	443.216	355.436	163.001	465.633	510.814	179.944
13693	27.38400	442.816	355.715	162.978	465.263	510.628	179.989
13694	27.38600	442.517	356.001	163.082	464.902	510.424	180.003
13695	27.38800	442.189	356.272	163.044	464.484	510.212	179.970
13696	27.39000	441.870	356.536	163.019	464.194	510.026	179.953
13697	27.39200	441.562	356.825	163.011	463.752	509.857	179.937
13698	27.39400	441.250	357.102	163.100	463.367	509.663	179.933
13699	27.39600	440.874	357.380	163.046	463.034	509.467	180.027
13700	27.39800	440.569	357.635	163.041	462.645	509.271	180.025
13701	27.40000	440.284	357.944	163.060	462.264	509.068	180.008
13702	27.40200	439.969	358.218	163.084	461.877	508.881	179.962
13703	27.40400	439.591	358.470	163.051	461.472	508.695	179.944
13704	27.40600	439.284	358.737	163.092	461.163	508.508	179.991
13705	27.40800	438.984	359.054	163.095	460.754	508.323	180.002
13706	27.41000	438.685	359.317	163.075	460.367	508.136	180.018
13707	27.41200	438.319	359.562	163.056	459.994	507.933	179.970
13708	27.41400	437.978	359.845	163.096	459.612	507.729	179.954
13709	27.41600	437.683	360.136	163.122	459.283	507.535	179.921
13710	27.41800	437.358	360.408	163.080	458.875	507.349	179.966
13711	27.42000	437.069	360.671	163.059	458.453	507.153	179.995
13712	27.42200	436.726	360.971	163.099	458.124	506.959	179.995
13713	27.42400	436.373	361.243	163.093	457.728	506.755	179.978
13714	27.42600	436.061	361.497	163.057	457.400	506.570	179.930
13715	27.42800	435.781	361.768	163.018	457.003	506.392	179.929
13716	27.43000	435.408	362.086	163.055	456.574	506.196	179.928
13717	27.43200	435.100	362.333	163.070	456.249	506.002	179.990
13718	27.43400	434.739	362.595	163.051	455.875	505.807	179.989
13719	27.43600	434.451	362.886	163.040	455.486	505.621	179.973
13720	27.43800	434.172	363.185	163.050	455.106	505.435	179.925
13721	27.44000	433.834	363.442	163.077	454.715	505.257	179.923
13722	27.44200	433.450	363.712	163.041	454.384	505.071	179.971
