NO_OF_FRAMES	781
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 17:09:09.632	947083.29955720
DATA_INCLUDED	3D
MARKER_NAMES	v14_6g	h27_7g
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v14_6g X	v14_6g Y	v14_6g Z	h27_7g X	h27_7g Y	h27_7g Z	
43330	86.65800	542.708	328.491	165.275	561.977	523.409	164.753
43331	86.66000	542.464	328.663	165.311	561.673	523.168	164.767
43332	86.66200	542.239	328.870	165.266	561.392	522.910	164.719
43333	86.66400	541.959	329.085	165.237	561.070	522.641	164.750
43334	86.66600	541.733	329.291	165.158	560.775	522.386	164.761
43335	86.66800	541.530	329.447	165.195	560.495	522.163	164.776
43336	86.67000	541.209	329.590	165.258	560.204	521.895	164.744
43337	86.67200	540.919	329.733	165.356	559.894	521.627	164.744
43338	86.67400	540.691	329.931	165.372	559.594	521.370	164.726
43339	86.67600	540.506	330.140	165.289	559.326	521.112	164.772
43340	86.67800	540.249	330.335	165.232	559.009	520.882	164.769
43341	86.68000	539.943	330.508	165.192	558.710	520.614	164.738
43342	86.68200	539.613	330.698	165.182	558.406	520.355	164.753
43343	86.68400	539.432	330.864	165.236	558.132	520.090	164.782
43344	86.68600	539.194	331.018	165.311	557.846	519.842	164.780
43345	86.68800	538.938	331.179	165.372	557.538	519.601	164.764
43346	86.69000	538.660	331.362	165.345	557.231	519.333	164.733
43347	86.69200	538.475	331.577	165.213	556.957	519.067	164.764
43348	86.69400	538.218	331.794	165.146	556.663	518.820	164.761
43349	86.69600	537.919	331.963	165.222	556.360	518.579	164.776
43350	86.69800	537.627	332.096	165.306	556.070	518.320	164.730
43351	86.70000	537.373	332.264	165.315	555.775	518.052	164.731
43352	86.70200	537.203	332.420	165.320	555.478	517.805	164.760
43353	86.70400	536.899	332.604	165.326	555.215	517.557	164.759
43354	86.70600	536.679	332.802	165.268	554.893	517.289	164.728
43355	86.70800	536.428	333.026	165.219	554.583	517.021	164.728
43356	86.71000	536.214	333.218	165.174	554.301	516.773	164.759
43357	86.71200	535.935	333.364	165.234	554.029	516.533	164.774
43358	86.71400	535.657	333.508	165.329	553.715	516.284	164.743
43359	86.71600	535.355	333.642	165.378	553.414	516.008	164.728
43360	86.71800	535.120	333.857	165.391	553.112	515.741	164.728
43361	86.72000	534.952	334.056	165.332	552.838	515.510	164.759
43362	86.72200	534.687	334.269	165.271	552.534	515.270	164.774
43363	86.72400	534.372	334.441	165.233	552.237	514.994	164.728
43364	86.72600	534.095	334.625	165.205	551.942	514.725	164.731
43365	86.72800	533.913	334.783	165.276	551.637	514.477	164.761
43366	86.73000	533.632	334.952	165.353	551.373	514.240	164.775
