NO_OF_FRAMES	600
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:06:54.456	950548.09535660
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 27.7g vs (stilla fjäderpuck) 31.6g
MARKER_NAMES	h31_6g	hx	hy	v27_7g	vx	vy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v27_7g X	v27_7g Y	v27_7g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
9908	19.81400	306.612	432.865	165.300	296.156	450.628	165.851	289.839	420.977	165.597	495.122	464.088	164.854	481.615	479.084	164.937	480.855	448.529	165.184
9909	19.81600	306.619	432.857	165.317	296.171	450.628	165.852	289.840	420.978	165.598	494.453	463.944	164.821	480.928	478.913	164.952	480.174	448.386	165.216
9910	19.81800	306.627	432.848	165.303	296.188	450.629	165.852	289.840	420.987	165.612	493.751	463.799	164.820	480.217	478.742	164.966	479.482	448.241	165.186
9911	19.82000	306.627	432.840	165.320	296.211	450.629	165.853	289.839	420.987	165.582	493.080	463.663	164.804	479.538	478.597	164.965	478.782	448.113	165.156
9912	19.82200	306.642	432.831	165.305	296.218	450.629	165.853	289.848	420.987	165.613	492.403	463.510	164.788	478.901	478.471	164.929	478.129	447.970	165.124
9913	19.82400	306.642	432.831	165.305	296.250	450.629	165.854	289.840	420.996	165.597	491.730	463.357	164.804	478.253	478.326	164.927	477.449	447.816	165.143
9914	19.82600	306.649	432.814	165.308	296.265	450.620	165.840	289.831	421.005	165.580	491.050	463.187	164.820	477.543	478.148	164.955	476.739	447.655	165.146
9915	19.82800	306.664	432.806	165.325	296.288	450.621	165.840	289.839	421.005	165.581	490.363	463.024	164.821	476.875	478.003	165.017	476.067	447.502	165.164
9916	19.83000	306.664	432.806	165.325	296.303	450.621	165.841	289.816	421.023	165.579	489.692	462.872	164.836	476.165	477.832	165.031	475.388	447.368	165.179
9917	19.83200	306.679	432.797	165.311	296.327	450.621	165.841	289.847	421.005	165.581	489.005	462.718	164.821	475.521	477.714	164.980	474.710	447.224	165.180
9918	19.83400	306.679	432.779	165.312	296.350	450.621	165.842	289.816	421.032	165.563	488.349	462.574	164.821	474.873	477.580	164.992	474.023	447.072	165.197
9919	19.83600	306.695	432.788	165.327	296.358	450.630	165.826	289.816	421.032	165.563	487.671	462.430	164.819	474.211	477.427	164.973	473.367	446.910	165.201
9920	19.83800	306.702	432.771	165.330	296.389	450.639	165.841	289.816	421.041	165.578	486.984	462.285	164.819	473.490	477.247	165.036	472.651	446.765	165.171
9921	19.84000	306.702	432.771	165.330	296.389	450.639	165.841	289.816	421.050	165.561	486.298	462.142	164.817	472.794	477.085	165.066	471.968	446.638	165.138
9922	19.84200	306.717	432.762	165.315	296.419	450.639	165.842	289.808	421.059	165.576	485.619	461.972	164.834	472.149	476.976	165.031	471.322	446.511	165.108
9923	19.84400	306.718	432.754	165.332	296.442	450.639	165.842	289.840	421.049	165.591	484.930	461.810	164.865	471.512	476.851	164.993	470.610	446.359	165.156
9924	19.84600	306.718	432.754	165.332	296.458	450.639	165.842	289.816	421.059	165.576	484.253	461.657	164.849	470.844	476.707	164.959	469.922	446.208	165.205
9925	19.84800	306.725	432.744	165.317	296.473	450.639	165.842	289.832	421.067	165.590	483.606	461.522	164.833	470.133	476.527	164.990	469.249	446.065	165.238
9926	19.85000	306.733	432.736	165.334	296.488	450.639	165.843	289.832	421.067	165.590	482.882	461.386	164.816	469.415	476.373	165.003	468.557	445.955	165.204
9927	19.85200	306.733	432.736	165.334	296.504	450.639	165.843	289.832	421.067	165.590	482.225	461.234	164.832	468.759	476.238	165.017	467.877	445.839	165.250
9928	19.85400	306.748	432.736	165.334	296.528	450.649	165.859	289.833	421.076	165.604	481.524	461.089	164.831	468.113	476.103	164.996	467.161	445.714	165.247
9929	19.85600	306.748	432.727	165.319	296.536	450.649	165.859	289.825	421.076	165.604	480.866	460.911	164.863	467.458	475.968	165.009	466.456	445.561	165.297
9930	19.85800	306.756	432.728	165.351	296.551	450.649	165.859	289.825	421.094	165.602	480.187	460.759	164.879	466.762	475.798	165.054	465.748	445.408	165.284
9931	19.86000	306.756	432.719	165.336	296.588	450.649	165.859	289.825	421.094	165.602	479.524	460.605	164.864	466.058	475.626	165.070	465.056	445.236	165.241
9932	19.86200	306.763	432.719	165.337	296.618	450.657	165.843	289.825	421.104	165.617	478.823	460.451	164.849	465.396	475.483	165.067	464.441	445.056	165.216
9933	19.86400	306.779	432.711	165.353	296.643	450.649	165.860	289.825	421.112	165.601	478.145	460.307	164.848	464.737	475.365	165.016	463.746	444.904	165.234
9934	19.86600	306.771	432.702	165.339	296.658	450.658	165.844	289.825	421.112	165.601	477.489	460.163	164.849	464.081	475.212	165.029	463.098	444.744	165.267
9935	19.86800	306.786	432.702	165.339	296.673	450.658	165.844	289.817	421.112	165.601	476.795	460.002	164.848	463.387	475.042	165.044	462.382	444.599	165.238
9936	19.87000	306.801	432.702	165.340	296.697	450.649	165.861	289.825	421.130	165.599	476.124	459.839	164.850	462.682	474.871	165.091	461.697	444.453	165.211
9937	19.87200	306.801	432.684	165.311	296.727	450.649	165.831	289.817	421.130	165.599	475.429	459.686	164.866	461.997	474.727	165.088	461.021	444.336	165.193
9938	19.87400	306.833	432.676	165.358	296.735	450.658	165.846	289.825	421.131	165.600	474.757	459.517	164.883	461.375	474.608	165.038	460.335	444.174	165.195
9939	19.87600	306.848	432.667	165.344	296.759	450.659	165.847	289.832	421.130	165.600	474.072	459.363	164.867	460.723	474.483	165.002	459.654	443.996	165.232
9940	19.87800	306.863	432.658	165.329	296.781	450.649	165.832	289.832	421.130	165.600	473.425	459.220	164.867	460.037	474.294	165.018	458.966	443.854	165.295
9941	19.88000	306.863	432.667	165.344	296.797	450.641	165.848	289.824	421.139	165.583	472.746	459.075	164.867	459.334	474.123	165.033	458.289	443.709	165.266
9942	19.88200	306.871	432.657	165.329	296.827	450.649	165.832	289.832	421.139	165.583	472.044	458.931	164.867	458.632	473.970	165.047	457.582	443.572	165.220
9943	19.88400	306.878	432.640	165.331	296.835	450.649	165.832	289.824	421.148	165.598	471.375	458.769	164.837	457.977	473.836	165.058	456.944	443.420	165.207
9944	19.88600	306.894	432.640	165.331	296.873	450.650	165.833	289.832	421.156	165.581	470.697	458.599	164.853	457.348	473.710	165.024	456.236	443.267	165.192
9945	19.88800	306.901	432.630	165.316	296.905	450.650	165.834	289.824	421.156	165.581	470.025	458.429	164.869	456.691	473.548	165.054	455.550	443.097	165.212
9946	19.89000	306.917	432.630	165.316	296.928	450.650	165.834	289.831	421.147	165.567	469.355	458.286	164.868	455.973	473.387	165.083	454.863	442.953	165.215
9947	19.89200	306.924	432.621	165.301	296.944	450.642	165.851	289.823	421.155	165.549	468.669	458.141	164.868	455.288	473.216	165.066	454.193	442.819	165.229
9948	19.89400	306.933	432.612	165.317	296.950	450.641	165.820	289.832	421.164	165.564	467.991	457.988	164.854	454.630	473.089	165.000	453.515	442.684	165.246
9949	19.89600	306.941	432.612	165.317	296.974	450.632	165.836	289.817	421.163	165.563	467.306	457.835	164.838	453.992	472.946	164.996	452.836	442.515	165.265
