NO_OF_FRAMES	1047
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:28:50.355	955463.96763710
DATA_INCLUDED	3D
MARKER_NAMES	h34_3g	hx	hy	v22_9g	vx	vy
TRAJECTORY_TYPES	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v22_9g X	v22_9g Y	v22_9g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
4516	9.03000	528.445	579.701	169.232	525.861	564.638	169.333	544.218	576.350	169.482	469.930	332.707	164.420	466.628	300.293	164.428	499.622	330.003	164.401
4517	9.03200	528.178	579.336	169.290	526.014	564.210	169.334	544.005	576.493	169.452	469.616	332.898	164.411	466.754	300.442	164.448	499.359	330.612	164.415
4518	9.03400	527.814	579.009	169.223	526.161	563.827	169.314	543.775	576.694	169.442	469.404	333.085	164.447	466.891	300.575	164.470	499.180	331.220	164.431
4519	9.03600	527.537	578.665	169.218	526.367	563.457	169.337	543.525	576.892	169.403	469.168	333.279	164.433	467.198	300.701	164.435	498.969	331.802	164.434
4520	9.03800	527.363	578.312	169.260	526.577	563.107	169.390	543.391	577.061	169.361	468.912	333.461	164.410	467.557	300.844	164.401	498.746	332.409	164.418
4521	9.04000	526.992	578.069	169.201	526.711	562.771	169.353	543.015	577.145	169.338	468.721	333.636	164.402	467.703	301.008	164.384	498.494	332.992	164.420
4522	9.04200	526.634	577.659	169.241	526.890	562.408	169.394	542.717	577.260	169.405	468.406	333.813	164.426	467.806	301.212	164.423	498.281	333.600	164.437
4523	9.04400	526.458	577.267	169.292	527.213	562.074	169.397	542.453	577.407	169.424	468.175	333.998	164.431	467.930	301.419	164.414	498.018	334.205	164.390
4524	9.04600	526.152	577.050	169.190	527.295	561.804	169.427	542.254	577.631	169.411	467.959	334.209	164.415	468.204	301.598	164.404	497.768	334.781	164.408
4525	9.04800	525.799	576.727	169.267	527.466	561.514	169.406	541.842	577.828	169.370	467.690	334.391	164.391	468.544	301.763	164.316	497.489	335.403	164.394
4526	9.05000	525.528	576.268	169.273	527.632	561.206	169.415	541.554	578.011	169.329	467.425	334.551	164.417	468.709	301.963	164.290	497.315	335.989	164.428
4527	9.05200	525.302	575.996	169.210	527.782	560.948	169.399	541.266	578.172	169.359	467.208	334.736	164.422	468.850	302.158	164.312	496.979	336.590	164.353
4528	9.05400	524.976	575.719	169.241	528.025	560.740	169.425	540.840	578.303	169.395	466.984	334.931	164.444	469.027	302.389	164.359	496.730	337.163	164.452
4529	9.05600	524.654	575.330	169.220	528.202	560.512	169.421	540.444	578.436	169.347	466.731	335.124	164.431	469.269	302.595	164.396	496.426	337.791	164.426
4530	9.05800	524.391	574.991	169.235	528.333	560.283	169.418	540.083	578.602	169.334	466.471	335.298	164.424	469.512	302.797	164.367	496.192	338.363	164.457
4531	9.06000	524.135	574.689	169.250	528.507	560.074	169.444	539.692	578.766	169.320	466.220	335.481	164.400	469.715	303.048	164.294	495.858	338.976	164.427
4532	9.06200	523.789	574.347	169.243	528.697	559.897	169.474	539.224	578.914	169.304	465.973	335.675	164.421	469.864	303.288	164.322	495.603	339.556	164.441
4533	9.06400	523.498	574.026	169.228	528.849	559.730	169.488	538.822	579.025	169.320	465.748	335.853	164.443	470.094	303.555	164.359	495.220	340.149	164.492
4534	9.06600	523.239	573.703	169.277	528.952	559.571	169.455	538.336	579.172	169.334	465.482	336.023	164.482	470.308	303.760	164.396	495.016	340.739	164.413
4535	9.06800	522.968	573.366	169.290	529.075	559.414	169.452	537.943	579.344	169.338	465.251	336.190	164.494	470.496	303.991	164.410	494.710	341.307	164.524
4536	9.07000	522.710	573.048	169.243	529.214	559.274	169.450	537.401	579.492	169.290	465.035	336.365	164.486	470.717	304.279	164.360	494.250	341.932	164.397
4537	9.07200	522.361	572.720	169.270	529.359	559.161	169.464	536.967	579.612	169.320	464.771	336.565	164.460	470.878	304.551	164.350	494.040	342.445	164.526
4538	9.07400	522.076	572.375	169.268	529.474	559.056	169.463	536.411	579.725	169.331	464.474	336.756	164.450	471.128	304.832	164.320	493.808	343.125	164.424
4539	9.07600	521.815	572.055	169.253	529.605	558.970	169.461	535.966	579.853	169.316	464.261	336.957	164.422	471.309	305.072	164.348	493.347	343.614	164.496
4540	9.07800	521.530	571.747	169.250	529.683	558.909	169.445	535.380	579.929	169.326	464.059	337.109	164.467	471.498	305.339	164.385	493.002	344.301	164.411
4541	9.08000	521.187	571.410	169.294	529.782	558.848	169.461	534.868	580.031	169.294	463.822	337.261	164.477	471.736	305.662	164.329	492.796	344.783	164.542
4542	9.08200	520.943	571.100	169.263	529.873	558.786	169.476	534.273	580.133	169.320	463.567	337.437	164.467	471.899	305.949	164.283	492.331	345.443	164.446
4543	9.08400	520.671	570.769	169.296	529.966	558.742	169.462	533.706	580.202	169.284	463.341	337.641	164.503	472.112	306.216	164.322	492.007	345.973	164.537
4544	9.08600	520.396	570.465	169.261	530.057	558.717	169.477	533.141	580.314	169.234	463.157	337.851	164.491	472.319	306.510	164.371	491.675	346.525	164.474
4545	9.08800	520.044	570.115	169.323	530.125	558.690	169.493	532.490	580.345	169.287	462.841	338.013	164.438	472.501	306.833	164.314	491.305	347.155	164.518
4546	9.09000	519.782	569.806	169.322	530.162	558.682	169.509	531.932	580.440	169.237	462.548	338.177	164.419	472.688	307.169	164.301	490.856	347.646	164.481
4547	9.09200	519.513	569.487	169.307	530.210	558.692	169.494	531.253	580.451	169.260	462.327	338.354	164.447	472.850	307.486	164.295	490.604	348.319	164.470
4548	9.09400	519.199	569.149	169.292	530.234	558.720	169.478	530.639	580.529	169.237	462.175	338.533	164.469	473.055	307.797	164.340	490.170	348.773	164.479
4549	9.09600	518.897	568.833	169.304	530.251	558.748	169.463	530.017	580.532	169.307	461.929	338.725	164.527	473.232	308.137	164.281	489.737	349.452	164.345
4550	9.09800	518.620	568.539	169.306	530.258	558.757	169.478	529.327	580.571	169.284	461.619	338.881	164.529	473.436	308.472	164.272	489.448	349.910	164.458
4551	9.10000	518.304	568.210	169.306	530.241	558.801	169.494	528.684	580.587	169.243	461.382	339.042	164.483	473.591	308.815	164.277	488.966	350.547	164.346
4552	9.10200	518.032	567.910	169.322	530.237	558.845	169.541	528.039	580.573	169.310	461.218	339.241	164.425	473.757	309.142	164.285	488.607	351.045	164.473
4553	9.10400	517.724	567.581	169.322	530.201	558.916	169.511	527.293	580.552	169.297	460.963	339.456	164.434	473.932	309.520	164.249	488.188	351.631	164.335
4554	9.10600	517.430	567.263	169.337	530.159	558.997	169.465	526.611	580.538	169.273	460.653	339.640	164.476	474.138	309.899	164.245	487.764	352.191	164.502
4555	9.10800	517.166	566.943	169.354	530.097	559.085	169.465	525.920	580.490	169.245	460.408	339.791	164.525	474.281	310.220	164.304	487.361	352.700	164.429
4556	9.11000	516.889	566.617	169.352	530.048	559.165	169.420	525.189	580.441	169.248	460.198	339.915	164.527	474.453	310.604	164.252	486.964	353.310	164.487
4557	9.11200	516.574	566.299	169.337	529.964	559.263	169.405	524.496	580.375	169.250	459.982	340.066	164.503	474.581	310.985	164.282	486.463	353.767	164.491
4558	9.11400	516.274	565.988	169.338	529.857	559.351	169.405	523.788	580.292	169.251	459.799	340.258	164.495	474.762	311.371	164.225	486.120	354.401	164.462
4559	9.11600	515.993	565.694	169.372	529.766	559.448	169.390	523.049	580.208	169.252	459.481	340.483	164.519	474.901	311.742	164.277	485.618	354.852	164.517
4560	9.11800	515.667	565.369	169.309	529.658	559.553	169.392	522.309	580.116	169.267	459.225	340.687	164.520	475.113	312.141	164.266	485.217	355.457	164.481
4561	9.12000	515.396	565.049	169.326	529.554	559.686	169.347	521.549	579.986	169.252	459.052	340.853	164.461	475.244	312.514	164.314	484.751	355.935	164.510
4562	9.12200	515.107	564.712	169.373	529.424	559.810	169.347	520.781	579.857	169.236	458.868	340.984	164.413	475.420	312.927	164.306	484.309	356.471	164.521
4563	9.12400	514.823	564.443	169.363	529.288	559.933	169.316	520.043	579.712	169.218	458.584	341.139	164.417	475.505	313.333	164.313	483.857	357.015	164.443
4564	9.12600	514.512	564.119	169.299	529.079	560.063	169.333	519.280	579.549	169.230	458.207	341.301	164.544	475.656	313.756	164.317	483.400	357.503	164.557
4565	9.12800	514.237	563.774	169.361	528.901	560.195	169.349	518.511	579.397	169.226	458.037	341.510	164.641	475.789	314.179	164.285	482.937	358.070	164.430
4566	9.13000	513.943	563.487	169.381	528.715	560.327	169.364	517.729	579.223	169.193	457.909	341.678	164.617	475.969	314.579	164.344	482.490	358.540	164.515
