NO_OF_FRAMES	691
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:56:38.111	957131.71539290
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i inelastisk stöt 14.6g vs 22.9g
MARKER_NAMES	h22_9g	hx	hy	v14_6g	vx	vy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h22_9g X	h22_9g Y	h22_9g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v14_6g X	v14_6g Y	v14_6g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
14895	29.78800	498.896	535.364	164.627	473.024	554.101	164.566	483.521	510.919	164.680	389.667	381.502	165.706	398.244	402.011	166.171	368.343	391.158	165.694
14896	29.79000	498.463	534.858	164.728	472.529	553.559	164.595	483.127	510.414	164.732	389.635	381.511	165.720	397.640	402.257	166.189	368.010	390.570	165.581
14897	29.79200	497.989	534.416	164.656	472.019	553.072	164.592	482.692	509.923	164.693	389.604	381.529	165.716	397.030	402.459	166.229	367.788	389.910	165.654
14898	29.79400	497.563	533.937	164.680	471.532	552.539	164.606	482.271	509.411	164.759	389.575	381.537	165.700	396.431	402.651	166.225	367.552	389.343	165.607
14899	29.79600	497.080	533.469	164.623	471.007	552.042	164.619	481.792	508.921	164.718	389.562	381.535	165.669	395.789	402.868	166.202	367.343	388.664	165.625
14900	29.79800	496.680	533.017	164.601	470.531	551.519	164.587	481.383	508.427	164.752	389.547	381.553	165.666	395.157	403.076	166.162	367.105	388.061	165.580
14901	29.80000	496.197	532.503	164.655	470.026	551.005	164.630	480.979	507.939	164.711	389.539	381.553	165.667	394.483	403.222	166.150	366.916	387.391	165.610
14902	29.80200	495.754	532.076	164.588	469.536	550.498	164.600	480.585	507.452	164.670	389.517	381.552	165.667	393.905	403.352	166.138	366.733	386.780	165.557
14903	29.80400	495.323	531.578	164.676	469.042	549.967	164.674	480.191	506.965	164.721	389.510	381.560	165.650	393.257	403.464	166.125	366.616	386.137	165.602
14904	29.80600	494.800	531.133	164.639	468.546	549.486	164.662	479.764	506.492	164.684	389.503	381.552	165.667	392.605	403.542	166.152	366.526	385.464	165.542
14905	29.80800	494.336	530.662	164.649	468.047	548.936	164.707	479.335	505.979	164.752	389.496	381.560	165.651	392.069	403.613	166.193	366.450	384.840	165.618
14906	29.81000	493.863	530.182	164.675	467.562	548.466	164.708	478.874	505.481	164.667	389.511	381.560	165.650	391.380	403.690	166.219	366.385	384.162	165.639
14907	29.81200	493.445	529.755	164.578	467.073	547.899	164.722	478.479	504.976	164.720	389.526	381.570	165.665	390.708	403.733	166.249	366.277	383.541	165.576
14908	29.81400	492.924	529.243	164.631	466.597	547.438	164.707	478.061	504.480	164.665	389.509	381.571	165.695	390.159	403.775	166.246	366.240	382.886	165.720
14909	29.81600	492.521	528.834	164.534	466.065	546.896	164.677	477.687	504.027	164.657	389.501	381.589	165.692	389.407	403.772	166.271	366.171	382.218	165.583
14910	29.81800	492.046	528.354	164.591	465.633	546.400	164.693	477.281	503.515	164.663	389.471	381.606	165.689	388.769	403.761	166.276	366.182	381.560	165.667
14911	29.82000	491.596	527.876	164.617	465.105	545.904	164.617	476.838	503.051	164.642	389.470	381.598	165.706	388.190	403.725	166.300	366.187	380.935	165.684
14912	29.82200	491.127	527.431	164.582	464.678	545.391	164.633	476.417	502.539	164.711	389.492	381.608	165.721	387.483	403.670	166.333	366.188	380.236	165.649
14913	29.82400	490.659	526.927	164.653	464.127	544.919	164.606	475.936	502.057	164.691	389.468	381.617	165.735	386.878	403.603	166.248	366.289	379.632	165.730
14914	29.82600	490.196	526.490	164.636	463.696	544.372	164.620	475.547	501.553	164.777	389.474	381.627	165.749	386.231	403.502	166.202	366.357	378.977	165.675
14915	29.82800	489.745	526.013	164.691	463.140	543.917	164.594	475.103	501.066	164.769	389.474	381.636	165.763	385.524	403.356	166.146	366.423	378.317	165.701
14916	29.83000	489.297	525.533	164.689	462.724	543.361	164.625	474.720	500.596	164.793	389.480	381.636	165.763	384.996	403.221	166.135	366.532	377.710	165.719
14917	29.83200	488.850	525.091	164.683	462.206	542.896	164.617	474.328	500.102	164.799	389.465	381.636	165.763	384.286	403.104	166.159	366.645	377.005	165.734
14918	29.83400	488.398	524.602	164.728	461.729	542.341	164.615	473.893	499.647	164.796	389.464	381.645	165.777	383.711	402.970	166.149	366.765	376.422	165.701
14919	29.83600	487.949	524.187	164.645	461.199	541.869	164.651	473.489	499.125	164.822	389.456	381.645	165.776	383.091	402.837	166.203	366.954	375.793	165.803
14920	29.83800	487.480	523.670	164.707	460.731	541.347	164.652	473.025	498.653	164.787	389.459	381.653	165.760	382.461	402.633	166.234	367.068	375.191	165.744
14921	29.84000	487.005	523.235	164.657	460.247	540.830	164.706	472.622	498.149	164.843	389.434	381.663	165.772	381.810	402.409	166.203	367.238	374.577	165.814
14922	29.84200	486.547	522.772	164.688	459.732	540.335	164.722	472.195	497.644	164.806	389.435	381.680	165.770	381.263	402.220	166.171	367.414	373.931	165.747
14923	29.84400	486.060	522.284	164.700	459.263	539.802	164.744	471.847	497.192	164.769	389.428	381.680	165.769	380.666	401.997	166.175	367.660	373.275	165.840
14924	29.84600	485.603	521.857	164.606	458.759	539.307	164.730	471.446	496.679	164.779	389.422	381.688	165.751	380.047	401.739	166.182	368.031	372.658	165.820
14925	29.84800	485.164	521.343	164.698	458.304	538.773	164.785	471.007	496.206	164.715	389.438	381.696	165.734	379.468	401.436	166.148	368.224	372.020	165.739
14926	29.85000	484.713	520.935	164.633	457.821	538.303	164.759	470.582	495.685	164.741	389.438	381.696	165.734	378.894	401.161	166.162	368.559	371.433	165.791
14927	29.85200	484.285	520.438	164.664	457.352	537.762	164.827	470.116	495.212	164.708	389.432	381.704	165.717	378.352	400.796	166.153	368.892	370.797	165.743
14928	29.85400	483.830	519.959	164.662	456.863	537.273	164.803	469.748	494.717	164.719	389.416	381.714	165.731	377.763	400.438	166.064	369.194	370.218	165.781
14929	29.85600	483.391	519.523	164.647	456.401	536.750	164.870	469.387	494.222	164.698	389.402	381.722	165.715	377.277	400.111	166.115	369.424	369.660	165.706
14930	29.85800	482.961	519.019	164.724	455.900	536.254	164.768	468.954	493.759	164.681	389.387	381.722	165.716	376.708	399.706	166.189	369.819	369.056	165.763
14931	29.86000	482.469	518.582	164.678	455.414	535.739	164.821	468.563	493.228	164.694	389.379	381.731	165.729	376.208	399.396	166.207	370.194	368.509	165.735
14932	29.86200	482.072	518.095	164.726	454.951	535.225	164.751	468.103	492.791	164.662	389.364	381.739	165.713	375.684	399.084	166.162	370.526	367.919	165.726
14933	29.86400	481.579	517.625	164.708	454.444	534.737	164.727	467.723	492.260	164.708	389.372	381.741	165.745	375.174	398.676	166.175	371.005	367.376	165.761
14934	29.86600	481.170	517.172	164.694	454.006	534.198	164.671	467.222	491.798	164.657	389.364	381.741	165.745	374.624	398.251	166.194	371.283	366.817	165.656
14935	29.86800	480.668	516.668	164.708	453.463	533.735	164.633	466.867	491.303	164.701	389.363	381.732	165.762	374.162	397.885	166.122	371.791	366.302	165.737
14936	29.87000	480.246	516.268	164.662	453.065	533.178	164.640	466.515	490.816	164.699	389.362	381.742	165.776	373.653	397.415	166.099	372.172	365.772	165.675
14937	29.87200	479.727	515.736	164.692	452.517	532.707	164.587	466.065	490.363	164.666	389.362	381.750	165.759	373.207	396.973	166.120	372.679	365.299	165.703
14938	29.87400	479.305	515.300	164.649	452.101	532.167	164.657	465.686	489.832	164.745	389.360	381.742	165.776	372.738	396.509	166.049	373.143	364.789	165.701
14939	29.87600	478.862	514.872	164.683	451.550	531.669	164.619	465.219	489.386	164.698	389.358	381.750	165.758	372.283	396.001	166.175	373.649	364.350	165.693
14940	29.87800	478.382	514.367	164.700	451.128	531.146	164.690	464.830	488.856	164.775	389.349	381.760	165.772	371.867	395.538	166.105	374.172	363.902	165.696
14941	29.88000	477.937	513.949	164.655	450.599	530.640	164.668	464.373	488.384	164.745	389.347	381.758	165.740	371.470	395.042	166.103	374.710	363.455	165.704
14942	29.88200	477.462	513.436	164.718	450.170	530.144	164.693	464.003	487.890	164.788	389.337	381.741	165.742	371.065	394.513	166.140	375.214	363.078	165.698
14943	29.88400	477.040	513.018	164.674	449.647	529.595	164.685	463.664	487.403	164.820	389.326	381.741	165.742	370.688	393.997	166.077	375.748	362.646	165.673
14944	29.88600	476.561	512.522	164.675	449.213	529.133	164.713	463.205	486.941	164.805	389.317	381.739	165.710	370.363	393.434	166.152	376.307	362.264	165.749
14945	29.88800	476.143	512.043	164.679	448.695	528.566	164.705	462.807	486.418	164.837	389.308	381.739	165.709	370.008	392.919	166.092	376.811	361.911	165.693
14946	29.89000	475.682	511.617	164.650	448.244	528.095	164.687	462.347	485.964	164.777	389.284	381.730	165.694	369.713	392.312	166.155	377.382	361.559	165.670
14947	29.89200	475.261	511.103	164.716	447.766	527.548	164.709	461.977	485.451	164.793	389.275	381.729	165.662	369.398	391.798	166.130	377.950	361.203	165.723
14948	29.89400	474.769	510.667	164.673	447.272	527.084	164.709	461.572	484.990	164.809	389.268	381.728	165.662	369.111	391.190	166.164	378.550	360.889	165.759
14949	29.89600	474.343	510.180	164.691	446.863	526.545	164.748	461.189	484.494	164.795	389.237	381.720	165.679	368.825	390.632	166.159	379.168	360.614	165.674
14950	29.89800	473.894	509.727	164.710	446.316	526.038	164.700	460.805	483.999	164.842	389.217	381.703	165.682	368.599	389.987	166.137	379.695	360.334	165.671
14951	29.90000	473.462	509.275	164.698	445.877	525.524	164.757	460.346	483.553	164.798	389.202	381.704	165.713	368.322	389.432	166.167	380.359	360.057	165.730
14952	29.90200	473.010	508.777	164.767	445.367	525.018	164.676	459.957	483.022	164.849	389.180	381.696	165.730	368.065	388.778	166.162	380.939	359.781	165.788
14953	29.90400	472.551	508.370	164.706	444.901	524.521	164.736	459.502	482.585	164.819	389.160	381.695	165.730	367.873	388.185	166.135	381.575	359.552	165.746
14954	29.90600	472.099	507.863	164.761	444.433	523.999	164.685	459.116	482.074	164.835	389.137	381.687	165.747	367.692	387.568	166.158	382.228	359.375	165.694
14955	29.90800	471.607	507.420	164.732	443.972	523.536	164.717	458.766	481.587	164.837	389.116	381.687	165.747	367.515	386.940	166.138	382.836	359.190	165.662
14956	29.91000	471.191	506.992	164.707	443.497	522.980	164.695	458.323	481.115	164.779	389.092	381.678	165.732	367.380	386.340	166.158	383.450	358.999	165.671
14957	29.91200	470.709	506.488	164.758	443.017	522.508	164.649	457.941	480.611	164.814	389.069	381.669	165.748	367.158	385.636	166.199	384.115	358.837	165.727
14958	29.91400	470.272	506.079	164.701	442.537	521.969	164.720	457.461	480.147	164.708	389.046	381.669	165.749	367.123	385.079	166.168	384.740	358.677	165.818
14959	29.91600	469.812	505.565	164.770	442.075	521.480	164.676	457.081	479.626	164.744	389.031	381.660	165.734	366.982	384.366	166.225	385.418	358.545	165.768
14960	29.91800	469.360	505.112	164.728	441.565	520.950	164.700	456.679	479.155	164.715	389.019	381.652	165.752	366.964	383.752	166.110	386.076	358.416	165.790
14961	29.92000	468.926	504.668	164.735	441.108	520.443	164.687	456.287	478.668	164.719	389.011	381.652	165.751	366.876	383.098	166.286	386.710	358.338	165.769
14962	29.92200	468.453	504.155	164.771	440.655	519.929	164.747	455.910	478.165	164.785	388.997	381.642	165.737	366.823	382.446	166.084	387.384	358.293	165.707
14963	29.92400	468.001	503.745	164.715	440.165	519.397	164.716	455.445	477.710	164.697	388.983	381.642	165.736	366.770	381.773	166.232	387.985	358.209	165.734
14964	29.92600	467.566	503.224	164.768	439.691	518.909	164.762	455.053	477.189	164.796	388.991	381.632	165.723	366.735	381.178	166.150	388.632	358.210	165.715
14965	29.92800	467.126	502.788	164.760	439.197	518.368	164.777	454.601	476.725	164.724	388.961	381.623	165.708	366.743	380.456	166.165	389.366	358.212	165.694
14966	29.93000	466.663	502.328	164.765	438.719	517.889	164.777	454.222	476.231	164.774	388.952	381.605	165.710	366.771	379.885	166.209	389.903	358.189	165.728
