NO_OF_FRAMES	928
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:37:15.940	959569.53551280
DATA_INCLUDED	3D
MARKER_NAMES	h43_3g	hx	hy	v43_5g	vx	vy
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Mixed	Mixed
Frame	Time	h43_3g X	h43_3g Y	h43_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v43_5g X	v43_5g Y	v43_5g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
5225	10.44800	543.894	635.587	163.948	533.066	691.328	165.169	490.913	618.288	164.093	514.782	307.992	162.856	463.711	330.178	163.310	493.707	256.769	164.167
5226	10.45000	543.593	635.289	163.828	532.066	690.828	165.171	490.734	617.397	164.092	514.501	308.223	162.895	463.666	331.035	163.340	492.682	257.279	164.120
5227	10.45200	543.119	634.969	163.752	531.144	690.419	165.156	490.548	616.506	164.092	514.190	308.392	162.895	463.612	331.850	163.395	491.704	257.760	164.112
5228	10.45400	542.769	634.577	163.922	530.149	689.917	165.190	490.352	615.631	164.126	513.762	308.602	162.795	463.563	332.713	163.376	490.715	258.270	164.146
5229	10.45600	542.387	634.275	163.887	529.208	689.467	165.121	490.151	614.785	164.115	513.432	308.873	162.886	463.528	333.569	163.376	489.764	258.786	164.128
5230	10.45800	541.995	633.942	163.785	528.255	688.988	165.207	489.987	613.918	164.137	513.135	309.118	162.967	463.495	334.351	163.472	488.825	259.304	164.142
5231	10.46000	541.599	633.559	163.880	527.277	688.514	165.118	489.816	613.028	164.139	512.756	309.311	162.907	463.470	335.202	163.411	487.906	259.841	164.148
5232	10.46200	541.191	633.259	163.896	526.327	688.013	165.153	489.634	612.154	164.176	512.391	309.519	162.815	463.464	336.016	163.439	486.957	260.335	164.188
5233	10.46400	540.899	632.932	163.852	525.359	687.524	165.142	489.463	611.280	164.182	512.104	309.768	162.849	463.438	336.833	163.530	485.942	260.904	164.187
5234	10.46600	540.360	632.544	163.858	524.416	687.020	165.097	489.316	610.434	164.175	511.686	309.999	162.920	463.435	337.669	163.506	484.991	261.415	164.224
5235	10.46800	540.078	632.233	163.900	523.467	686.518	165.133	489.162	609.578	164.154	511.334	310.230	162.924	463.435	338.450	163.573	484.021	261.984	164.225
5236	10.47000	539.678	631.924	163.878	522.524	685.998	165.085	489.005	608.730	164.181	511.090	310.422	162.907	463.438	339.269	163.555	483.051	262.550	164.198
5237	10.47200	539.189	631.533	163.834	521.568	685.495	165.122	488.853	607.864	164.237	510.694	310.640	162.864	463.478	340.068	163.619	482.147	263.085	164.291
5238	10.47400	538.909	631.208	163.842	520.624	684.958	165.072	488.735	606.990	164.248	510.343	310.905	162.897	463.453	340.863	163.657	481.256	263.695	164.231
5239	10.47600	538.460	630.901	163.871	519.684	684.432	165.089	488.594	606.136	164.259	509.989	311.148	162.869	463.535	341.678	163.686	480.358	264.231	164.242
5240	10.47800	538.082	630.514	163.857	518.745	683.899	165.089	488.462	605.306	164.259	509.628	311.337	162.897	463.541	342.439	163.731	479.414	264.856	164.183
5241	10.48000	537.668	630.168	163.834	517.794	683.350	165.054	488.313	604.450	164.273	509.336	311.546	162.877	463.623	343.217	163.738	478.491	265.443	164.183
5242	10.48200	537.304	629.873	163.848	516.879	682.816	165.056	488.178	603.585	164.301	508.989	311.751	162.903	463.663	344.001	163.733	477.575	266.040	164.197
5243	10.48400	536.916	629.518	163.870	515.924	682.249	165.050	488.083	602.729	164.318	508.613	312.022	162.884	463.705	344.769	163.872	476.667	266.627	164.198
5244	10.48600	536.494	629.155	163.845	515.010	681.714	165.053	487.984	601.928	164.276	508.277	312.273	162.838	463.762	345.551	163.836	475.792	267.245	164.122
5245	10.48800	536.137	628.827	163.854	514.065	681.104	165.026	487.885	601.099	164.248	507.891	312.464	162.822	463.845	346.263	163.924	474.881	267.869	164.148
5246	10.49000	535.750	628.504	163.882	513.142	680.570	165.029	487.798	600.235	164.250	507.572	312.678	162.863	463.884	347.039	163.938	473.993	268.478	164.094
5247	10.49200	535.350	628.125	163.855	512.241	679.975	165.038	487.694	599.405	164.286	507.258	312.901	162.885	463.976	347.794	164.003	473.114	269.139	164.027
5248	10.49400	534.965	627.788	163.849	511.304	679.416	165.021	487.616	598.584	164.278	506.913	313.124	162.943	464.052	348.527	164.043	472.234	269.763	164.054
5249	10.49600	534.574	627.481	163.910	510.376	678.814	164.982	487.548	597.765	164.239	506.569	313.358	162.901	464.139	349.268	164.033	471.390	270.422	163.955
5250	10.49800	534.184	627.111	163.869	509.459	678.226	165.009	487.441	596.936	164.215	506.202	313.599	162.842	464.253	349.987	164.108	470.516	271.049	164.014
5251	10.50000	533.791	626.756	163.861	508.542	677.620	164.922	487.361	596.131	164.242	505.835	313.795	162.889	464.403	350.773	164.107	469.622	271.704	164.002
5252	10.50200	533.396	626.433	163.890	507.645	677.002	164.994	487.306	595.293	164.235	505.512	314.035	162.908	464.477	351.465	164.171	468.791	272.390	163.915
5253	10.50400	533.018	626.097	163.883	506.743	676.412	164.911	487.250	594.492	164.230	505.193	314.242	162.967	464.571	352.163	164.188	467.944	273.036	163.968
5254	10.50600	532.603	625.734	163.860	505.825	675.780	164.949	487.210	593.689	164.226	504.825	314.458	162.929	464.698	352.897	164.197	467.072	273.724	163.913
5255	10.50800	532.215	625.395	163.886	504.915	675.174	164.863	487.170	592.887	164.224	504.486	314.687	162.936	464.797	353.594	164.216	466.238	274.386	163.851
5256	10.51000	531.851	625.050	163.894	504.023	674.560	164.874	487.086	592.075	164.206	504.121	314.929	162.876	464.927	354.284	164.253	465.420	275.105	163.837
5257	10.51200	531.429	624.705	163.872	503.087	673.900	164.812	487.014	591.280	164.220	503.773	315.141	162.887	465.075	354.993	164.284	464.556	275.774	163.871
5258	10.51400	531.035	624.351	163.864	502.227	673.306	164.794	486.972	590.459	164.250	503.417	315.362	162.911	465.244	355.689	164.239	463.725	276.460	163.786
5259	10.51600	530.639	624.029	163.893	501.313	672.632	164.781	486.947	589.676	164.248	503.063	315.557	162.924	465.323	356.341	164.219	462.922	277.162	163.778
5260	10.51800	530.268	623.684	163.902	500.428	672.013	164.775	486.921	588.918	164.267	502.726	315.794	162.913	465.500	357.041	164.271	462.120	277.938	163.705
5261	10.52000	529.848	623.323	163.846	499.539	671.341	164.731	486.893	588.123	164.315	502.369	316.037	162.852	465.651	357.736	164.229	461.276	278.602	163.791
5262	10.52200	529.452	623.001	163.875	498.647	670.704	164.723	486.848	587.318	164.379	502.006	316.248	162.863	465.766	358.338	164.252	460.493	279.324	163.699
5263	10.52400	529.070	622.654	163.916	497.733	670.024	164.693	486.806	586.568	164.416	501.655	316.493	162.833	465.973	359.044	164.224	459.695	280.053	163.704
5264	10.52600	528.644	622.301	163.847	496.901	669.387	164.687	486.811	585.801	164.421	501.315	316.681	162.865	466.117	359.681	164.274	458.923	280.797	163.673
5265	10.52800	528.277	621.955	163.888	495.976	668.684	164.719	486.806	585.024	164.472	500.932	316.915	162.823	466.316	360.334	164.225	458.134	281.541	163.643
5266	10.53000	527.881	621.616	163.915	495.140	668.031	164.680	486.773	584.256	164.479	500.599	317.129	162.866	466.487	360.957	164.342	457.333	282.255	163.687
5267	10.53200	527.477	621.273	163.863	494.300	667.357	164.702	486.764	583.489	164.487	500.253	317.390	162.835	466.662	361.608	164.295	456.580	283.022	163.602
5268	10.53400	527.102	620.936	163.828	493.392	666.639	164.702	486.787	582.740	164.464	499.876	317.584	162.849	466.783	362.196	164.421	455.809	283.781	163.652
5269	10.53600	526.680	620.578	163.885	492.567	665.992	164.712	486.768	581.980	164.490	499.555	317.812	162.824	467.075	362.886	164.398	455.061	284.547	163.571
5270	10.53800	526.309	620.214	163.895	491.660	665.274	164.713	486.798	581.222	164.484	499.184	318.023	162.836	467.186	363.435	164.468	454.283	285.296	163.609
5271	10.54000	525.913	619.880	163.828	490.844	664.574	164.718	486.822	580.499	164.449	498.850	318.254	162.876	467.450	364.073	164.487	453.567	286.038	163.665
5272	10.54200	525.540	619.542	163.856	489.997	663.863	164.739	486.822	579.749	164.430	498.488	318.498	162.850	467.603	364.659	164.584	452.859	286.866	163.587
5273	10.54400	525.154	619.193	163.869	489.138	663.157	164.696	486.873	579.001	164.441	498.141	318.685	162.881	467.771	365.259	164.582	452.076	287.617	163.660
5274	10.54600	524.735	618.840	163.801	488.322	662.440	164.700	486.876	578.278	164.378	497.758	318.943	162.820	467.994	365.837	164.662	451.350	288.414	163.623
5275	10.54800	524.364	618.495	163.812	487.427	661.667	164.728	486.907	577.546	164.362	497.447	319.144	162.896	468.286	366.406	164.659	450.639	289.176	163.595
5276	10.55000	523.970	618.163	163.827	486.621	661.003	164.710	486.950	576.815	164.375	497.054	319.376	162.858	468.432	366.979	164.714	449.921	289.945	163.664
5277	10.55200	523.557	617.804	163.772	485.806	660.251	164.711	486.969	576.092	164.313	496.720	319.566	162.921	468.605	367.560	164.719	449.229	290.781	163.571
5278	10.55400	523.169	617.429	163.799	484.981	659.490	164.726	487.009	575.379	164.267	496.335	319.813	162.812	468.813	368.108	164.725	448.510	291.568	163.638
5279	10.55600	522.805	617.118	163.814	484.176	658.793	164.672	487.052	574.646	164.283	496.006	320.022	162.904	468.985	368.705	164.698	447.839	292.382	163.601
5280	10.55800	522.385	616.774	163.763	483.322	658.033	164.657	487.099	573.941	164.255	495.649	320.282	162.841	469.208	369.210	164.728	447.167	293.190	163.580
5281	10.56000	521.980	616.389	163.804	482.511	657.275	164.725	487.146	573.253	164.228	495.291	320.478	162.888	469.526	369.778	164.731	446.451	293.974	163.617
5282	10.56200	521.601	616.061	163.818	481.681	656.498	164.709	487.197	572.539	164.246	494.905	320.697	162.883	469.644	370.269	164.722	445.794	294.805	163.578
5283	10.56400	521.225	615.760	163.788	480.884	655.784	164.655	487.275	571.844	164.203	494.542	320.919	162.908	469.878	370.857	164.679	445.136	295.640	163.571
5284	10.56600	520.814	615.352	163.810	480.066	655.012	164.689	487.279	571.154	164.241	494.171	321.164	162.914	470.168	371.369	164.628	444.475	296.474	163.567
5285	10.56800	520.409	615.004	163.854	479.279	654.209	164.686	487.372	570.485	164.215	493.853	321.393	162.888	470.340	371.840	164.734	443.832	297.311	163.592
5286	10.57000	520.042	614.712	163.809	478.511	653.483	164.682	487.446	569.824	164.238	493.485	321.620	162.864	470.629	372.407	164.566	443.196	298.138	163.605
5287	10.57200	519.625	614.331	163.818	477.696	652.714	164.655	487.504	569.126	164.260	493.130	321.842	162.889	470.837	372.910	164.602	442.564	298.986	163.534
5288	10.57400	519.221	613.957	163.845	476.875	651.910	164.625	487.582	568.457	164.237	492.740	322.062	162.917	471.063	373.369	164.596	441.920	299.820	163.531
5289	10.57600	518.834	613.666	163.769	476.089	651.147	164.649	487.645	567.785	164.307	492.413	322.307	162.889	471.357	373.897	164.550	441.283	300.665	163.543
5290	10.57800	518.413	613.309	163.828	475.326	650.390	164.548	487.728	567.124	164.301	492.027	322.543	162.881	471.578	374.339	164.578	440.711	301.525	163.520
5291	10.58000	518.032	612.918	163.853	474.534	649.587	164.519	487.780	566.507	164.311	491.700	322.771	162.855	471.828	374.857	164.551	440.080	302.355	163.570
5292	10.58200	517.638	612.620	163.760	473.791	648.772	164.568	487.892	565.802	164.350	491.321	323.003	162.895	472.096	375.297	164.484	439.474	303.215	163.550
5293	10.58400	517.258	612.282	163.790	473.031	647.951	164.539	487.984	565.202	164.333	490.923	323.205	162.927	472.358	375.759	164.577	438.871	304.092	163.525
5294	10.58600	516.851	611.879	163.863	472.258	647.175	164.470	488.080	564.530	164.376	490.573	323.416	162.905	472.531	376.187	164.500	438.295	304.937	163.542
5295	10.58800	516.440	611.555	163.782	471.488	646.387	164.478	488.177	563.904	164.404	490.246	323.669	162.860	472.879	376.659	164.539	437.749	305.806	163.503
5296	10.59000	516.098	611.235	163.814	470.718	645.539	164.464	488.254	563.269	164.386	489.884	323.922	162.849	473.114	377.094	164.446	437.151	306.666	163.486
5297	10.59200	515.685	610.840	163.874	469.998	644.719	164.407	488.364	562.625	164.445	489.520	324.161	162.872	473.355	377.503	164.516	436.567	307.503	163.522
5298	10.59400	515.267	610.479	163.793	469.254	643.951	164.358	488.443	562.025	164.399	489.135	324.338	162.890	473.667	377.936	164.500	436.027	308.370	163.457
5299	10.59600	514.881	610.176	163.796	468.510	643.121	164.317	488.554	561.373	164.443	488.731	324.541	162.921	473.941	378.348	164.425	435.503	309.273	163.414
5300	10.59800	514.497	609.792	163.870	467.779	642.273	164.306	488.648	560.791	164.397	488.407	324.780	162.944	474.186	378.764	164.514	434.945	310.130	163.484
5301	10.60000	514.102	609.449	163.790	467.054	641.423	164.327	488.801	560.166	164.396	488.097	325.051	162.895	474.455	379.141	164.443	434.396	311.009	163.465
5302	10.60200	513.717	609.104	163.773	466.326	640.612	164.259	488.880	559.566	164.352	487.729	325.285	162.855	474.819	379.559	164.461	433.913	311.880	163.468
5303	10.60400	513.325	608.737	163.850	465.615	639.785	164.159	489.016	558.967	164.367	487.352	325.487	162.854	475.017	379.934	164.429	433.395	312.776	163.448
5304	10.60600	512.945	608.411	163.772	464.897	638.926	164.198	489.148	558.377	164.339	486.931	325.699	162.900	475.330	380.296	164.393	432.898	313.672	163.430
5305	10.60800	512.549	608.077	163.709	464.194	638.076	164.222	489.264	557.787	164.310	486.597	325.930	162.941	475.667	380.677	164.420	432.383	314.560	163.432
5306	10.61000	512.133	607.699	163.801	463.496	637.221	164.168	489.374	557.188	164.266	486.239	326.166	162.900	475.894	381.036	164.355	431.880	315.422	163.421
5307	10.61200	511.740	607.361	163.803	462.798	636.400	164.118	489.496	556.614	164.269	485.914	326.409	162.841	476.244	381.407	164.336	431.417	316.333	163.370
5308	10.61400	511.353	607.028	163.708	462.095	635.558	164.162	489.619	556.023	164.242	485.541	326.647	162.866	476.516	381.734	164.374	430.928	317.230	163.355
5309	10.61600	510.963	606.654	163.768	461.408	634.683	164.170	489.749	555.469	164.246	485.170	326.878	162.906	476.792	382.069	164.326	430.403	318.078	163.417
5310	10.61800	510.581	606.305	163.816	460.721	633.798	164.195	489.887	554.903	164.237	484.809	327.098	162.901	477.115	382.430	164.326	429.981	318.996	163.318
5311	10.62000	510.170	605.979	163.739	460.035	632.949	164.192	490.010	554.376	164.226	484.433	327.325	162.878	477.497	382.765	164.281	429.542	319.901	163.286
5312	10.62200	509.767	605.606	163.768	459.359	632.118	164.163	490.170	553.803	164.232	484.087	327.589	162.880	477.664	383.013	164.311	429.062	320.774	163.331
5313	10.62400	509.368	605.249	163.830	458.675	631.253	164.129	490.269	553.283	164.238	483.692	327.817	162.892	478.004	383.319	164.429	428.640	321.678	163.268
5314	10.62600	508.991	604.938	163.819	458.025	630.367	164.187	490.436	552.702	164.258	483.315	328.030	162.903	478.456	383.694	164.269	428.211	322.592	163.257
5315	10.62800	508.556	604.551	163.752	457.359	629.491	164.231	490.530	552.207	164.220	482.962	328.259	162.911	478.653	383.946	164.188	427.795	323.498	163.229
5316	10.63000	508.156	604.184	163.829	456.720	628.599	164.213	490.688	551.651	164.259	482.568	328.505	162.918	478.932	384.183	164.314	427.371	324.397	163.256
5317	10.63200	507.788	603.901	163.803	456.057	627.723	164.229	490.829	551.167	164.205	482.239	328.743	162.909	479.337	384.479	164.455	426.961	325.302	163.230
5318	10.63400	507.367	603.539	163.755	455.394	626.857	164.231	490.979	550.612	164.243	481.870	328.972	162.918	479.589	384.781	164.271	426.539	326.201	163.257
5319	10.63600	506.961	603.129	163.815	454.763	625.974	164.200	491.114	550.120	164.173	481.461	329.200	162.928	479.826	385.038	164.078	426.176	327.123	163.199
5320	10.63800	506.569	602.835	163.804	454.138	625.073	164.200	491.240	549.590	164.229	481.101	329.440	162.985	480.284	385.254	164.150	425.871	328.052	163.122
5321	10.64000	506.163	602.491	163.758	453.506	624.162	164.216	491.429	549.097	164.161	480.752	329.659	162.947	480.562	385.500	164.291	425.354	328.902	163.230
5322	10.64200	505.790	602.083	163.786	452.889	623.287	164.204	491.544	548.620	164.157	480.353	329.903	162.922	480.773	385.736	164.245	425.003	329.826	163.209
5323	10.64400	505.367	601.753	163.774	452.260	622.405	164.146	491.733	548.091	164.182	480.022	330.143	162.945	481.176	385.921	164.208	424.781	330.764	163.114
5324	10.64600	504.998	601.426	163.761	451.653	621.503	164.121	491.901	547.652	164.084	479.630	330.365	163.007	481.565	386.158	164.098	424.354	331.664	163.149
5325	10.64800	504.579	601.017	163.790	451.060	620.605	164.092	492.032	547.114	164.186	479.239	330.581	162.972	481.807	386.392	164.023	423.915	332.544	163.156
5326	10.65000	504.181	600.673	163.744	450.449	619.701	164.130	492.234	546.684	164.043	478.851	330.810	162.947	482.096	386.553	164.137	423.704	333.425	163.124
5327	10.65200	503.827	600.378	163.736	449.858	618.784	164.073	492.305	546.187	164.103	478.530	331.072	162.920	482.434	386.782	164.075	423.337	334.328	163.042
5328	10.65400	503.398	599.969	163.795	449.283	617.884	164.019	492.528	545.711	164.100	478.170	331.312	162.977	482.715	386.952	164.067	422.941	335.221	162.990
5329	10.65600	503.015	599.625	163.750	448.688	616.972	164.041	492.720	545.298	163.989	477.771	331.514	162.975	483.075	387.104	164.099	422.720	336.082	163.082
5330	10.65800	502.609	599.321	163.727	448.109	616.053	164.049	492.849	544.804	164.108	477.369	331.732	162.973	483.422	387.272	164.097	422.423	337.015	163.043
5331	10.66000	502.226	598.948	163.788	447.563	615.144	164.011	493.034	544.374	163.995	477.029	331.988	162.995	483.749	387.408	164.095	422.080	337.947	163.049
5332	10.66200	501.803	598.566	163.774	446.972	614.219	163.942	493.112	543.950	163.962	476.671	332.234	162.969	484.027	387.558	164.094	421.811	338.827	163.172
5333	10.66400	501.421	598.248	163.716	446.432	613.325	163.941	493.337	543.483	164.037	476.279	332.446	162.981	484.297	387.721	164.033	421.484	339.721	163.226
5334	10.66600	500.991	597.882	163.795	445.838	612.433	163.937	493.511	543.068	163.960	475.892	332.692	162.989	484.604	387.838	164.068	421.282	340.687	163.160
5335	10.66800	500.621	597.519	163.781	445.298	611.478	163.948	493.659	542.636	164.035	475.543	332.940	163.028	484.919	387.997	164.016	420.988	341.547	163.258
5336	10.67000	500.209	597.184	163.721	444.757	610.533	163.941	493.799	542.187	164.110	475.155	333.158	162.991	485.205	388.128	163.987	420.648	342.387	163.329
5337	10.67200	499.795	596.826	163.787	444.236	609.577	164.015	493.946	541.817	163.985	474.782	333.369	162.971	485.472	388.227	164.026	420.444	343.309	163.260
5338	10.67400	499.390	596.462	163.834	443.695	608.693	164.032	494.067	541.431	164.012	474.366	333.625	163.027	485.793	388.326	163.998	420.301	344.217	163.251
5339	10.67600	498.965	596.110	163.742	443.150	607.792	163.988	494.267	540.971	164.106	474.018	333.854	163.040	486.085	388.417	164.021	419.959	345.070	163.370
5340	10.67800	498.593	595.780	163.764	442.635	606.884	163.927	494.561	540.621	163.982	473.592	334.087	162.968	486.376	388.471	164.049	419.667	345.967	163.355
5341	10.68000	498.170	595.398	163.842	442.111	605.965	163.914	494.607	540.213	164.074	473.277	334.332	162.908	486.657	388.559	164.009	419.514	346.851	163.370
5342	10.68200	497.767	595.071	163.769	441.620	605.044	163.994	494.762	539.799	164.151	472.932	334.576	163.028	486.960	388.621	163.989	419.307	347.725	163.409
5343	10.68400	497.391	594.716	163.742	441.108	604.061	164.057	494.923	539.457	163.949	472.533	334.786	163.048	487.244	388.667	164.003	419.086	348.637	163.332
5344	10.68600	496.993	594.352	163.790	440.642	603.088	164.104	494.934	539.054	164.092	472.105	334.986	163.014	487.553	388.752	163.900	418.908	349.509	163.307
5345	10.68800	496.578	594.022	163.782	440.109	602.114	164.124	495.291	538.697	164.169	471.694	335.256	162.967	487.802	388.801	163.837	418.695	350.366	163.349
5346	10.69000	496.203	593.659	163.739	439.661	601.250	164.117	495.549	538.355	163.999	471.373	335.560	162.955	488.120	388.821	163.838	418.466	351.255	163.325
5347	10.69200	495.809	593.287	163.741	439.139	600.356	164.069	495.624	537.993	164.014	471.064	335.760	162.996	488.422	388.872	163.739	418.316	352.152	163.285
5348	10.69400	495.392	592.965	163.748	438.727	599.463	163.902	495.747	537.656	164.110	470.656	335.935	162.986	488.686	388.896	163.694	418.150	353.008	163.299
5349	10.69600	494.993	592.595	163.718	438.240	598.478	163.946	495.896	537.279	163.969	470.211	336.144	163.006	488.949	388.895	163.668	417.975	353.855	163.302
5350	10.69800	494.583	592.228	163.740	437.812	597.517	163.977	496.025	536.938	163.976	469.887	336.440	163.080	489.248	388.905	163.622	417.876	354.751	163.229
5351	10.70000	494.235	591.893	163.744	437.290	596.564	164.119	496.254	536.620	164.104	469.480	336.686	162.981	489.512	388.887	163.596	417.684	355.599	163.264
5352	10.70200	493.787	591.555	163.748	436.925	595.602	164.128	496.471	536.273	163.975	469.038	336.897	162.959	489.768	388.869	163.573	417.499	356.465	163.298
5353	10.70400	493.396	591.200	163.722	436.357	594.632	164.059	496.636	535.931	163.929	468.843	337.112	162.972	490.042	388.867	163.514	417.414	357.326	163.235
5354	10.70600	493.008	590.819	163.740	436.045	593.744	163.920	496.756	535.664	163.964	468.307	337.370	162.987	490.283	388.824	163.507	417.294	358.173	163.241
5355	10.70800	492.562	590.490	163.731	435.520	592.817	163.900	496.860	535.348	163.902	467.938	337.595	163.006	490.521	388.772	163.519	417.150	359.028	163.231
