NO_OF_FRAMES	1050
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:24:55.591	958829.18844160
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 28.3g vs 82.4g
MARKER_NAMES	h82_4g	hx	hy	v28_3g	vx	vy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v28_3g X	v28_3g Y	v28_3g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
9349	18.69600	408.197	538.265	180.160	408.138	512.641	180.278	433.890	538.364	179.912	427.854	402.520	165.224	408.289	399.440	165.181	430.871	383.897	165.521
9350	18.69800	407.904	538.071	180.217	408.306	512.518	180.254	433.742	538.673	179.832	427.601	402.891	165.234	407.979	399.777	165.258	430.577	384.267	165.556
9351	18.70000	407.604	537.875	180.273	408.472	512.334	180.246	433.467	538.901	179.856	427.269	403.207	165.252	407.633	400.076	165.275	430.216	384.549	165.570
9352	18.70200	407.405	537.655	180.345	408.622	512.090	180.250	433.071	539.127	179.853	426.948	403.498	165.255	407.366	400.490	165.261	429.878	384.849	165.582
9353	18.70400	407.111	537.470	180.231	408.812	511.880	180.255	432.805	539.423	179.853	426.665	403.851	165.265	407.099	400.851	165.255	429.578	385.227	165.600
9354	18.70600	406.770	537.302	180.181	408.987	511.731	180.248	432.615	539.739	179.852	426.405	404.202	165.247	406.723	401.140	165.258	429.242	385.534	165.564
9355	18.70800	406.541	537.144	180.082	409.155	511.609	180.253	432.212	539.993	179.829	426.067	404.483	165.237	406.445	401.556	165.309	428.904	385.808	165.595
9356	18.71000	406.291	536.931	180.233	409.332	511.504	180.258	431.853	540.192	179.843	425.750	404.811	165.299	406.182	401.939	165.189	428.587	386.180	165.661
9357	18.71200	405.990	536.701	180.318	409.483	511.373	180.249	431.578	540.472	179.870	425.491	405.180	165.278	405.829	402.229	165.193	428.237	386.510	165.575
9358	18.71400	405.710	536.515	180.329	409.626	511.215	180.254	431.222	540.788	179.835	425.172	405.485	165.217	405.534	402.603	165.297	427.924	386.808	165.556
9359	18.71600	405.461	536.348	180.215	409.809	511.076	180.228	430.871	541.013	179.865	424.855	405.796	165.282	405.255	402.986	165.177	427.605	387.148	165.689
9360	18.71800	405.172	536.163	180.166	409.947	510.971	180.201	430.550	541.283	179.878	424.560	406.149	165.329	404.927	403.310	165.144	427.246	387.470	165.621
9361	18.72000	404.875	536.004	180.130	410.101	510.875	180.160	430.164	541.529	179.839	424.250	406.455	165.266	404.599	403.685	165.312	426.935	387.775	165.554
9362	18.72200	404.572	535.801	180.169	410.276	510.806	180.164	429.766	541.772	179.868	423.952	406.781	165.265	404.311	404.052	165.227	426.628	388.121	165.607
9363	18.72400	404.369	535.588	180.319	410.443	510.736	180.168	429.430	542.051	179.897	423.662	407.127	165.361	404.040	404.401	165.143	426.281	388.438	165.620
9364	18.72600	404.073	535.402	180.330	410.618	510.658	180.189	428.997	542.304	179.878	423.327	407.442	165.315	403.696	404.777	165.311	425.922	388.734	165.570
9365	18.72800	403.756	535.208	180.263	410.785	510.597	180.209	428.589	542.540	179.797	423.040	407.765	165.251	403.390	405.093	165.296	425.633	389.087	165.574
9366	18.73000	403.505	535.067	180.165	410.929	510.510	180.212	428.270	542.777	179.777	422.785	408.129	165.311	403.112	405.476	165.177	425.301	389.423	165.615
9367	18.73200	403.249	534.873	180.194	411.075	510.449	180.200	427.742	542.984	179.832	422.430	408.418	165.318	402.802	405.859	165.296	424.942	389.702	165.568
9368	18.73400	402.980	534.678	180.219	411.181	510.379	180.203	427.400	543.238	179.814	422.110	408.743	165.286	402.470	406.150	165.333	424.620	390.037	165.577
9369	18.73600	402.695	534.457	180.321	411.341	510.327	180.208	426.876	543.481	179.778	421.874	409.114	165.297	402.190	406.534	165.246	424.336	390.406	165.583
9370	18.73800	402.445	534.263	180.346	411.501	510.293	180.210	426.527	543.709	179.742	421.566	409.405	165.333	401.908	406.940	165.251	423.960	390.678	165.584
9371	18.74000	402.181	534.095	180.266	411.676	510.275	180.214	425.983	543.899	179.798	421.198	409.702	165.292	401.561	407.231	165.289	423.615	390.978	165.598
9372	18.74200	401.883	533.927	180.216	411.799	510.241	180.184	425.604	544.126	179.764	420.937	410.064	165.321	401.263	407.581	165.240	423.328	391.358	165.650
9373	18.74400	401.606	533.751	180.179	411.930	510.233	180.170	425.146	544.378	179.778	420.702	410.416	165.302	401.006	408.012	165.226	422.987	391.672	165.566
9374	18.74600	401.367	533.557	180.237	412.044	510.233	180.173	424.684	544.614	179.724	420.341	410.697	165.294	400.668	408.311	165.215	422.635	391.946	165.598
9375	18.74800	401.089	533.344	180.325	412.167	510.234	180.145	424.225	544.822	179.754	419.994	411.031	165.312	400.366	408.638	165.280	422.346	392.301	165.702
9376	18.75000	400.824	533.141	180.367	412.334	510.243	180.162	423.740	545.041	179.699	419.781	411.410	165.307	400.071	409.068	165.235	421.997	392.640	165.601
9377	18.75200	400.574	532.974	180.284	412.487	510.270	180.149	423.256	545.212	179.789	419.493	411.691	165.265	399.774	409.393	165.204	421.687	392.946	165.534
9378	18.75400	400.301	532.806	180.236	412.610	510.297	180.135	422.754	545.430	179.766	419.137	412.017	165.300	399.462	409.721	165.303	421.398	393.266	165.643
9379	18.75600	400.037	532.629	180.231	412.732	510.315	180.136	422.306	545.674	179.733	418.866	412.370	165.349	399.141	410.109	165.311	421.022	393.599	165.622
9380	18.75800	399.790	532.417	180.319	412.847	510.360	180.120	421.774	545.874	179.711	418.612	412.686	165.270	398.870	410.467	165.212	420.705	393.921	165.523
9381	18.76000	399.506	532.240	180.348	412.938	510.395	180.152	421.292	546.046	179.740	418.274	413.003	165.289	398.598	410.821	165.293	420.435	394.258	165.595
9382	18.76200	399.242	532.028	180.374	413.052	510.431	180.154	420.742	546.220	179.792	417.969	413.347	165.358	398.243	411.157	165.340	420.063	394.576	165.642
9383	18.76400	398.984	531.860	180.323	413.145	510.493	180.138	420.261	546.419	179.804	417.682	413.671	165.295	397.951	411.540	165.221	419.698	394.873	165.593
9384	18.76600	398.702	531.693	180.272	413.244	510.546	180.139	419.676	546.610	179.767	417.410	414.005	165.247	397.702	411.912	165.269	419.439	395.242	165.568
9385	18.76800	398.461	531.499	180.268	413.357	510.625	180.187	419.164	546.817	179.795	417.098	414.349	165.316	397.348	412.230	165.319	419.106	395.579	165.642
9386	18.77000	398.168	531.295	180.372	413.456	510.696	180.186	418.655	547.009	179.757	416.760	414.648	165.306	397.008	412.595	165.204	418.722	395.842	165.631
9387	18.77200	397.930	531.109	180.414	413.556	510.793	180.169	418.045	547.138	179.764	416.474	414.990	165.241	396.800	413.011	165.260	418.415	396.186	165.657
9388	18.77400	397.697	530.923	180.457	413.641	510.890	180.152	417.557	547.329	179.792	416.228	415.326	165.291	396.453	413.303	165.299	418.118	396.554	165.632
9389	18.77600	397.387	530.756	180.347	413.734	510.988	180.135	416.930	547.475	179.829	415.886	415.643	165.345	396.071	413.636	165.283	417.743	396.826	165.603
