NO_OF_FRAMES	957
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:49:17.962	960291.55419360
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 82.2 g vs 82.4 g #2
MARKER_NAMES	h82_4g	hx	hy	v82_2g	vx	vy
COLLISION_TIME	0.54
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v82_2g X	v82_2g Y	v82_2g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
22620	45.23800	555.999	562.551	179.686	555.996	588.345	179.459	530.252	562.476	179.604	476.277	395.129	179.324	494.688	414.312	179.814	457.550	412.708	179.545
22621	45.24000	555.698	562.246	179.624	555.284	587.984	179.645	529.853	561.598	179.510	476.216	395.171	179.302	494.360	414.653	179.782	457.223	412.478	179.505
22622	45.24200	555.493	561.905	179.563	554.512	587.601	179.629	529.534	560.739	179.472	476.177	395.242	179.322	494.041	414.971	179.798	456.930	412.291	179.509
22623	45.24400	555.214	561.547	179.675	553.720	587.318	179.449	529.408	559.957	179.554	476.139	395.305	179.328	493.714	415.259	179.838	456.668	412.096	179.433
22624	45.24600	554.908	561.233	179.711	552.957	586.925	179.600	529.271	559.158	179.546	476.087	395.357	179.319	493.379	415.583	179.809	456.387	411.877	179.504
22625	45.24800	554.672	560.951	179.556	552.198	586.566	179.633	528.869	558.332	179.487	476.040	395.411	179.341	493.022	415.908	179.808	456.074	411.612	179.499
22626	45.25000	554.378	560.568	179.650	551.504	586.180	179.539	528.576	557.483	179.588	476.003	395.463	179.333	492.729	416.181	179.817	455.811	411.383	179.524
22627	45.25200	554.110	560.238	179.686	550.725	585.778	179.615	528.471	556.692	179.628	475.964	395.517	179.356	492.315	416.467	179.826	455.553	411.153	179.484
22628	45.25400	553.866	559.934	179.564	549.897	585.394	179.629	528.372	555.902	179.607	475.904	395.577	179.331	491.935	416.798	179.813	455.269	410.940	179.476
22629	45.25600	553.584	559.581	179.580	549.162	584.968	179.597	528.123	555.061	179.636	475.865	395.656	179.335	491.584	417.070	179.822	455.009	410.701	179.455
22630	45.25800	553.298	559.217	179.645	548.518	584.597	179.598	527.847	554.229	179.710	475.798	395.716	179.310	491.250	417.343	179.829	454.740	410.445	179.467
