NO_OF_FRAMES	750
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:14:28.168	951001.80429440
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 5.9g vs (fjäderpuck) 31.6g
MARKER_NAMES	v5_9g	vx	vy	h31_6g	hx	hy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	v5_9g X	v5_9g Y	v5_9g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
998	1.99400	502.753	361.222	161.619	484.505	369.123	165.785	496.590	342.795	165.658	522.601	485.930	165.325	501.717	487.080	165.724	522.819	465.392	165.150
999	1.99600	502.416	361.575	161.614	484.109	369.468	165.833	496.238	343.146	165.647	522.180	485.600	165.257	501.272	486.756	165.805	522.372	465.052	165.201
1000	1.99800	502.040	361.952	161.590	483.743	369.828	165.813	495.894	343.512	165.604	521.816	485.315	165.265	500.898	486.415	165.820	521.889	464.699	165.243
1001	2.00000	501.683	362.264	161.640	483.411	370.137	165.835	495.570	343.848	165.628	521.429	485.058	165.287	500.623	486.216	165.576	521.589	464.463	165.169
1002	2.00200	501.344	362.641	161.618	483.030	370.464	165.886	495.217	344.182	165.621	521.041	484.728	165.282	500.106	485.786	165.788	521.284	464.181	165.214
1003	2.00400	500.961	363.018	161.594	482.644	370.800	165.919	494.879	344.533	165.612	520.664	484.390	165.262	499.779	485.491	165.910	520.897	463.861	165.199
1004	2.00600	500.610	363.339	161.659	482.291	371.132	165.891	494.538	344.890	165.554	520.287	484.141	165.236	499.423	485.260	165.631	520.442	463.522	165.217
1005	2.00800	500.255	363.701	161.670	481.908	371.477	165.905	494.204	345.211	165.613	519.932	483.851	165.353	498.975	484.913	165.720	520.120	463.236	165.234
1006	2.01000	499.870	364.071	161.664	481.558	371.779	165.976	493.858	345.537	165.624	519.524	483.530	165.301	498.679	484.577	165.857	519.845	463.000	165.195
1007	2.01200	499.538	364.415	161.679	481.171	372.094	165.983	493.521	345.913	165.595	519.133	483.218	165.263	498.216	484.277	165.862	519.402	462.653	165.229
1008	2.01400	499.168	364.770	161.705	480.810	372.460	165.885	493.192	346.265	165.585	518.744	482.959	165.288	497.862	483.998	165.732	518.966	462.327	165.254
1009	2.01600	498.806	365.122	161.703	480.456	372.796	165.917	492.828	346.592	165.628	518.364	482.675	165.328	497.581	483.740	165.663	518.650	462.074	165.180
1010	2.01800	498.445	365.472	161.670	480.057	373.094	165.894	492.493	346.952	165.600	518.043	482.323	165.274	497.026	483.274	165.972	518.332	461.783	165.178
1011	2.02000	498.085	365.843	161.663	479.693	373.460	165.828	492.165	347.312	165.573	517.623	482.036	165.284	496.746	483.048	165.778	517.948	461.452	165.151
1012	2.02200	497.730	366.187	161.677	479.313	373.812	165.794	491.780	347.655	165.582	517.197	481.751	165.293	496.305	482.765	165.594	517.498	461.140	165.184
1013	2.02400	497.347	366.555	161.641	478.975	374.129	165.800	491.470	347.993	165.639	516.873	481.460	165.317	495.926	482.402	165.811	517.177	460.864	165.184
1014	2.02600	496.996	366.916	161.621	478.565	374.454	165.822	491.138	348.359	165.563	516.458	481.123	165.264	495.616	482.118	165.821	516.842	460.584	165.098
1015	2.02800	496.640	367.243	161.639	478.207	374.814	165.803	490.776	348.702	165.573	516.095	480.840	165.272	495.117	481.754	165.783	516.399	460.255	165.163
1016	2.03000	496.265	367.604	161.618	477.878	375.150	165.805	490.451	349.048	165.612	515.699	480.589	165.281	494.818	481.548	165.649	515.971	459.938	165.236
1017	2.03200	495.926	367.966	161.631	477.504	375.459	165.861	490.145	349.392	165.621	515.268	480.276	165.277	494.402	481.196	165.751	515.684	459.704	165.193
1018	2.03400	495.567	368.317	161.597	477.110	375.787	165.912	489.810	349.752	165.594	514.945	479.943	165.253	493.981	480.797	165.908	515.325	459.378	165.161
1019	2.03600	495.211	368.654	161.630	476.768	376.136	165.850	489.440	350.092	165.575	514.570	479.675	165.295	493.713	480.607	165.649	514.937	459.055	165.215
1020	2.03800	494.833	369.023	161.626	476.408	376.471	165.853	489.133	350.412	165.603	514.149	479.372	165.337	493.241	480.289	165.687	514.521	458.762	165.215
1021	2.04000	494.484	369.383	161.574	476.034	376.765	165.942	488.822	350.762	165.563	513.818	479.062	165.238	492.876	479.908	165.907	514.177	458.478	165.199
1022	2.04200	494.155	369.703	161.643	475.636	377.105	165.899	488.428	351.130	165.554	513.413	478.751	165.264	492.570	479.641	165.760	513.843	458.197	165.115
1023	2.04400	493.779	370.073	161.638	475.305	377.461	165.789	488.107	351.464	165.549	513.040	478.460	165.287	492.076	479.321	165.768	513.456	457.867	165.183
1024	2.04600	493.412	370.432	161.589	474.935	377.790	165.839	487.777	351.808	165.558	512.662	478.200	165.282	491.785	479.063	165.731	513.025	457.567	165.225
1025	2.04800	493.070	370.795	161.636	474.527	378.096	165.833	487.426	352.158	165.520	512.218	477.860	165.234	491.328	478.658	165.869	512.734	457.306	165.137
1026	2.05000	492.701	371.130	161.636	474.169	378.445	165.773	487.074	352.516	165.496	511.884	477.560	165.243	490.961	478.352	165.791	512.356	456.988	165.122
1027	2.05200	492.349	371.488	161.589	473.826	378.806	165.756	486.748	352.845	165.541	511.525	477.294	165.284	490.674	478.164	165.592	511.987	456.683	165.175
1028	2.05400	491.967	371.851	161.635	473.454	379.106	165.799	486.394	353.188	165.552	511.151	476.958	165.327	490.146	477.741	165.856	511.563	456.389	165.209
1029	2.05600	491.625	372.185	161.605	473.061	379.422	165.807	486.058	353.555	165.512	510.753	476.670	165.183	489.854	477.429	165.824	511.214	456.087	165.130
1030	2.05800	491.284	372.530	161.623	472.696	379.799	165.757	485.719	353.908	165.536	510.328	476.367	165.257	489.435	477.153	165.658	510.885	455.804	165.113
1031	2.06000	490.865	372.917	161.650	472.359	380.141	165.746	485.383	354.238	165.614	509.940	476.110	165.280	489.024	476.885	165.669	510.494	455.501	165.197
1032	2.06200	490.530	373.269	161.617	471.968	380.427	165.853	485.046	354.597	165.591	509.579	475.790	165.263	488.755	476.576	165.761	510.073	455.195	165.220
1033	2.06400	490.204	373.598	161.668	471.582	380.798	165.884	484.715	354.968	165.612	509.225	475.472	165.242	488.207	476.134	165.870	509.735	454.915	165.135
1034	2.06600	489.777	373.968	161.699	471.249	381.165	165.821	484.365	355.305	165.672	508.819	475.187	165.285	487.912	475.945	165.673	509.392	454.623	165.136
1035	2.06800	489.441	374.327	161.651	470.900	381.475	165.878	484.047	355.643	165.732	508.406	474.928	165.311	487.579	475.703	165.669	508.996	454.319	165.221
1036	2.07000	489.101	374.674	161.699	470.517	381.788	165.996	483.688	356.012	165.722	508.040	474.583	165.276	487.070	475.254	165.888	508.574	454.008	165.191
1037	2.07200	488.727	375.037	161.746	470.132	382.130	165.986	483.366	356.371	165.700	507.658	474.306	165.209	486.811	474.987	165.741	508.236	453.724	165.144
1038	2.07400	488.359	375.388	161.716	469.799	382.497	165.923	483.007	356.701	165.778	507.281	474.024	165.280	486.293	474.702	165.750	507.910	453.441	165.129
1039	2.07600	487.999	375.759	161.712	469.426	382.827	166.007	482.685	357.062	165.785	506.886	473.756	165.292	485.975	474.436	165.761	507.487	453.139	165.211
1040	2.07800	487.656	376.106	161.793	469.032	383.135	166.034	482.354	357.423	165.795	506.464	473.407	165.262	485.671	474.064	165.810	507.074	452.824	165.187
1041	2.08000	487.295	376.457	161.764	468.679	383.487	166.037	481.984	357.784	165.805	506.135	473.136	165.220	485.144	473.718	165.837	506.758	452.553	165.119
1042	2.08200	486.925	376.834	161.747	468.314	383.864	165.989	481.673	358.114	165.882	505.771	472.842	165.312	484.892	473.556	165.686	506.430	452.269	165.169
1043	2.08400	486.592	377.190	161.810	467.942	384.181	166.030	481.357	358.468	165.908	505.359	472.558	165.355	484.420	473.176	165.811	506.031	451.956	165.207
1044	2.08600	486.231	377.534	161.797	467.564	384.490	166.056	480.964	358.845	165.914	504.981	472.229	165.258	484.031	472.794	165.844	505.591	451.637	165.194
1045	2.08800	485.860	377.902	161.798	467.202	384.873	165.960	480.665	359.197	165.910	504.584	471.960	165.272	483.757	472.588	165.680	505.267	451.379	165.162
1046	2.09000	485.499	378.263	161.783	466.844	385.214	165.919	480.342	359.534	165.939	504.241	471.671	165.327	483.251	472.269	165.753	504.958	451.104	165.164
1047	2.09200	485.161	378.609	161.800	466.487	385.507	165.979	479.958	359.902	165.932	503.856	471.375	165.295	482.970	471.942	165.784	504.518	450.776	165.231
1048	2.09400	484.798	378.970	161.818	466.084	385.864	165.904	479.630	360.260	165.880	503.417	471.027	165.296	482.597	471.585	165.803	504.126	450.472	165.222
1049	2.09600	484.401	379.319	161.757	465.722	386.220	165.797	479.287	360.594	165.877	503.069	470.773	165.286	482.122	471.328	165.762	503.796	450.190	165.140
1050	2.09800	484.088	379.671	161.728	465.381	386.513	165.857	478.928	360.927	165.844	502.722	470.488	165.363	481.881	471.114	165.677	503.480	449.906	165.160
1051	2.10000	483.708	380.035	161.775	464.974	386.820	165.853	478.596	361.298	165.728	502.339	470.143	165.329	481.333	470.629	165.903	503.065	449.585	165.183
1052	2.10200	483.329	380.372	161.671	464.587	387.177	165.777	478.256	361.620	165.649	501.921	469.866	165.263	481.007	470.362	165.820	502.649	449.274	165.155
1053	2.10400	482.999	380.743	161.670	464.274	387.511	165.753	477.927	361.937	165.650	501.498	469.587	165.294	480.697	470.172	165.719	502.329	449.006	165.110
1054	2.10600	482.620	381.082	161.735	463.885	387.805	165.845	477.582	362.300	165.519	501.165	469.297	165.320	480.183	469.792	165.781	501.987	448.715	165.111
1055	2.10800	482.243	381.422	161.695	463.489	388.107	165.921	477.231	362.632	165.486	500.801	468.968	165.225	479.921	469.440	165.796	501.541	448.378	165.100
1056	2.11000	481.885	381.800	161.646	463.148	388.464	165.847	476.914	362.961	165.534	500.397	468.658	165.285	479.414	469.102	165.873	501.145	448.082	165.139
1057	2.11200	481.553	382.157	161.710	462.795	388.817	165.851	476.562	363.320	165.513	500.002	468.401	165.279	479.091	468.896	165.740	500.830	447.819	165.120
1058	2.11400	481.180	382.483	161.734	462.421	389.120	165.957	476.228	363.679	165.461	499.621	468.098	165.294	478.817	468.593	165.662	500.465	447.509	165.124
1059	2.11600	480.797	382.851	161.704	462.028	389.437	165.968	475.887	364.016	165.523	499.240	467.762	165.245	478.256	468.135	165.870	500.085	447.189	165.148
1060	2.11800	480.453	383.230	161.687	461.688	389.820	165.876	475.546	364.344	165.572	498.864	467.494	165.227	477.970	467.947	165.768	499.677	446.904	165.167
1061	2.12000	480.113	383.539	161.713	461.312	390.147	165.898	475.210	364.712	165.535	498.456	467.227	165.271	477.566	467.669	165.671	499.363	446.646	165.137
1062	2.12200	479.719	383.901	161.731	460.964	390.440	165.960	474.858	365.089	165.513	498.066	466.899	165.237	477.140	467.289	165.704	498.966	446.337	165.139
1063	2.12400	479.328	384.294	161.683	460.564	390.797	165.920	474.500	365.401	165.595	497.721	466.579	165.190	476.860	466.980	165.734	498.557	446.017	165.129
1064	2.12600	479.014	384.621	161.675	460.209	391.173	165.843	474.202	365.753	165.593	497.357	466.314	165.232	476.345	466.687	165.825	498.182	445.721	165.170
1065	2.12800	478.680	384.959	161.743	459.877	391.484	165.902	473.833	366.139	165.585	496.957	466.039	165.292	476.065	466.435	165.618	497.868	445.466	165.136
1066	2.13000	478.265	385.362	161.710	459.464	391.802	165.977	473.494	366.473	165.587	496.556	465.691	165.264	475.704	466.064	165.700	497.482	445.139	165.109
1067	2.13200	477.913	385.686	161.672	459.102	392.177	165.869	473.193	366.809	165.619	496.188	465.408	165.243	475.208	465.720	165.856	497.110	444.835	165.134
1068	2.13400	477.618	386.043	161.738	458.775	392.518	165.830	472.848	367.163	165.647	495.817	465.140	165.258	474.964	465.514	165.693	496.726	444.550	165.154
1069	2.13600	477.209	386.404	161.756	458.361	392.821	165.939	472.479	367.520	165.599	495.449	464.858	165.302	474.467	465.150	165.726	496.368	444.266	165.110
1070	2.13800	476.834	386.761	161.684	458.003	393.163	165.899	472.149	367.874	165.627	495.043	464.520	165.255	474.116	464.805	165.791	496.031	443.965	165.098
1071	2.14000	476.525	387.118	161.750	457.649	393.527	165.779	471.820	368.212	165.656	494.647	464.224	165.258	473.815	464.566	165.786	495.631	443.663	165.152
1072	2.14200	476.162	387.463	161.771	457.278	393.845	165.822	471.466	368.568	165.611	494.309	463.970	165.281	473.306	464.244	165.771	495.249	443.376	165.177
1073	2.14400	475.764	387.811	161.716	456.921	394.147	165.899	471.115	368.928	165.592	493.925	463.668	165.328	473.037	463.943	165.659	494.911	443.104	165.111
1074	2.14600	475.424	388.201	161.746	456.537	394.512	165.778	470.784	369.274	165.637	493.527	463.330	165.282	472.619	463.545	165.888	494.535	442.794	165.116
1075	2.14800	475.088	388.527	161.739	456.177	394.871	165.738	470.451	369.600	165.658	493.134	463.056	165.278	472.182	463.315	165.863	494.187	442.492	165.172
1076	2.15000	474.709	388.870	161.732	455.829	395.175	165.844	470.086	369.985	165.619	492.747	462.804	165.294	471.934	463.055	165.640	493.770	442.208	165.191
1077	2.15200	474.333	389.275	161.729	455.427	395.474	165.860	469.747	370.346	165.633	492.391	462.496	165.291	471.390	462.666	165.817	493.397	441.914	165.133
1078	2.15400	473.979	389.601	161.723	455.079	395.874	165.768	469.437	370.640	165.689	492.000	462.158	165.245	471.088	462.375	165.847	493.094	441.630	165.122
1079	2.15600	473.662	389.938	161.763	454.725	396.211	165.809	469.056	371.025	165.649	491.592	461.873	165.325	470.768	462.124	165.767	492.670	441.329	165.175
1080	2.15800	473.257	390.324	161.732	454.352	396.495	165.888	468.727	371.392	165.617	491.220	461.626	165.270	470.271	461.803	165.688	492.265	441.015	165.187
1081	2.16000	472.880	390.665	161.694	453.983	396.837	165.884	468.410	371.703	165.670	490.870	461.286	165.261	470.000	461.495	165.718	491.924	440.743	165.088
1082	2.16200	472.557	391.003	161.732	453.603	397.213	165.810	468.057	372.065	165.682	490.483	460.960	165.291	469.468	461.115	165.943	491.569	440.450	165.127
1083	2.16400	472.185	391.374	161.768	453.256	397.513	165.857	467.720	372.432	165.650	490.074	460.702	165.288	469.162	460.873	165.784	491.213	440.157	165.199
1084	2.16600	471.771	391.730	161.698	452.884	397.823	165.918	467.377	372.773	165.605	489.648	460.449	165.307	468.862	460.622	165.640	490.779	439.855	165.188
1085	2.16800	471.463	392.068	161.736	452.502	398.182	165.879	467.019	373.112	165.701	489.304	460.106	165.242	468.300	460.233	165.850	490.416	439.569	165.115
1086	2.17000	471.115	392.442	161.802	452.121	398.540	165.809	466.706	373.462	165.671	488.963	459.787	165.260	468.076	459.951	165.865	490.112	439.286	165.136
1087	2.17200	470.691	392.787	161.720	451.781	398.850	165.870	466.315	373.827	165.608	488.570	459.495	165.354	467.608	459.620	165.805	489.709	438.992	165.175
1088	2.17400	470.355	393.141	161.724	451.415	399.161	165.964	465.996	374.159	165.721	488.160	459.262	165.271	467.236	459.344	165.709	489.276	438.662	165.186
1089	2.17600	470.046	393.516	161.789	451.021	399.525	165.846	465.690	374.512	165.721	487.766	458.894	165.217	466.931	459.054	165.801	488.962	438.397	165.107
1090	2.17800	469.645	393.821	161.759	450.663	399.877	165.823	465.291	374.851	165.678	487.400	458.614	165.291	466.391	458.690	165.902	488.616	438.104	165.147
1091	2.18000	469.262	394.207	161.731	450.318	400.172	165.951	464.960	375.222	165.707	487.020	458.357	165.320	466.127	458.430	165.679	488.242	437.812	165.186
1092	2.18200	468.946	394.572	161.781	449.922	400.496	165.915	464.645	375.549	165.727	486.608	458.061	165.260	465.721	458.109	165.732	487.805	437.500	165.129
1093	2.18400	468.569	394.888	161.764	449.571	400.871	165.845	464.323	375.894	165.744	486.223	457.734	165.228	465.274	457.801	165.856	487.453	437.224	165.136
1094	2.18600	468.168	395.258	161.769	449.200	401.190	165.921	463.923	376.260	165.713	485.893	457.441	165.294	465.025	457.500	165.778	487.123	436.951	165.138
1095	2.18800	467.814	395.628	161.775	448.823	401.473	165.939	463.595	376.603	165.699	485.497	457.176	165.337	464.471	457.178	165.734	486.713	436.631	165.163
1096	2.19000	467.476	395.937	161.772	448.480	401.832	165.902	463.303	376.923	165.736	485.090	456.881	165.213	464.208	456.922	165.762	486.293	436.319	165.174
1097	2.19200	467.129	396.291	161.811	448.076	402.199	165.846	462.904	377.300	165.718	484.684	456.560	165.233	463.865	456.595	165.829	485.987	436.046	165.112
1098	2.19400	466.723	396.675	161.753	447.715	402.499	165.862	462.563	377.639	165.643	484.321	456.288	165.260	463.340	456.239	165.818	485.633	435.761	165.168
1099	2.19600	466.378	397.002	161.749	447.374	402.783	165.944	462.264	377.974	165.648	483.985	456.004	165.309	463.103	456.017	165.686	485.237	435.442	165.160
1100	2.19800	466.054	397.331	161.806	446.977	403.150	165.890	461.910	378.310	165.683	483.578	455.691	165.184	462.598	455.681	165.863	484.848	435.150	165.134
1101	2.20000	465.654	397.707	161.766	446.643	403.516	165.805	461.575	378.659	165.622	483.182	455.390	165.201	462.252	455.343	165.822	484.500	434.872	165.144
1102	2.20200	465.285	398.048	161.731	446.286	403.785	165.919	461.230	379.009	165.595	482.849	455.107	165.313	461.969	455.041	165.680	484.157	434.590	165.099
1103	2.20400	464.979	398.379	161.786	445.891	404.094	165.983	460.874	379.331	165.693	482.459	454.815	165.281	461.432	454.773	165.729	483.766	434.270	165.093
1104	2.20600	464.607	398.696	161.801	445.568	404.468	165.850	460.559	379.648	165.702	482.066	454.518	165.159	461.190	454.491	165.777	483.350	433.967	165.153
1105	2.20800	464.199	398.904	161.769	445.147	404.694	165.814	460.168	379.889	165.802	481.664	454.269	165.237	460.795	454.164	165.810	483.041	433.748	165.149
1106	2.21000	463.829	398.930	161.774	444.773	404.801	165.889	459.683	379.947	165.942	481.286	454.049	165.261	460.333	453.913	165.793	482.681	433.507	165.186
1107	2.21200	463.361	398.754	161.853	444.329	404.720	165.874	459.158	379.762	165.976	480.996	453.863	165.319	460.101	453.789	165.702	482.319	433.312	165.167
1108	2.21400	462.851	398.374	161.878	443.861	404.412	165.955	458.494	379.415	165.973	480.627	453.677	165.311	459.651	453.645	165.739	481.931	433.134	165.145
1109	2.21600	462.215	397.856	161.847	443.321	403.971	166.001	457.778	378.924	165.928	480.256	453.532	165.222	459.325	453.529	165.760	481.591	433.008	165.153
1110	2.21800	461.707	397.246	161.839	442.747	403.531	165.878	457.119	378.354	166.018	479.927	453.414	165.182	459.111	453.424	165.762	481.244	432.883	165.194
1111	2.22000	461.048	396.650	161.834	442.164	402.986	165.970	456.410	377.784	165.971	479.595	453.308	165.183	458.617	453.255	165.880	480.925	432.786	165.180
1112	2.22200	460.476	396.039	161.828	441.581	402.514	165.912	455.698	377.185	166.021	479.238	453.210	165.200	458.304	453.128	165.824	480.553	432.659	165.223
1113	2.22400	459.843	395.444	161.820	441.062	402.009	165.923	454.970	376.612	165.910	478.933	453.094	165.254	458.075	452.997	165.811	480.267	432.579	165.177
1114	2.22600	459.247	394.798	161.820	440.461	401.469	165.935	454.277	376.002	165.914	478.580	452.979	165.239	457.602	452.845	165.864	479.943	432.463	165.167
1115	2.22800	458.629	394.211	161.798	439.923	400.980	165.882	453.546	375.421	165.823	478.239	452.880	165.257	457.290	452.770	165.772	479.599	432.328	165.160
1116	2.23000	458.028	393.590	161.778	439.333	400.425	165.961	452.848	374.817	165.779	477.927	452.765	165.309	457.057	452.690	165.693	479.257	432.230	165.082
1117	2.23200	457.363	392.976	161.745	438.783	399.977	165.855	452.113	374.255	165.682	477.590	452.633	165.296	456.598	452.583	165.759	478.881	432.105	165.089
1118	2.23400	456.830	392.367	161.770	438.184	399.422	165.936	451.413	373.651	165.641	477.247	452.514	165.223	456.307	452.501	165.715	478.564	431.971	165.081
1119	2.23600	456.174	391.744	161.723	437.647	398.915	165.884	450.703	373.056	165.615	476.894	452.380	165.213	456.087	452.422	165.698	478.175	431.847	165.087
1120	2.23800	455.587	391.133	161.719	437.061	398.419	165.878	450.013	372.478	165.553	476.524	452.256	165.215	455.596	452.270	165.783	477.867	431.748	165.109
1121	2.24000	454.977	390.536	161.685	436.521	397.897	165.892	449.279	371.884	165.558	476.220	452.172	165.140	455.294	452.145	165.790	477.509	431.631	165.166
1122	2.24200	454.373	389.909	161.717	435.938	397.425	165.836	448.562	371.326	165.558	475.885	452.066	165.175	455.082	452.030	165.745	477.174	431.525	165.169
1123	2.24400	453.792	389.314	161.714	435.363	396.888	165.916	447.873	370.744	165.609	475.521	451.960	165.206	454.558	451.844	165.864	476.889	431.427	165.159
1124	2.24600	453.181	388.702	161.714	434.834	396.424	165.844	447.184	370.188	165.642	475.212	451.852	165.212	454.269	451.762	165.788	476.538	431.319	165.166
1125	2.24800	452.569	388.082	161.731	434.259	395.904	165.923	446.457	369.596	165.680	474.915	451.747	165.278	454.042	451.673	165.757	476.203	431.221	165.119
1126	2.25000	451.981	387.488	161.728	433.727	395.408	165.919	445.769	369.040	165.712	474.544	451.631	165.296	453.592	451.530	165.795	475.841	431.088	165.142
1127	2.25200	451.376	386.868	161.747	433.155	394.905	165.963	445.087	368.475	165.763	474.237	451.531	165.255	453.293	451.465	165.750	475.544	430.971	165.136
1128	2.25400	450.789	386.275	161.744	432.606	394.400	165.978	444.384	367.910	165.782	473.889	451.380	165.276	453.015	451.430	165.679	475.186	430.856	165.123
1129	2.25600	450.197	385.646	161.782	432.073	393.906	166.006	443.666	367.334	165.787	473.552	451.248	165.263	452.600	451.304	165.750	474.831	430.748	165.130
1130	2.25800	449.580	385.052	161.779	431.491	393.384	166.055	442.987	366.759	165.793	473.232	451.146	165.192	452.293	451.196	165.723	474.523	430.631	165.155
1131	2.26000	448.997	384.442	161.814	430.951	392.898	166.066	442.260	366.183	165.800	472.887	451.064	165.178	452.041	451.101	165.737	474.191	430.524	165.160
1132	2.26200	448.380	383.819	161.771	430.395	392.358	166.086	441.568	365.607	165.773	472.547	450.958	165.179	451.594	450.913	165.829	473.884	430.417	165.167
1133	2.26400	447.793	383.210	161.802	429.841	391.878	166.051	440.869	365.056	165.727	472.242	450.851	165.215	451.295	450.795	165.789	473.494	430.309	165.206
1134	2.26600	447.167	382.613	161.742	429.293	391.339	166.070	440.160	364.471	165.720	471.916	450.744	165.251	451.030	450.682	165.771	473.200	430.220	165.144
1135	2.26800	446.579	382.011	161.759	428.746	390.851	166.052	439.459	363.904	165.709	471.568	450.639	165.282	450.592	450.530	165.859	472.873	430.096	165.150
1136	2.27000	445.977	381.398	161.731	428.184	390.336	166.022	438.734	363.336	165.699	471.249	450.539	165.304	450.279	450.457	165.798	472.533	429.980	165.172
1137	2.27200	445.372	380.771	161.770	427.613	389.840	166.021	438.040	362.769	165.689	470.917	450.416	165.338	450.013	450.396	165.778	472.178	429.873	165.111
1138	2.27400	444.756	380.193	161.736	427.053	389.341	165.957	437.298	362.220	165.709	470.578	450.274	165.343	449.609	450.278	165.801	471.841	429.747	165.153
1139	2.27600	444.188	379.540	161.795	426.537	388.838	165.972	436.619	361.630	165.750	470.250	450.164	165.255	449.294	450.205	165.772	471.538	429.640	165.159
1140	2.27800	443.547	378.979	161.762	425.943	388.330	165.928	435.903	361.088	165.721	469.874	450.039	165.259	449.021	450.127	165.751	471.157	429.516	165.165
1141	2.28000	442.959	378.326	161.789	425.419	387.818	165.960	435.199	360.497	165.764	469.552	449.923	165.247	448.622	449.983	165.825	470.851	429.426	165.171
1142	2.28200	442.357	377.755	161.742	424.855	387.305	165.963	434.481	359.974	165.765	469.247	449.849	165.187	448.291	449.857	165.800	470.458	429.301	165.210
1143	2.28400	441.767	377.113	161.816	424.315	386.809	165.964	433.807	359.386	165.840	468.881	449.743	165.221	448.019	449.753	165.766	470.167	429.203	165.200
1144	2.28600	441.142	376.523	161.742	423.774	386.279	166.001	433.091	358.846	165.843	468.548	449.645	165.239	447.594	449.574	165.874	469.858	429.104	165.189
1145	2.28800	440.568	375.908	161.827	423.218	385.800	166.001	432.409	358.265	165.902	468.258	449.529	165.293	447.274	449.456	165.802	469.457	428.979	165.195
1146	2.29000	439.951	375.319	161.753	422.692	385.263	166.055	431.693	357.723	165.875	467.903	449.406	165.325	446.993	449.378	165.781	469.163	428.882	165.150
1147	2.29200	439.344	374.685	161.843	422.129	384.775	166.041	431.013	357.140	165.904	467.585	449.300	165.360	446.602	449.234	165.854	468.828	428.756	165.160
1148	2.29400	438.745	374.097	161.768	421.628	384.236	166.063	430.306	356.591	165.893	467.242	449.199	165.287	446.289	449.178	165.792	468.484	428.650	165.163
1149	2.29600	438.156	373.462	161.827	421.024	383.732	166.084	429.613	356.040	165.853	466.873	449.058	165.290	446.002	449.117	165.739	468.150	428.525	165.170
1150	2.29800	437.548	372.899	161.734	420.517	383.217	166.057	428.911	355.456	165.851	466.565	448.906	165.282	445.611	449.009	165.810	467.806	428.426	165.161
1151	2.30000	436.943	372.246	161.796	419.946	382.686	166.064	428.205	354.911	165.762	466.239	448.823	165.208	445.317	448.901	165.816	467.473	428.301	165.168
1152	2.30200	436.312	371.683	161.703	419.416	382.188	166.005	427.521	354.317	165.744	465.854	448.734	165.207	445.022	448.796	165.781	467.143	428.185	165.193
1153	2.30400	435.739	371.039	161.749	418.884	381.649	166.029	426.792	353.780	165.640	465.555	448.626	165.181	444.602	448.608	165.811	466.835	428.086	165.182
1154	2.30600	435.101	370.458	161.660	418.347	381.151	165.969	426.105	353.205	165.652	465.241	448.528	165.232	444.303	448.498	165.756	466.421	427.961	165.189
1155	2.30800	434.542	369.816	161.738	417.798	380.637	165.977	425.400	352.653	165.581	464.878	448.396	165.250	444.000	448.385	165.736	466.121	427.862	165.146
1156	2.31000	433.926	369.227	161.667	417.243	380.107	165.985	424.698	352.096	165.591	464.576	448.307	165.285	443.586	448.225	165.809	465.810	427.756	165.117
1157	2.31200	433.336	368.602	161.743	416.710	379.611	165.990	423.994	351.538	165.604	464.236	448.207	165.273	443.294	448.159	165.767	465.438	427.632	165.123
1158	2.31400	432.734	368.023	161.687	416.161	379.064	166.033	423.315	350.983	165.645	463.892	448.057	165.261	442.984	448.090	165.728	465.130	427.533	165.113
1159	2.31600	432.137	367.391	161.780	415.644	378.595	166.051	422.628	350.412	165.721	463.598	447.923	165.254	442.611	447.973	165.752	464.816	427.416	165.106
1160	2.31800	431.526	366.821	161.740	415.104	378.047	166.063	421.919	349.906	165.692	463.246	447.815	165.226	442.279	447.918	165.753	464.475	427.301	165.128
1161	2.32000	430.930	366.177	161.789	414.579	377.569	166.067	421.238	349.325	165.756	462.886	447.699	165.213	442.023	447.821	165.704	464.129	427.193	165.167
1162	2.32200	430.337	365.616	161.731	414.056	377.029	166.062	420.536	348.801	165.732	462.563	447.599	165.203	441.699	447.703	165.665	463.800	427.087	165.139
1163	2.32400	429.739	364.989	161.779	413.515	376.526	166.085	419.864	348.223	165.826	462.264	447.527	165.173	441.278	447.552	165.752	463.476	426.987	165.164
1164	2.32600	429.130	364.410	161.725	412.999	376.019	166.046	419.155	347.699	165.801	461.893	447.420	165.174	441.036	447.446	165.720	463.126	426.853	165.191
1165	2.32800	428.550	363.782	161.742	412.443	375.498	166.072	418.485	347.160	165.811	461.580	447.330	165.212	440.697	447.320	165.695	462.835	426.773	165.142
1166	2.33000	427.948	363.178	161.709	411.935	375.009	166.031	417.751	346.618	165.791	461.263	447.232	165.230	440.282	447.186	165.784	462.451	426.639	165.135
1167	2.33200	427.376	362.577	161.737	411.387	374.496	166.040	417.090	346.070	165.786	460.946	447.101	165.280	440.032	447.090	165.766	462.141	426.556	165.093
