NO_OF_FRAMES	874
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:19:44.834	951318.46868910
DATA_INCLUDED	3D
MARKER_NAMES	v27_7g	vx	vy	h31_6g	hx	hy
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	v27_7g X	v27_7g Y	v27_7g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
4716	9.43000	480.143	346.614	164.590	478.152	366.684	164.622	459.403	342.498	164.849	329.479	582.186	165.718	312.509	594.068	166.093	318.831	564.603	165.905
4717	9.43200	479.769	347.003	164.602	477.813	367.099	164.589	459.023	343.001	164.890	329.430	581.748	165.633	312.483	593.628	166.064	318.823	564.145	165.890
4718	9.43400	479.268	347.423	164.581	477.419	367.556	164.603	458.468	343.433	164.767	329.421	581.288	165.702	312.427	593.152	166.063	318.820	563.704	165.906
4719	9.43600	478.853	347.845	164.589	476.861	367.925	164.628	458.117	343.891	164.908	329.389	580.891	165.697	312.388	592.729	166.100	318.810	563.272	165.907
4720	9.43800	478.457	348.243	164.583	476.650	368.386	164.638	457.623	344.325	164.817	329.356	580.452	165.643	312.353	592.263	166.053	318.809	562.822	165.909
4721	9.44000	477.969	348.681	164.591	476.147	368.779	164.579	457.193	344.792	164.830	329.354	580.001	165.698	312.313	591.804	166.087	318.791	562.372	165.909
4722	9.44200	477.551	349.069	164.571	475.655	369.191	164.620	456.764	345.232	164.833	329.306	579.597	165.647	312.273	591.390	166.077	318.790	561.932	165.896
4723	9.44400	477.136	349.509	164.577	475.427	369.626	164.582	456.297	345.662	164.821	329.289	579.129	165.702	312.240	590.897	166.077	318.810	561.482	165.897
4724	9.44600	476.647	349.905	164.609	474.926	370.028	164.573	455.853	346.177	164.765	329.272	578.733	165.698	312.192	590.475	166.083	318.785	561.051	165.869
4725	9.44800	476.162	350.327	164.618	474.519	370.461	164.641	455.406	346.542	164.829	329.231	578.302	165.630	312.166	590.016	166.053	318.762	560.593	165.855
4726	9.45000	475.810	350.741	164.613	474.167	370.857	164.579	454.982	347.053	164.853	329.213	577.824	165.699	312.126	589.549	166.104	318.759	560.161	165.858
4727	9.45200	475.329	351.145	164.591	473.698	371.279	164.633	454.480	347.485	164.732	329.181	577.447	165.637	312.092	589.154	166.034	318.750	559.703	165.844
4728	9.45400	474.878	351.583	164.604	473.310	371.692	164.605	454.103	347.913	164.975	329.163	576.953	165.674	312.060	588.650	166.080	318.771	559.253	165.878
4729	9.45600	474.501	351.965	164.598	472.929	372.098	164.592	453.613	348.400	164.735	329.108	576.547	165.686	312.020	588.237	166.073	318.730	558.821	165.850
4730	9.45800	474.021	352.401	164.578	472.485	372.529	164.629	453.152	348.839	164.883	329.098	576.134	165.653	311.978	587.780	166.045	318.739	558.372	165.855
4731	9.46000	473.543	352.813	164.576	472.106	372.930	164.557	452.772	349.253	164.876	329.073	575.657	165.691	311.931	587.294	166.094	318.712	557.931	165.841
4732	9.46200	473.197	353.212	164.569	471.726	373.367	164.651	452.220	349.765	164.790	329.003	575.279	165.661	311.890	586.890	166.040	318.710	557.490	165.860
4733	9.46400	472.682	353.651	164.612	471.344	373.752	164.615	451.872	350.176	164.896	329.016	574.793	165.683	311.849	586.378	166.072	318.724	557.031	165.880
4734	9.46600	472.245	354.012	164.617	470.833	374.191	164.633	451.368	350.613	164.838	328.953	574.361	165.713	311.817	585.982	166.065	318.693	556.617	165.884
4735	9.46800	471.818	354.479	164.602	470.469	374.581	164.690	450.937	351.104	164.836	328.936	573.992	165.666	311.776	585.533	166.056	318.700	556.150	165.889
4736	9.47000	471.392	354.866	164.622	470.085	375.002	164.613	450.481	351.506	164.784	328.918	573.471	165.718	311.743	585.048	166.075	318.675	555.709	165.877
4737	9.47200	470.846	355.263	164.650	469.601	375.451	164.680	450.045	351.986	164.879	328.862	573.102	165.672	311.680	584.634	166.068	318.648	555.268	165.865
4738	9.47400	470.484	355.718	164.629	469.291	375.814	164.659	449.585	352.443	164.708	328.845	572.642	165.714	311.639	584.149	166.087	318.654	554.809	165.885
4739	9.47600	470.024	356.115	164.590	468.793	376.270	164.641	449.101	352.883	164.888	328.789	572.184	165.694	311.591	583.709	166.062	318.622	554.395	165.860
4740	9.47800	469.509	356.537	164.675	468.362	376.680	164.657	448.714	353.328	164.815	328.765	571.850	165.681	311.520	583.277	166.086	318.628	553.928	165.865
4741	9.48000	469.162	356.936	164.633	468.034	377.089	164.639	448.170	353.826	164.765	328.747	571.319	165.750	311.494	582.801	166.058	318.596	553.487	165.854
4742	9.48200	468.674	357.390	164.612	467.635	377.530	164.694	447.834	354.198	164.957	328.707	570.933	165.673	311.470	582.396	166.069	318.570	553.063	165.875
4743	9.48400	468.169	357.771	164.680	467.136	377.914	164.659	447.289	354.714	164.761	328.667	570.509	165.717	311.383	581.920	166.075	318.591	552.605	165.865
4744	9.48600	467.840	358.203	164.639	466.778	378.357	164.673	446.882	355.178	164.894	328.634	570.023	165.712	311.366	581.470	166.097	318.550	552.173	165.840
4745	9.48800	467.327	358.650	164.665	466.391	378.762	164.700	446.457	355.542	164.925	328.609	569.672	165.668	311.318	581.029	166.106	318.565	551.723	165.877
4746	9.49000	466.905	358.987	164.692	465.913	379.184	164.654	445.953	356.100	164.887	328.569	569.167	165.755	311.262	580.562	166.096	318.531	551.282	165.867
4747	9.49200	466.447	359.477	164.698	465.598	379.617	164.728	445.567	356.465	164.918	328.567	568.781	165.709	311.222	580.112	166.120	318.512	550.850	165.873
4748	9.49400	466.064	359.882	164.645	465.088	379.976	164.676	445.077	356.985	164.964	328.526	568.367	165.709	311.173	579.681	166.114	318.532	550.381	165.909
4749	9.49600	465.596	360.255	164.732	464.749	380.459	164.677	444.647	357.411	164.862	328.501	567.872	165.751	311.140	579.213	166.104	318.492	549.959	165.870
4750	9.49800	465.120	360.710	164.709	464.367	380.822	164.689	444.216	357.870	164.899	328.468	567.503	165.676	311.101	578.772	166.145	318.481	549.508	165.908
4751	9.50000	464.817	361.122	164.610	463.962	381.245	164.679	443.762	358.303	164.925	328.459	567.017	165.767	311.044	578.305	166.106	318.473	549.059	165.884
4752	9.50200	464.164	361.530	164.757	463.503	381.701	164.702	443.337	358.755	164.837	328.434	566.603	165.704	311.019	577.855	166.130	318.452	548.635	165.875
4753	9.50400	463.906	361.924	164.662	463.135	382.045	164.652	442.837	359.219	164.971	328.386	566.198	165.689	310.971	577.406	166.124	318.465	548.159	165.897
4754	9.50600	463.358	362.379	164.603	462.764	382.522	164.700	442.470	359.611	164.874	328.384	565.712	165.718	310.944	576.957	166.086	318.435	547.737	165.829
4755	9.50800	462.952	362.751	164.730	462.273	382.905	164.636	441.943	360.189	164.865	328.343	565.316	165.656	310.904	576.507	166.111	318.428	547.277	165.881
4756	9.51000	462.545	363.156	164.641	461.918	383.303	164.679	441.578	360.485	164.943	328.319	564.866	165.719	310.855	576.067	166.059	318.423	546.837	165.845
4757	9.51200	462.082	363.627	164.658	461.514	383.761	164.664	441.132	361.047	164.933	328.308	564.417	165.656	310.815	575.590	166.098	318.396	546.396	165.806
4758	9.51400	461.656	363.950	164.713	461.096	384.133	164.556	440.613	361.462	164.822	328.245	564.012	165.642	310.783	575.159	166.095	318.408	545.945	165.876
4759	9.51600	461.134	364.385	164.702	460.745	384.574	164.716	440.295	361.872	165.040	328.220	563.543	165.703	310.733	574.701	166.042	318.372	545.514	165.824
4760	9.51800	460.792	364.852	164.624	460.327	384.963	164.605	439.699	362.383	164.791	328.202	563.130	165.611	310.701	574.242	166.084	318.365	545.063	165.862
4761	9.52000	460.391	365.170	164.658	459.874	385.411	164.579	439.379	362.769	164.887	328.178	562.697	165.676	310.652	573.811	166.017	318.365	544.623	165.857
4762	9.52200	459.805	365.655	164.746	459.486	385.820	164.668	438.868	363.262	164.923	328.161	562.265	165.676	310.627	573.343	166.043	318.349	544.182	165.851
4763	9.52400	459.571	366.054	164.538	459.135	386.196	164.622	438.445	363.694	164.778	328.097	561.834	165.616	310.595	572.902	166.086	318.350	543.713	165.889
4764	9.52600	458.892	366.445	164.722	458.619	386.673	164.668	438.026	364.153	164.957	328.104	561.391	165.726	310.538	572.445	166.035	318.324	543.309	165.825
4765	9.52800	458.605	366.851	164.709	458.286	387.032	164.660	437.550	364.577	164.865	328.039	560.952	165.620	310.507	571.985	166.109	318.339	542.831	165.879
4766	9.53000	458.118	367.293	164.542	457.892	387.449	164.664	437.154	365.075	164.925	328.030	560.529	165.670	310.458	571.563	166.059	318.300	542.400	165.827
4767	9.53200	457.664	367.696	164.743	457.490	387.904	164.659	436.640	365.466	164.907	328.020	560.096	165.670	310.425	571.095	166.086	318.283	541.959	165.791
4768	9.53400	457.284	368.055	164.652	457.061	388.265	164.644	436.235	365.942	164.873	327.934	559.657	165.596	310.385	570.654	166.098	318.301	541.500	165.847
4769	9.53600	456.736	368.560	164.597	456.643	388.726	164.727	435.778	366.447	164.820	327.940	559.214	165.707	310.328	570.205	166.064	318.258	541.087	165.767
4770	9.53800	456.412	368.920	164.715	456.239	389.116	164.620	435.322	366.786	164.873	327.876	558.792	165.632	310.296	569.746	166.107	318.242	540.627	165.791
4771	9.54000	455.759	369.275	164.702	455.836	389.515	164.628	434.981	367.333	164.905	327.859	558.360	165.636	310.240	569.297	166.073	318.226	540.177	165.802
4772	9.54200	455.575	369.837	164.633	455.538	389.948	164.705	434.365	367.747	164.762	327.842	557.926	165.700	310.184	568.830	166.071	318.204	539.754	165.768
4773	9.54400	455.083	370.139	164.630	454.990	390.348	164.606	434.145	368.208	164.978	327.763	557.504	165.595	310.159	568.397	166.099	318.212	539.285	165.839
4774	9.54600	454.572	370.581	164.783	454.678	390.804	164.738	433.458	368.662	164.784	327.777	557.053	165.691	310.095	567.939	166.050	318.183	538.872	165.791
4775	9.54800	454.267	371.044	164.575	454.203	391.162	164.695	433.186	369.110	164.924	327.721	556.639	165.665	310.070	567.489	166.079	318.186	538.421	165.801
4776	9.55000	453.669	371.377	164.716	453.813	391.610	164.671	432.644	369.529	164.876	327.696	556.207	165.637	310.037	567.048	166.062	318.170	537.980	165.829
4777	9.55200	453.273	371.801	164.835	453.446	392.020	164.797	432.244	370.011	164.840	327.703	555.766	165.720	309.973	566.581	166.060	318.148	537.549	165.781
4778	9.55400	452.910	372.243	164.538	452.999	392.386	164.704	431.892	370.426	165.009	327.616	555.353	165.633	309.948	566.140	166.074	318.169	537.079	165.853
4779	9.55600	452.346	372.694	164.769	452.688	392.888	164.740	431.315	370.880	164.824	327.637	554.901	165.697	309.908	565.691	166.074	318.136	536.658	165.791
4780	9.55800	452.080	373.010	164.744	452.177	393.215	164.728	430.980	371.389	164.933	327.605	554.496	165.721	309.876	565.241	166.105	318.114	536.216	165.786
4781	9.56000	451.434	373.537	164.571	451.875	393.663	164.742	430.407	371.744	164.889	327.556	554.056	165.616	309.858	564.800	166.089	318.136	535.766	165.831
4782	9.56200	451.213	373.908	164.742	451.442	394.128	164.683	430.057	372.312	164.943	327.563	553.605	165.713	309.794	564.351	166.058	318.078	535.344	165.737
4783	9.56400	450.559	374.240	164.779	450.987	394.460	164.663	429.641	372.712	164.837	327.507	553.201	165.644	309.770	563.901	166.122	318.123	534.875	165.811
4784	9.56600	450.280	374.834	164.642	450.693	394.949	164.761	429.154	373.184	164.995	327.497	552.750	165.647	309.736	563.452	166.058	318.097	534.453	165.780
4785	9.56800	449.882	375.146	164.691	450.241	395.322	164.620	428.812	373.614	164.927	327.450	552.318	165.716	309.681	562.994	166.075	318.070	534.011	165.778
4786	9.57000	449.291	375.509	164.837	449.863	395.727	164.692	428.265	374.091	164.870	327.416	551.905	165.598	309.672	562.561	166.107	318.082	533.560	165.853
4787	9.57200	449.072	376.050	164.643	449.468	396.155	164.743	427.897	374.529	164.954	327.422	551.436	165.696	309.614	562.095	166.044	318.057	533.156	165.793
4788	9.57400	448.376	376.346	164.689	449.037	396.536	164.659	427.422	374.934	164.847	327.375	551.057	165.705	309.575	561.662	166.078	318.087	532.678	165.883
4789	9.57600	448.175	376.807	164.912	448.619	396.999	164.774	426.972	375.444	164.985	327.349	550.617	165.602	309.542	561.204	166.063	318.059	532.264	165.868
4790	9.57800	447.627	377.250	164.575	448.254	397.349	164.719	426.685	375.827	164.887	327.333	550.157	165.748	309.486	560.755	166.065	318.051	531.824	165.837
4791	9.58000	447.253	377.642	164.735	447.853	397.813	164.700	426.037	376.372	164.919	327.292	549.770	165.647	309.469	560.322	166.098	318.037	531.364	165.897
4792	9.58200	446.803	378.012	164.863	447.426	398.221	164.725	425.818	376.727	164.948	327.267	549.284	165.684	309.413	559.846	166.083	318.011	530.951	165.791
4793	9.58400	446.301	378.494	164.555	447.076	398.579	164.725	425.124	377.258	164.876	327.250	548.878	165.708	309.380	559.414	166.054	318.010	530.482	165.804
4794	9.58600	445.925	378.932	164.782	446.612	399.091	164.706	424.882	377.692	164.908	327.186	548.474	165.607	309.339	558.947	166.055	318.004	530.042	165.805
4795	9.58800	445.372	379.210	164.839	446.306	399.434	164.701	424.277	378.097	164.966	327.177	547.987	165.707	309.291	558.515	166.059	317.967	529.610	165.729
4796	9.59000	444.992	379.805	164.665	445.811	399.839	164.735	423.934	378.617	164.956	327.160	547.608	165.684	309.251	558.065	166.061	317.979	529.141	165.804
4797	9.59200	444.599	380.133	164.755	445.463	400.322	164.678	423.605	379.006	164.943	327.096	547.141	165.629	309.195	557.589	166.047	317.961	528.719	165.745
4798	9.59400	444.035	380.471	164.850	445.019	400.648	164.741	422.979	379.532	164.990	327.095	546.708	165.730	309.170	557.166	166.067	317.948	528.268	165.760
4799	9.59600	443.841	381.055	164.672	444.621	401.117	164.778	422.713	379.927	164.931	327.054	546.321	165.662	309.107	556.707	166.085	317.941	527.827	165.793
4800	9.59800	443.154	381.359	164.704	444.320	401.535	164.655	422.042	380.446	164.992	327.022	545.844	165.685	309.081	556.257	166.056	317.913	527.405	165.734
4801	9.60000	442.883	381.759	164.914	443.760	401.907	164.756	421.804	380.866	164.918	327.020	545.447	165.694	309.049	555.834	166.076	317.949	526.935	165.842
4802	9.60200	442.388	382.274	164.638	443.460	402.341	164.802	421.258	381.291	164.969	326.948	545.006	165.625	309.001	555.358	166.096	317.897	526.521	165.767
4803	9.60400	441.948	382.602	164.691	443.045	402.734	164.693	420.915	381.766	164.990	326.955	544.565	165.712	308.984	554.943	166.101	317.888	526.080	165.769
4804	9.60600	441.550	383.000	164.974	442.575	403.159	164.824	420.508	382.187	164.904	326.930	544.168	165.660	308.928	554.476	166.104	317.916	525.639	165.833
4805	9.60800	440.998	383.467	164.594	442.273	403.547	164.794	419.988	382.696	164.960	326.874	543.692	165.653	308.910	554.008	166.076	317.863	525.198	165.743
4806	9.61000	440.780	383.901	164.803	441.819	403.951	164.798	419.578	383.050	164.948	326.872	543.294	165.663	308.877	553.611	166.083	317.884	524.738	165.805
4807	9.61200	440.094	384.219	164.906	441.447	404.409	164.831	419.080	383.604	165.012	326.832	542.854	165.626	308.806	553.117	166.070	317.839	524.315	165.777
4808	9.61400	439.877	384.719	164.638	441.080	404.762	164.769	418.680	383.989	164.903	326.799	542.394	165.682	308.773	552.676	166.059	317.808	523.874	165.688
4809	9.61600	439.329	385.132	164.813	440.667	405.218	164.804	418.383	384.453	165.051	326.774	542.007	165.647	308.732	552.226	166.064	317.829	523.405	165.766
4810	9.61800	438.920	385.413	164.867	440.220	405.622	164.740	417.786	384.914	164.958	326.757	541.539	165.625	308.699	551.759	166.038	317.796	522.992	165.694
4811	9.62000	438.542	386.008	164.664	439.897	405.991	164.752	417.545	385.346	164.963	326.732	541.124	165.635	308.658	551.327	166.012	317.796	522.541	165.711
4812	9.62200	437.998	386.356	164.712	439.475	406.467	164.747	416.853	385.836	164.952	326.699	540.710	165.617	308.625	550.859	166.017	317.787	522.091	165.730
4813	9.62400	437.627	386.655	164.822	439.073	406.835	164.690	416.626	386.231	164.896	326.674	540.242	165.625	308.578	550.401	166.039	317.752	521.660	165.658
4814	9.62600	437.231	387.236	164.657	438.709	407.241	164.798	416.127	386.721	165.054	326.642	539.854	165.654	308.552	549.968	166.014	317.794	521.208	165.768
4815	9.62800	436.688	387.543	164.646	438.260	407.672	164.709	415.642	387.161	164.871	326.617	539.387	165.603	308.504	549.510	166.036	317.763	520.777	165.698
4816	9.63000	436.450	387.925	164.899	437.958	408.067	164.706	415.460	387.626	164.982	326.607	538.954	165.613	308.487	549.086	166.027	317.773	520.326	165.717
4817	9.63200	435.841	388.464	164.614	437.430	408.493	164.832	414.671	388.059	164.915	326.544	538.557	165.626	308.439	548.619	166.033	317.768	519.893	165.766
4818	9.63400	435.547	388.786	164.678	437.140	408.896	164.709	414.559	388.511	164.954	326.534	538.072	165.606	308.391	548.177	166.056	317.703	519.462	165.696
4819	9.63600	434.983	389.198	164.934	436.692	409.309	164.801	413.829	388.960	164.986	326.510	537.675	165.618	308.358	547.719	166.048	317.732	519.010	165.776
4820	9.63800	434.589	389.652	164.587	436.244	409.708	164.815	413.568	389.407	164.936	326.461	537.252	165.585	308.318	547.268	166.054	317.706	518.588	165.752
4821	9.64000	434.232	390.065	164.807	436.047	410.129	164.760	413.104	389.863	165.087	326.452	536.766	165.627	308.293	546.845	166.047	317.682	518.147	165.727
4822	9.64200	433.639	390.392	164.859	435.395	410.552	164.857	412.654	390.305	164.979	326.404	536.396	165.626	308.229	546.378	166.055	317.699	517.705	165.793
4823	9.64400	433.458	390.903	164.640	435.123	410.939	164.803	412.291	390.820	165.047	326.364	535.937	165.591	308.220	545.946	166.063	317.657	517.273	165.723
4824	9.64600	432.730	391.319	164.743	434.772	411.352	164.792	411.740	391.204	165.024	326.354	535.495	165.620	308.157	545.496	166.072	317.677	516.822	165.742
4825	9.64800	432.512	391.624	164.853	434.208	411.791	164.796	411.408	391.699	165.035	326.284	535.108	165.619	308.108	545.020	166.065	317.647	516.390	165.733
4826	9.65000	431.889	392.188	164.684	433.990	412.179	164.772	410.915	392.163	165.011	326.274	534.621	165.630	308.068	544.605	166.074	317.604	515.958	165.663
4827	9.65200	431.564	392.551	164.737	433.466	412.603	164.837	410.525	392.585	165.007	326.211	534.234	165.631	308.004	544.129	166.035	317.618	515.516	165.729
4828	9.65400	431.109	392.866	164.885	433.081	413.022	164.785	410.073	393.062	165.055	326.171	533.819	165.611	307.979	543.697	166.044	317.583	515.084	165.691
4829	9.65600	430.636	393.438	164.707	432.700	413.412	164.820	409.604	393.470	164.949	326.161	533.342	165.641	307.947	543.291	166.070	317.564	514.642	165.728
4830	9.65800	430.290	393.757	164.711	432.292	413.844	164.840	409.257	393.978	165.064	326.106	532.981	165.625	307.883	542.805	166.047	317.569	514.227	165.781
4831	9.66000	429.745	394.174	164.890	431.880	414.245	164.756	408.640	394.393	164.951	326.089	532.494	165.636	307.842	542.373	166.025	317.541	513.787	165.759
4832	9.66200	429.413	394.643	164.686	431.469	414.645	164.874	408.336	394.874	165.051	326.041	532.080	165.684	307.803	541.923	166.066	317.547	513.353	165.841
4833	9.66400	428.963	395.016	164.785	431.120	415.074	164.799	407.955	395.280	165.088	326.024	531.701	165.636	307.762	541.473	166.044	317.527	512.921	165.804
4834	9.66600	428.472	395.416	164.927	430.714	415.488	164.790	407.358	395.768	165.011	326.006	531.197	165.650	307.730	541.049	166.071	317.518	512.471	165.797
4835	9.66800	428.086	395.840	164.715	430.285	415.887	164.912	407.153	396.197	165.131	325.974	530.819	165.636	307.681	540.573	166.033	317.527	512.038	165.819
4836	9.67000	427.601	396.300	164.808	429.942	416.289	164.789	406.466	396.647	165.004	325.949	530.395	165.604	307.648	540.132	166.060	317.485	511.589	165.752
4837	9.67200	427.206	396.621	164.874	429.482	416.720	164.848	406.225	397.153	165.065	325.932	529.909	165.681	307.585	539.664	166.071	317.508	511.156	165.773
4838	9.67400	426.781	397.141	164.743	429.100	417.100	164.871	405.671	397.510	165.026	325.892	529.548	165.636	307.560	539.223	166.066	317.477	510.706	165.737
4839	9.67600	426.287	397.524	164.815	428.814	417.522	164.814	405.272	398.057	165.040	325.897	529.071	165.636	307.520	538.782	166.094	317.454	510.274	165.699
4840	9.67800	425.966	397.870	164.907	428.260	417.952	164.875	404.923	398.436	165.056	325.857	528.630	165.667	307.487	538.306	166.058	317.463	509.841	165.722
4841	9.68000	425.451	398.383	164.750	427.875	418.331	164.833	404.398	398.919	165.064	325.832	528.251	165.591	307.455	537.899	166.085	317.433	509.382	165.671
4842	9.68200	425.128	398.748	164.833	427.620	418.755	164.874	404.067	399.392	164.991	325.807	527.765	165.638	307.422	537.432	166.067	317.431	508.941	165.711
4843	9.68400	424.569	399.115	164.844	427.020	419.175	164.851	403.501	399.789	165.043	325.783	527.386	165.654	307.366	536.973	166.063	317.443	508.508	165.705
4844	9.68600	424.208	399.625	164.794	426.786	419.572	164.845	403.213	400.301	165.060	325.726	526.927	165.562	307.341	536.559	166.076	317.374	508.067	165.684
4845	9.68800	423.800	399.968	164.790	426.355	419.969	164.871	402.647	400.719	164.964	325.717	526.468	165.625	307.307	536.082	166.041	317.432	507.652	165.740
4846	9.69000	423.306	400.374	164.854	425.865	420.397	164.801	402.344	401.174	165.134	325.693	526.097	165.627	307.268	535.659	166.069	317.393	507.202	165.704
4847	9.69200	422.920	400.830	164.783	425.642	420.786	164.846	401.867	401.583	165.020	325.637	525.629	165.582	307.235	535.200	166.067	317.360	506.769	165.729
4848	9.69400	422.426	401.214	164.760	425.129	421.175	164.883	401.391	402.077	165.082	325.635	525.205	165.615	307.186	534.723	166.033	317.403	506.328	165.709
4849	9.69600	422.050	401.617	164.899	424.759	421.620	164.819	401.056	402.475	165.090	325.586	524.791	165.539	307.185	534.335	166.063	317.332	505.877	165.673
4850	9.69800	421.525	402.048	164.711	424.345	421.966	164.878	400.472	402.971	165.013	325.539	524.323	165.588	307.098	533.832	166.043	317.344	505.453	165.714
4851	9.70000	421.160	402.458	164.838	423.939	422.415	164.869	400.141	403.406	165.082	325.545	523.917	165.590	307.080	533.417	166.026	317.335	505.003	165.648
4852	9.70200	420.702	402.828	164.841	423.588	422.808	164.805	399.742	403.819	165.069	325.481	523.467	165.515	307.048	532.967	166.040	317.295	504.580	165.659
4853	9.70400	420.290	403.307	164.728	423.102	423.199	164.908	399.203	404.353	165.012	325.457	523.043	165.580	306.984	532.499	166.022	317.314	504.120	165.640
4854	9.70600	419.891	403.681	164.825	422.836	423.637	164.856	398.902	404.716	165.060	325.440	522.628	165.567	306.966	532.085	165.974	317.291	503.688	165.637
4855	9.70800	419.350	404.102	164.829	422.307	424.040	164.804	398.327	405.224	165.029	325.384	522.169	165.570	306.895	531.599	165.988	317.248	503.264	165.708
4856	9.71000	419.018	404.531	164.749	421.967	424.431	164.911	397.960	405.682	165.016	325.367	521.780	165.573	306.870	531.176	165.988	317.287	502.814	165.676
4857	9.71200	418.510	404.947	164.826	421.643	424.842	164.810	397.555	406.080	165.105	325.311	521.339	165.544	306.822	530.734	165.987	317.225	502.382	165.672
4858	9.71400	418.137	405.325	164.855	421.102	425.263	164.824	397.037	406.605	165.027	325.310	520.916	165.581	306.782	530.266	166.001	317.236	501.967	165.730
4859	9.71600	417.712	405.782	164.816	420.796	425.661	164.853	396.745	406.994	165.067	325.277	520.509	165.584	306.741	529.852	165.986	317.237	501.508	165.682
4860	9.71800	417.234	406.177	164.809	420.431	426.048	164.832	396.207	407.454	165.156	325.237	520.050	165.557	306.701	529.376	165.986	317.218	501.084	165.725
4861	9.72000	416.859	406.566	164.844	419.941	426.505	164.877	395.864	407.934	165.044	325.235	519.635	165.577	306.684	528.943	166.001	317.231	500.643	165.676
4862	9.72200	416.375	407.031	164.825	419.632	426.876	164.856	395.371	408.358	165.108	325.187	519.221	165.567	306.643	528.502	166.003	317.193	500.201	165.659
4863	9.72400	415.991	407.401	164.835	419.238	427.264	164.904	395.022	408.824	165.088	325.185	518.753	165.557	306.611	528.026	166.003	317.187	499.768	165.686
4864	9.72600	415.523	407.834	164.880	418.762	427.711	164.867	394.521	409.297	165.027	325.153	518.356	165.577	306.578	527.611	166.020	317.194	499.318	165.592
4865	9.72800	415.128	408.261	164.774	418.465	428.073	164.897	394.124	409.723	165.150	325.120	517.906	165.536	306.538	527.126	166.006	317.154	498.886	165.621
4866	9.73000	414.679	408.661	164.888	418.049	428.505	164.926	393.757	410.177	165.027	325.111	517.491	165.556	306.505	526.693	166.022	317.169	498.444	165.605
4867	9.73200	414.211	409.081	164.861	417.590	428.934	164.859	393.195	410.663	165.099	325.063	517.077	165.579	306.465	526.270	165.992	317.167	498.003	165.589
4868	9.73400	413.853	409.504	164.861	417.298	429.297	164.924	392.945	411.060	165.121	325.061	516.626	165.537	306.432	525.793	165.994	317.140	497.579	165.664
4869	9.73600	413.374	409.907	164.841	416.846	429.728	164.918	392.345	411.583	165.021	325.029	516.220	165.573	306.415	525.387	165.996	317.140	497.156	165.617
4870	9.73800	412.985	410.321	164.859	416.455	430.157	164.854	392.032	411.992	165.119	324.965	515.789	165.566	306.336	524.911	165.998	317.116	496.723	165.678
4871	9.74000	412.594	410.744	164.861	416.101	430.511	164.935	391.619	412.432	165.121	325.002	515.347	165.540	306.327	524.478	166.016	317.128	496.291	165.708
4872	9.74200	412.087	411.174	164.849	415.682	430.959	164.896	391.079	412.933	165.135	324.947	514.959	165.578	306.278	524.028	166.003	317.113	495.849	165.631
4873	9.74400	411.695	411.554	164.905	415.297	431.362	164.853	390.814	413.313	165.157	324.899	514.491	165.569	306.238	523.551	166.005	317.085	495.416	165.691
4874	9.74600	411.275	411.984	164.860	414.883	431.753	164.958	390.252	413.849	165.166	324.890	514.075	165.591	306.221	523.145	166.007	317.093	494.975	165.645
4875	9.74800	410.822	412.407	164.895	414.564	432.173	164.878	389.901	414.252	165.110	324.834	513.670	165.567	306.158	522.660	166.026	317.083	494.534	165.630
4876	9.75000	410.416	412.792	164.843	414.070	432.568	164.882	389.464	414.695	165.206	324.817	513.210	165.543	306.118	522.210	166.045	317.094	494.083	165.662
4877	9.75200	409.971	413.243	164.889	413.724	432.967	164.973	388.997	415.183	165.080	324.792	512.796	165.598	306.085	521.804	166.049	317.063	493.659	165.585
4878	9.75400	409.549	413.619	164.855	413.372	433.388	164.927	388.631	415.616	165.129	324.751	512.355	165.543	306.052	521.318	166.036	317.030	493.236	165.631
4879	9.75600	409.090	414.051	164.871	412.833	433.793	164.973	388.153	416.083	165.147	324.734	511.921	165.534	306.019	520.904	166.025	317.051	492.768	165.633
4880	9.75800	408.713	414.448	164.896	412.557	434.208	165.004	387.750	416.528	165.040	324.695	511.516	165.574	305.971	520.436	166.013	317.029	492.353	165.572
4881	9.76000	408.244	414.867	164.843	412.137	434.577	164.990	387.326	416.973	165.200	324.669	511.065	165.504	305.932	519.995	166.048	317.026	491.912	165.651
4882	9.76200	407.831	415.273	164.879	411.697	435.026	165.020	386.914	417.418	165.094	324.676	510.651	165.590	305.906	519.580	166.037	317.020	491.479	165.591
4883	9.76400	407.432	415.661	164.889	411.392	435.387	165.024	386.430	417.912	165.125	324.620	510.236	165.521	305.873	519.103	166.010	317.008	491.064	165.654
4884	9.76600	406.942	416.099	164.861	410.940	435.810	165.037	386.062	418.309	165.181	324.603	509.794	165.529	305.857	518.680	166.047	317.020	490.596	165.687
4885	9.76800	406.518	416.497	164.918	410.586	436.249	165.023	385.635	418.817	165.115	324.563	509.362	165.585	305.816	518.221	166.021	316.994	490.191	165.613
