NO_OF_FRAMES	994
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:21:38.805	951432.43934970
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 34.0 g vs (fjäderpuck) 31.6 g
MARKER_NAMES	v34_0g	vx	vy	h31_6g	hx	hy
COLLISION_TIME	0.91
TRAJECTORY_TYPES	Measured	Mixed	Mixed	Measured	Measured	Mixed
Frame	Time	v34_0g X	v34_0g Y	v34_0g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
12838	25.67400	353.823	238.159	169.492	351.093	253.408	169.447	338.156	236.562	169.454	512.191	502.677	165.373	505.796	522.107	165.665	493.121	494.649	165.497
12839	25.67600	353.891	238.490	169.571	351.105	253.698	169.361	338.179	236.864	169.494	511.750	502.338	165.378	505.488	521.827	165.628	492.719	494.389	165.392
12840	25.67800	353.931	238.820	169.452	351.075	254.048	169.358	338.209	237.213	169.569	511.349	501.993	165.365	505.017	521.472	165.624	492.345	494.061	165.446
12841	25.68000	353.956	239.214	169.447	351.143	254.419	169.383	338.254	237.547	169.483	511.016	501.709	165.369	504.594	521.147	165.659	491.941	493.707	165.483
12842	25.68200	354.001	239.544	169.497	351.150	254.705	169.348	338.310	237.883	169.429	510.592	501.414	165.358	504.275	520.855	165.640	491.544	493.413	165.412
12843	25.68400	354.047	239.825	169.509	351.176	255.068	169.388	338.356	238.223	169.491	510.198	501.059	165.363	503.881	520.556	165.573	491.157	493.092	165.420
12844	25.68600	354.116	240.247	169.513	351.201	255.412	169.406	338.363	238.515	169.518	509.773	500.747	165.351	503.419	520.180	165.636	490.745	492.773	165.457
12845	25.68800	354.187	240.574	169.448	351.216	255.723	169.349	338.401	238.845	169.482	509.401	500.454	165.371	503.010	519.884	165.621	490.376	492.453	165.434
12846	25.69000	354.196	240.872	169.455	351.266	256.089	169.422	338.495	239.219	169.451	509.039	500.144	165.359	502.703	519.612	165.601	489.945	492.167	165.408
12847	25.69200	354.248	241.245	169.590	351.310	256.437	169.390	338.495	239.507	169.445	508.581	499.779	165.380	502.294	519.258	165.628	489.568	491.804	165.495
12848	25.69400	354.334	241.590	169.436	351.319	256.755	169.315	338.511	239.829	169.511	508.202	499.477	165.384	501.793	518.916	165.662	489.179	491.502	165.438
12849	25.69600	354.375	241.929	169.415	351.340	257.128	169.371	338.549	240.196	169.498	507.833	499.210	165.357	501.480	518.643	165.643	488.770	491.192	165.428
12850	25.69800	354.420	242.292	169.537	351.378	257.438	169.398	338.613	240.512	169.417	507.410	498.865	165.345	501.077	518.334	165.591	488.374	490.855	165.468
12851	25.70000	354.443	242.560	169.504	351.406	257.772	169.317	338.653	240.843	169.496	506.988	498.500	165.399	500.647	517.968	165.640	487.942	490.561	165.458
12852	25.70200	354.499	242.938	169.422	351.437	258.153	169.356	338.684	241.158	169.580	506.613	498.241	165.356	500.224	517.664	165.671	487.584	490.250	165.387
12853	25.70400	354.546	243.328	169.469	351.466	258.470	169.366	338.729	241.461	169.537	506.259	497.950	165.343	499.888	517.392	165.619	487.165	489.913	165.425
12854	25.70600	354.553	243.573	169.462	351.480	258.779	169.390	338.777	241.831	169.474	505.778	497.567	165.366	499.483	517.046	165.632	486.749	489.602	165.416
12855	25.70800	354.599	243.904	169.541	351.554	259.174	169.393	338.825	242.160	169.523	505.389	497.266	165.400	498.971	516.706	165.633	486.380	489.326	165.378
12856	25.71000	354.670	244.310	169.469	351.562	259.488	169.371	338.870	242.445	169.569	505.044	497.007	165.358	498.640	516.412	165.649	485.983	488.946	165.432
12857	25.71200	354.657	244.609	169.394	351.567	259.829	169.355	338.939	242.798	169.594	504.603	496.662	165.378	498.295	516.131	165.613	485.573	488.653	165.455
12858	25.71400	354.656	244.961	169.503	351.668	260.196	169.432	339.026	243.162	169.549	504.181	496.297	165.433	497.825	515.784	165.628	485.173	488.385	165.430
12859	25.71600	354.694	245.291	169.553	351.694	260.521	169.341	339.034	243.475	169.522	503.814	496.047	165.375	497.425	515.462	165.661	484.760	488.040	165.485
12860	25.71800	354.720	245.635	169.399	351.688	260.857	169.376	339.080	243.807	169.603	503.438	495.756	165.362	497.049	515.187	165.613	484.379	487.704	165.525
12861	25.72000	354.775	246.028	169.478	351.771	261.222	169.424	339.133	244.140	169.601	502.994	495.382	165.402	496.710	514.871	165.609	483.975	487.435	165.438
12862	25.72200	354.788	246.321	169.509	351.817	261.516	169.373	339.196	244.481	169.499	502.616	495.071	165.392	496.217	514.529	165.613	483.592	487.098	165.510
12863	25.72400	354.820	246.637	169.512	351.820	261.876	169.386	339.236	244.825	169.512	502.267	494.796	165.412	495.823	514.209	165.645	483.192	486.743	165.489
12864	25.72600	354.921	247.080	169.464	351.874	262.231	169.419	339.258	245.130	169.587	501.828	494.475	165.387	495.508	513.927	165.642	482.826	486.467	165.418
12865	25.72800	354.991	247.369	169.461	351.873	262.517	169.385	339.296	245.443	169.558	501.425	494.130	165.409	495.077	513.599	165.593	482.422	486.148	165.458
12866	25.73000	354.999	247.673	169.533	351.913	262.887	169.411	339.382	245.815	169.498	501.024	493.826	165.386	494.626	513.249	165.677	481.989	485.811	165.466
12867	25.73200	355.090	248.050	169.620	351.969	263.231	169.430	339.414	246.148	169.497	500.652	493.533	165.407	494.272	512.974	165.661	481.621	485.499	165.429
12868	25.73400	355.154	248.393	169.437	351.962	263.518	169.398	339.406	246.440	169.525	500.263	493.197	165.349	493.923	512.658	165.625	481.228	485.206	165.421
12869	25.73600	355.178	248.729	169.469	351.996	263.888	169.424	339.452	246.793	169.551	499.827	492.859	165.388	493.491	512.310	165.674	480.809	484.869	165.461
12870	25.73800	355.238	249.081	169.580	352.061	264.222	169.429	339.508	247.141	169.431	499.439	492.548	165.410	493.013	511.987	165.678	480.419	484.557	165.393
12871	25.74000	355.270	249.364	169.512	352.057	264.533	169.374	339.524	247.447	169.422	499.073	492.280	165.354	492.722	511.706	165.644	480.023	484.238	165.433
12872	25.74200	355.334	249.760	169.428	352.072	264.889	169.437	339.547	247.782	169.536	498.648	491.927	165.360	492.289	511.379	165.595	479.636	483.911	165.457
12873	25.74400	355.380	250.116	169.488	352.137	265.224	169.444	339.569	248.102	169.491	498.243	491.589	165.399	491.805	511.013	165.645	479.229	483.616	165.420
12874	25.74600	355.387	250.381	169.508	352.165	265.542	169.371	339.655	248.454	169.404	497.859	491.322	165.374	491.464	510.745	165.617	478.827	483.297	165.428
12875	25.74800	355.449	250.758	169.512	352.190	265.926	169.445	339.687	248.810	169.464	497.479	491.014	165.298	491.114	510.447	165.581	478.446	482.961	165.469
12876	25.75000	355.529	251.144	169.415	352.213	266.240	169.425	339.725	249.089	169.530	497.038	490.646	165.390	490.668	510.081	165.631	478.008	482.676	165.445
12877	25.75200	355.507	251.433	169.412	352.262	266.581	169.411	339.787	249.404	169.535	496.652	490.345	165.395	490.206	509.775	165.636	477.639	482.347	165.410
12878	25.75400	355.544	251.778	169.540	352.313	266.952	169.440	339.849	249.813	169.497	496.271	490.079	165.337	489.896	509.495	165.633	477.257	482.002	165.468
12879	25.75600	355.607	252.122	169.473	352.331	267.267	169.421	339.889	250.120	169.490	495.854	489.715	165.331	489.515	509.176	165.633	476.827	481.735	165.444
12880	25.75800	355.641	252.464	169.371	352.346	267.591	169.412	339.927	250.414	169.550	495.438	489.369	165.418	489.011	508.818	165.669	476.443	481.423	165.408
12881	25.76000	355.664	252.836	169.509	352.436	267.972	169.457	339.989	250.761	169.597	495.076	489.118	165.394	488.670	508.525	165.686	476.047	481.060	165.435
12882	25.76200	355.685	253.111	169.545	352.455	268.284	169.403	340.052	251.102	169.497	494.664	488.800	165.336	488.323	508.242	165.624	475.651	480.741	165.476
12883	25.76400	355.764	253.465	169.490	352.441	268.635	169.405	340.075	251.426	169.484	494.266	488.436	165.394	487.869	507.888	165.654	475.237	480.472	165.423
12884	25.76600	355.834	253.887	169.500	352.525	269.000	169.455	340.129	251.761	169.600	493.863	488.150	165.402	487.410	507.572	165.678	474.843	480.119	165.434
12885	25.76800	355.841	254.160	169.505	352.562	269.311	169.402	340.176	252.057	169.579	493.480	487.850	165.376	487.074	507.281	165.662	474.447	479.799	165.476
12886	25.77000	355.848	254.482	169.576	352.574	269.652	169.389	340.269	252.411	169.524	493.066	487.511	165.324	486.746	506.981	165.630	474.042	479.532	165.421
12887	25.77200	355.941	254.909	169.536	352.635	270.027	169.453	340.293	252.762	169.521	492.668	487.192	165.394	486.265	506.633	165.618	473.654	479.186	165.449
12888	25.77400	355.974	255.207	169.434	352.628	270.311	169.392	340.309	253.037	169.555	492.258	486.898	165.387	485.825	506.313	165.652	473.238	478.848	165.430
12889	25.77600	356.028	255.524	169.554	352.672	270.664	169.424	340.347	253.373	169.589	491.874	486.579	165.363	485.505	506.037	165.608	472.868	478.556	165.423
12890	25.77800	356.096	255.874	169.635	352.745	271.033	169.424	340.418	253.762	169.525	491.475	486.261	165.337	485.109	505.704	165.574	472.487	478.237	165.466
12891	25.78000	356.137	256.210	169.473	352.723	271.318	169.362	340.451	254.055	169.472	491.054	485.939	165.380	484.669	505.363	165.613	472.041	477.899	165.445
12892	25.78200	356.185	256.577	169.464	352.730	271.674	169.428	340.458	254.377	169.543	490.659	485.620	165.389	484.255	505.068	165.632	471.674	477.597	165.394
12893	25.78400	356.230	256.910	169.551	352.814	272.016	169.417	340.511	254.721	169.560	490.273	485.327	165.286	483.922	504.762	165.582	471.276	477.279	165.466
12894	25.78600	356.261	257.182	169.554	352.833	272.334	169.346	340.590	255.060	169.430	489.884	484.990	165.327	483.501	504.432	165.570	470.854	476.967	165.430
12895	25.78800	356.348	257.603	169.451	352.818	272.691	169.413	340.636	255.407	169.478	489.468	484.662	165.415	483.039	504.084	165.655	470.470	476.656	165.396
12896	25.79000	356.380	257.954	169.449	352.862	273.025	169.422	340.667	255.730	169.550	489.095	484.385	165.345	482.725	503.817	165.627	470.074	476.319	165.439
12897	25.79200	356.380	258.229	169.484	352.901	273.336	169.369	340.697	256.054	169.540	488.706	484.067	165.289	482.361	503.510	165.609	469.694	476.009	165.467
12898	25.79400	356.433	258.598	169.592	352.966	273.725	169.395	340.775	256.416	169.470	488.265	483.710	165.397	481.868	503.144	165.662	469.282	475.705	165.385
12899	25.79600	356.513	258.961	169.439	353.021	274.035	169.427	340.821	256.760	169.486	487.902	483.435	165.390	481.485	502.847	165.686	468.885	475.378	165.443
12900	25.79800	356.530	259.292	169.410	353.018	274.360	169.423	340.844	257.045	169.536	487.524	483.135	165.300	481.151	502.558	165.636	468.504	475.041	165.487
12901	25.80000	356.559	259.647	169.556	353.112	274.738	169.434	340.891	257.389	169.553	487.111	482.786	165.331	480.727	502.229	165.624	468.078	474.782	165.387
12902	25.80200	356.620	259.961	169.533	353.161	275.063	169.431	340.960	257.776	169.461	486.711	482.458	165.420	480.257	501.888	165.664	467.706	474.445	165.401
12903	25.80400	356.684	260.335	169.395	353.162	275.380	169.445	340.992	258.065	169.459	486.306	482.182	165.349	479.891	501.606	165.633	467.325	474.100	165.461
12904	25.80600	356.753	260.722	169.500	353.227	275.754	169.509	341.054	258.373	169.568	485.910	481.854	165.280	479.557	501.314	165.587	466.909	473.815	165.441
12905	25.80800	356.760	260.988	169.525	353.300	276.091	169.436	341.093	258.697	169.558	485.493	481.517	165.385	479.102	500.958	165.624	466.525	473.503	165.408
12906	25.81000	356.806	261.331	169.541	353.279	276.408	169.448	341.156	259.048	169.474	485.121	481.231	165.396	478.649	500.653	165.632	466.106	473.157	165.437
12907	25.81200	356.908	261.756	169.474	353.341	276.775	169.533	341.188	259.402	169.504	484.701	480.913	165.341	478.313	500.361	165.618	465.712	472.856	165.448
12908	25.81400	356.916	262.025	169.447	353.392	277.087	169.483	341.226	259.707	169.581	484.302	480.601	165.304	477.924	500.037	165.600	465.304	472.570	165.429
12909	25.81600	356.931	262.360	169.565	353.426	277.443	169.436	341.265	260.006	169.594	483.934	480.282	165.379	477.464	499.703	165.659	464.902	472.234	165.442
12910	25.81800	357.032	262.731	169.591	353.474	277.801	169.508	341.328	260.396	169.533	483.493	479.962	165.388	477.068	499.393	165.678	464.509	471.905	165.440
12911	25.82000	357.073	263.058	169.419	353.466	278.088	169.481	341.390	260.720	169.525	483.110	479.642	165.338	476.719	499.102	165.633	464.097	471.631	165.496
12912	25.82200	357.080	263.408	169.502	353.509	278.429	169.470	341.420	261.005	169.576	482.741	479.350	165.330	476.312	498.774	165.651	463.712	471.294	165.480
12913	25.82400	357.093	263.723	169.596	353.591	278.816	169.469	341.505	261.345	169.643	482.287	479.011	165.406	475.804	498.442	165.675	463.274	470.982	165.446
12914	25.82600	357.134	264.046	169.472	353.569	279.104	169.442	341.568	261.704	169.543	481.881	478.683	165.369	475.492	498.150	165.695	462.918	470.663	165.459
12915	25.82800	357.237	264.448	169.457	353.577	279.440	169.482	341.615	262.018	169.521	481.509	478.417	165.283	475.119	497.835	165.662	462.544	470.335	165.521
12916	25.83000	357.259	264.753	169.535	353.667	279.817	169.465	341.630	262.348	169.576	481.133	478.087	165.344	474.688	497.512	165.672	462.095	470.041	165.423
12917	25.83200	357.268	265.035	169.553	353.664	280.126	169.384	341.676	262.672	169.568	480.704	477.751	165.418	474.254	497.190	165.712	461.701	469.730	165.421
12918	25.83400	357.354	265.445	169.521	353.665	280.473	169.440	341.740	263.025	169.485	480.302	477.448	165.303	473.895	496.908	165.650	461.332	469.387	165.544
12919	25.83600	357.409	265.798	169.441	353.710	280.820	169.497	341.809	263.379	169.518	479.948	477.156	165.297	473.543	496.590	165.621	460.927	469.083	165.464
12920	25.83800	357.402	266.093	169.506	353.747	281.137	169.396	341.824	263.662	169.538	479.524	476.819	165.403	473.069	496.233	165.693	460.515	468.779	165.384
12921	25.84000	357.492	266.453	169.604	353.774	281.508	169.430	341.855	264.003	169.526	479.139	476.507	165.369	472.677	495.954	165.687	460.138	468.461	165.492
12922	25.84200	357.595	266.810	169.474	353.821	281.853	169.457	341.940	264.386	169.486	478.760	476.206	165.283	472.354	495.649	165.637	459.753	468.116	165.492
12923	25.84400	357.620	267.156	169.411	353.835	282.161	169.458	341.972	264.700	169.464	478.338	475.894	165.344	471.894	495.310	165.644	459.333	467.838	165.395
12924	25.84600	357.671	267.512	169.561	353.920	282.544	169.424	341.980	264.995	169.529	477.956	475.567	165.404	471.484	494.988	165.718	458.946	467.511	165.425
12925	25.84800	357.710	267.791	169.550	353.977	282.887	169.419	342.026	265.364	169.525	477.507	475.255	165.304	471.117	494.706	165.656	458.558	467.192	165.471
12926	25.85000	357.783	268.183	169.408	353.970	283.195	169.421	342.073	265.696	169.417	477.159	474.935	165.318	470.767	494.379	165.613	458.150	466.873	165.453
12927	25.85200	357.844	268.564	169.453	354.015	283.549	169.460	342.128	266.016	169.459	476.787	474.643	165.343	470.305	494.040	165.684	457.772	466.562	165.453
12928	25.85400	357.844	268.823	169.496	354.108	283.906	169.418	342.197	266.341	169.565	476.339	474.296	165.342	469.876	493.737	165.691	457.347	466.260	165.466
12929	25.85600	357.890	269.159	169.534	354.118	284.220	169.400	342.260	266.655	169.544	475.931	473.977	165.322	469.543	493.436	165.633	456.961	465.941	165.480
12930	25.85800	357.977	269.574	169.455	354.126	284.561	169.478	342.323	267.008	169.464	475.557	473.711	165.268	469.133	493.093	165.651	456.590	465.595	165.481
12931	25.86000	358.009	269.858	169.393	354.202	284.894	169.459	342.369	267.355	169.516	475.188	473.383	165.361	468.682	492.786	165.695	456.160	465.327	165.432
12932	25.86200	358.015	270.176	169.520	354.273	285.222	169.403	342.408	267.640	169.567	474.725	473.020	165.357	468.304	492.485	165.670	455.774	464.990	165.448
12933	25.86400	358.092	270.531	169.555	354.328	285.569	169.462	342.470	267.957	169.579	474.352	472.751	165.275	467.913	492.167	165.609	455.394	464.629	165.510
12934	25.86600	358.142	270.875	169.378	354.351	285.873	169.516	342.533	268.340	169.540	473.995	472.476	165.302	467.541	491.839	165.632	454.980	464.352	165.446
12935	25.86800	358.157	271.232	169.445	354.379	286.209	169.445	342.579	268.644	169.506	473.511	472.104	165.380	467.083	491.526	165.689	454.558	464.066	165.398
12936	25.87000	358.178	271.533	169.577	354.460	286.589	169.463	342.609	268.950	169.586	473.145	471.793	165.314	466.715	491.233	165.648	454.154	463.722	165.460
12937	25.87200	358.212	271.859	169.487	354.470	286.894	169.436	342.695	269.287	169.625	472.792	471.527	165.292	466.343	490.917	165.618	453.781	463.376	165.494
12938	25.87400	358.314	272.276	169.439	354.454	287.204	169.469	342.751	269.627	169.500	472.355	471.198	165.355	465.893	490.595	165.660	453.355	463.125	165.381
12939	25.87600	358.366	272.582	169.522	354.520	287.593	169.500	342.773	269.954	169.526	471.937	470.835	165.385	465.482	490.282	165.718	452.982	462.788	165.430
12940	25.87800	358.389	272.867	169.576	354.579	287.930	169.432	342.819	270.287	169.616	471.539	470.558	165.319	465.098	489.973	165.642	452.586	462.452	165.478
12941	25.88000	358.475	273.271	169.566	354.550	288.240	169.466	342.851	270.589	169.551	471.182	470.273	165.332	464.755	489.673	165.647	452.194	462.158	165.446
12942	25.88200	358.546	273.649	169.466	354.595	288.590	169.558	342.921	270.972	169.512	470.741	469.920	165.377	464.282	489.324	165.739	451.792	461.839	165.462
12943	25.88400	358.553	273.932	169.489	354.655	288.927	169.489	342.960	271.306	169.520	470.357	469.617	165.328	463.865	489.029	165.700	451.358	461.546	165.492
12944	25.88600	358.613	274.287	169.639	354.682	289.274	169.434	342.968	271.599	169.555	469.980	469.315	165.310	463.562	488.749	165.639	450.987	461.210	165.510
12945	25.88800	358.686	274.635	169.497	354.713	289.635	169.541	343.030	271.951	169.559	469.560	469.030	165.354	463.123	488.420	165.663	450.595	460.898	165.479
12946	25.89000	358.733	274.989	169.420	354.751	289.933	169.532	343.107	272.331	169.491	469.184	468.694	165.337	462.671	488.096	165.708	450.172	460.614	165.461
12947	25.89200	358.770	275.341	169.539	354.828	290.295	169.441	343.153	272.622	169.495	468.751	468.357	165.351	462.303	487.806	165.632	449.793	460.285	165.465
12948	25.89400	358.793	275.614	169.547	354.869	290.667	169.479	343.184	272.944	169.571	468.365	468.072	165.334	461.922	487.505	165.574	449.384	459.949	165.481
12949	25.89600	358.874	275.999	169.428	354.862	290.975	169.484	343.231	273.310	169.539	467.996	467.798	165.327	461.508	487.167	165.649	448.999	459.656	165.480
12950	25.89800	358.950	276.378	169.444	354.900	291.302	169.515	343.285	273.637	169.452	467.522	467.415	165.363	461.027	486.854	165.674	448.576	459.380	165.447
12951	25.90000	358.920	276.661	169.465	355.008	291.687	169.486	343.332	273.964	169.479	467.161	467.114	165.345	460.705	486.546	165.600	448.191	459.017	165.451
12952	25.90200	358.967	276.973	169.528	354.988	291.999	169.440	343.410	274.271	169.591	466.779	466.865	165.290	460.310	486.228	165.636	447.796	458.682	165.498
12953	25.90400	359.069	277.406	169.447	354.996	292.319	169.490	343.435	274.590	169.522	466.368	466.519	165.323	459.863	485.915	165.696	447.390	458.448	165.418
12954	25.90600	359.086	277.708	169.383	355.072	292.675	169.534	343.520	274.954	169.459	465.942	466.156	165.355	459.439	485.595	165.673	447.012	458.085	165.422
12955	25.90800	359.077	278.025	169.510	355.126	293.026	169.429	343.566	275.284	169.518	465.565	465.898	165.320	459.083	485.287	165.629	446.601	457.749	165.471
12956	25.91000	359.154	278.390	169.562	355.144	293.369	169.427	343.597	275.559	169.558	465.194	465.596	165.334	458.731	484.985	165.671	446.216	457.447	165.456
12957	25.91200	359.226	278.745	169.404	355.183	293.692	169.511	343.662	275.918	169.544	464.748	465.234	165.333	458.255	484.655	165.729	445.831	457.154	165.456
12958	25.91400	359.257	279.092	169.459	355.205	294.005	169.466	343.739	276.274	169.499	464.369	464.930	165.319	457.852	484.352	165.644	445.400	456.825	165.428
12959	25.91600	359.293	279.411	169.590	355.291	294.387	169.403	343.769	276.572	169.486	464.004	464.647	165.363	457.547	484.054	165.616	445.028	456.507	165.476
12960	25.91800	359.357	279.713	169.526	355.347	294.717	169.470	343.800	276.897	169.594	463.590	464.344	165.315	457.092	483.740	165.644	444.633	456.214	165.508
12961	25.92000	359.474	280.131	169.482	355.324	294.990	169.482	343.888	277.238	169.586	463.213	463.999	165.316	456.658	483.419	165.689	444.213	455.919	165.415
12962	25.92200	359.527	280.451	169.530	355.376	295.367	169.470	343.934	277.580	169.464	462.784	463.689	165.378	456.255	483.118	165.600	443.819	455.581	165.405
12963	25.92400	359.535	280.709	169.576	355.472	295.741	169.427	343.995	277.912	169.556	462.414	463.421	165.362	455.939	482.819	165.606	443.460	455.247	165.517
12964	25.92600	359.630	281.105	169.587	355.458	296.024	169.454	344.033	278.233	169.603	461.995	463.093	165.296	455.489	482.479	165.715	443.039	454.961	165.440
12965	25.92800	359.692	281.474	169.476	355.488	296.347	169.538	344.081	278.560	169.518	461.541	462.729	165.364	455.042	482.160	165.660	442.603	454.657	165.363
12966	25.93000	359.677	281.765	169.482	355.586	296.730	169.478	344.158	278.936	169.502	461.184	462.454	165.394	454.724	481.876	165.637	442.229	454.313	165.430
12967	25.93200	359.729	282.110	169.621	355.622	297.058	169.399	344.204	279.256	169.549	460.799	462.169	165.279	454.318	481.549	165.661	441.833	453.996	165.510
12968	25.93400	359.803	282.471	169.527	355.638	297.381	169.483	344.203	279.547	169.555	460.373	461.814	165.299	453.834	481.218	165.724	441.399	453.735	165.384
12969	25.93600	359.843	282.822	169.420	355.675	297.711	169.549	344.275	279.921	169.507	459.952	461.478	165.379	453.461	480.926	165.683	441.012	453.372	165.421
12970	25.93800	359.886	283.165	169.529	355.728	298.071	169.430	344.329	280.277	169.463	459.583	461.237	165.344	453.092	480.617	165.642	440.616	453.063	165.485
12971	25.94000	359.910	283.458	169.567	355.778	298.414	169.429	344.352	280.560	169.487	459.171	460.909	165.281	452.695	480.296	165.719	440.223	452.761	165.473
12972	25.94200	359.969	283.826	169.454	355.778	298.737	169.514	344.398	280.890	169.548	458.767	460.555	165.331	452.199	479.966	165.715	439.824	452.441	165.429
12973	25.94400	360.044	284.223	169.468	355.809	299.052	169.502	344.476	281.230	169.511	458.394	460.279	165.362	451.863	479.675	165.675	439.413	452.139	165.448
12974	25.94600	360.036	284.499	169.511	355.901	299.435	169.443	344.501	281.556	169.424	457.973	459.960	165.313	451.524	479.375	165.682	439.026	451.812	165.513
12975	25.94800	360.060	284.818	169.558	355.927	299.770	169.462	344.554	281.889	169.517	457.557	459.648	165.285	451.053	479.053	165.728	438.613	451.501	165.452
12976	25.95000	360.171	285.244	169.499	355.920	300.071	169.486	344.609	282.201	169.582	457.187	459.338	165.316	450.604	478.714	165.678	438.221	451.206	165.394
12977	25.95200	360.215	285.558	169.454	355.980	300.416	169.518	344.658	282.528	169.498	456.772	459.028	165.381	450.227	478.423	165.636	437.818	450.896	165.429
12978	25.95400	360.215	285.853	169.524	356.074	300.786	169.414	344.711	282.897	169.500	456.382	458.716	165.320	449.925	478.140	165.646	437.454	450.553	165.495
12979	25.95600	360.314	286.238	169.608	356.054	301.094	169.421	344.772	283.208	169.536	456.002	458.424	165.253	449.436	477.783	165.693	437.057	450.265	165.389
12980	25.95800	360.372	286.584	169.438	356.099	301.445	169.518	344.827	283.484	169.579	455.569	458.077	165.355	449.004	477.479	165.643	436.633	449.954	165.362
12981	25.96000	360.417	286.922	169.483	356.168	301.766	169.458	344.899	283.878	169.559	455.176	457.794	165.369	448.724	477.198	165.617	436.260	449.637	165.444
12982	25.96200	360.446	287.240	169.615	356.193	302.128	169.369	344.982	284.225	169.504	454.812	457.491	165.258	448.304	476.879	165.658	435.858	449.310	165.478
12983	25.96400	360.528	287.542	169.552	356.218	302.476	169.434	345.005	284.508	169.529	454.425	457.171	165.278	447.838	476.548	165.660	435.445	449.022	165.373
12984	25.96600	360.622	287.938	169.453	356.233	302.769	169.479	345.067	284.831	169.610	454.011	456.854	165.389	447.455	476.256	165.619	435.058	448.705	165.423
12985	25.96800	360.674	288.271	169.548	356.262	303.117	169.426	345.155	285.185	169.536	453.606	456.559	165.296	447.134	475.973	165.628	434.670	448.386	165.474
12986	25.97000	360.682	288.537	169.577	356.350	303.502	169.401	345.194	285.514	169.484	453.223	456.239	165.249	446.712	475.627	165.659	434.286	448.058	165.449
12987	25.97200	360.770	288.903	169.550	356.352	303.812	169.440	345.239	285.837	169.565	452.834	455.930	165.314	446.216	475.306	165.640	433.880	447.764	165.388
12988	25.97400	360.848	289.312	169.497	356.351	304.113	169.468	345.278	286.155	169.582	452.438	455.619	165.348	445.905	475.022	165.650	433.470	447.462	165.409
12989	25.97600	360.839	289.593	169.491	356.488	304.490	169.459	345.327	286.507	169.477	452.003	455.291	165.286	445.527	474.722	165.658	433.098	447.109	165.463
12990	25.97800	360.870	289.918	169.604	356.546	304.839	169.410	345.387	286.867	169.468	451.627	455.006	165.240	445.062	474.375	165.657	432.692	446.806	165.418
12991	25.98000	360.974	290.317	169.538	356.554	305.142	169.470	345.432	287.163	169.540	451.253	454.705	165.320	444.627	474.054	165.671	432.277	446.529	165.359
12992	25.98200	361.013	290.652	169.438	356.622	305.475	169.570	345.458	287.478	169.525	450.827	454.351	165.341	444.282	473.780	165.631	431.888	446.204	165.457
12993	25.98400	361.026	290.985	169.535	356.699	305.845	169.467	345.513	287.862	169.493	450.429	454.065	165.265	443.948	473.470	165.627	431.510	445.858	165.465
12994	25.98600	361.095	291.308	169.617	356.749	306.168	169.440	345.558	288.194	169.475	450.061	453.781	165.247	443.419	473.115	165.674	431.087	445.573	165.421
12995	25.98800	361.153	291.648	169.468	356.787	306.494	169.561	345.620	288.463	169.537	449.621	453.444	165.365	443.019	472.837	165.641	430.715	445.280	165.457
12996	25.99000	361.236	292.052	169.467	356.809	306.820	169.565	345.691	288.817	169.579	449.200	453.108	165.319	442.733	472.555	165.617	430.320	444.953	165.496
12997	25.99200	361.257	292.341	169.560	356.864	307.180	169.449	345.753	289.155	169.512	448.848	452.831	165.257	442.293	472.218	165.630	429.912	444.607	165.502
12998	25.99400	361.289	292.639	169.551	356.928	307.536	169.499	345.798	289.468	169.467	448.451	452.529	165.309	441.832	471.879	165.680	429.497	444.356	165.427
12999	25.99600	361.377	293.065	169.494	356.920	307.830	169.545	345.867	289.818	169.559	448.018	452.184	165.344	441.459	471.604	165.642	429.102	444.048	165.493
13000	25.99800	361.415	293.388	169.465	356.951	308.145	169.536	345.915	290.129	169.595	447.620	451.881	165.270	441.130	471.313	165.636	428.701	443.693	165.487
13001	26.00000	361.421	293.657	169.529	357.060	308.556	169.492	345.971	290.464	169.496	447.249	451.597	165.286	440.670	470.966	165.700	428.316	443.373	165.478
13002	26.00200	361.483	294.022	169.586	357.062	308.864	169.502	346.038	290.816	169.507	446.877	451.305	165.320	440.234	470.655	165.698	427.924	443.115	165.448
13003	26.00400	361.555	294.391	169.479	357.047	309.165	169.529	346.076	291.129	169.575	446.446	450.941	165.296	439.926	470.370	165.679	427.508	442.776	165.410
13004	26.00600	361.578	294.707	169.467	357.130	309.538	169.572	346.132	291.420	169.584	446.052	450.648	165.297	439.517	470.044	165.673	427.137	442.414	165.451
13005	26.00800	361.622	295.052	169.612	357.179	309.896	169.426	346.204	291.797	169.571	445.691	450.371	165.269	439.054	469.714	165.706	426.760	442.130	165.440
13006	26.01000	361.742	295.364	169.565	357.173	310.197	169.453	346.271	292.137	169.537	445.283	450.053	165.287	438.655	469.412	165.720	426.329	441.871	165.409
13007	26.01200	361.791	295.734	169.457	357.226	310.540	169.571	346.295	292.422	169.595	444.871	449.690	165.326	438.323	469.130	165.697	425.943	441.518	165.434
