NO_OF_FRAMES	670
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 18:16:52.217	951145.85218580
DATA_INCLUDED	3D
TITLE	Bevaring av energi i elastisk stöt 14.6g vs (fjäderpuck) 31.6g
MARKER_NAMES	v14_6g	vx	vy	h31_6g	hx	hy
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	v14_6g X	v14_6g Y	v14_6g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	h31_6g X	h31_6g Y	h31_6g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	
1908	3.81400	465.053	422.360	165.636	460.820	444.137	166.094	441.792	418.629	165.514	461.180	480.111	165.344	440.670	484.055	165.876	458.493	459.674	165.384
1909	3.81600	464.653	422.720	165.603	460.424	444.476	166.014	441.394	419.027	165.571	460.609	479.861	165.348	440.194	483.719	166.009	458.055	459.413	165.256
1910	3.81800	464.266	422.929	165.576	460.085	444.735	166.024	441.042	419.238	165.569	460.202	479.682	165.320	439.727	483.452	165.952	457.674	459.176	165.312
1911	3.82000	463.805	422.963	165.596	459.651	444.778	166.095	440.644	419.236	165.564	459.745	479.506	165.382	439.237	483.264	165.875	457.320	459.058	165.333
1912	3.82200	463.457	422.797	165.653	459.083	444.556	166.217	440.174	419.010	165.473	459.308	479.511	165.330	438.762	483.129	165.828	457.043	459.022	165.363
1913	3.82400	463.040	422.470	165.732	458.696	444.205	166.335	439.841	418.619	165.450	458.869	479.538	165.364	438.291	483.039	165.856	456.711	459.050	165.399
1914	3.82600	462.629	422.078	165.641	458.272	443.868	166.391	439.435	418.165	165.621	458.377	479.684	165.337	437.809	483.001	165.818	456.338	459.135	165.357
1915	3.82800	462.272	421.602	165.754	457.879	443.322	166.463	439.099	417.717	165.444	457.915	479.781	165.368	437.308	483.008	165.826	455.982	459.238	165.346
1916	3.83000	461.876	421.143	165.732	457.512	442.895	166.434	438.701	417.225	165.592	457.439	479.901	165.326	436.824	482.980	165.834	455.624	459.335	165.313
1917	3.83200	461.542	420.707	165.667	457.118	442.469	166.372	438.271	416.755	165.561	457.008	480.007	165.341	436.340	482.986	165.811	455.287	459.455	165.302
1918	3.83400	461.154	420.222	165.797	456.739	441.953	166.353	437.978	416.301	165.498	456.514	480.092	165.362	435.855	482.949	165.836	455.039	459.561	165.321
1919	3.83600	460.727	419.776	165.650	456.333	441.569	166.209	437.602	415.800	165.598	456.107	480.206	165.364	435.386	482.982	165.827	454.740	459.695	165.317
1920	3.83800	460.418	419.349	165.633	456.057	441.089	166.024	437.174	415.359	165.408	455.636	480.293	165.383	434.900	482.910	165.853	454.480	459.825	165.289
1921	3.84000	459.974	418.835	165.623	455.541	440.599	166.053	436.862	414.909	165.474	455.191	480.431	165.370	434.447	482.952	165.830	454.117	459.919	165.327
1922	3.84200	459.655	418.426	165.570	455.233	440.154	165.865	436.477	414.380	165.498	454.735	480.554	165.418	433.937	482.880	165.887	453.773	460.025	165.310
1923	3.84400	459.308	417.921	165.576	454.896	439.721	165.948	436.152	413.963	165.494	454.277	480.709	165.374	433.509	482.931	165.846	453.415	460.129	165.298
1924	3.84600	458.882	417.453	165.573	454.420	439.180	165.978	435.773	413.415	165.524	453.791	480.806	165.405	432.991	482.859	165.904	453.031	460.231	165.320
1925	3.84800	458.598	417.027	165.555	454.165	438.785	165.990	435.386	412.989	165.507	453.370	480.962	165.329	432.586	482.919	165.845	452.642	460.320	165.369
1926	3.85000	458.203	416.480	165.647	453.681	438.245	166.149	435.023	412.477	165.530	452.854	481.041	165.361	432.046	482.837	165.889	452.271	460.422	165.358
1927	3.85200	457.797	416.063	165.610	453.346	437.828	166.072	434.662	412.018	165.547	452.440	481.161	165.320	431.632	482.880	165.862	451.956	460.555	165.355
1928	3.85400	457.472	415.568	165.597	452.967	437.337	166.237	434.262	411.545	165.458	451.925	481.266	165.334	431.092	482.825	165.889	451.665	460.679	165.370
1929	3.85600	457.096	415.098	165.601	452.562	436.838	166.154	433.923	411.024	165.500	451.506	481.370	165.386	430.671	482.850	165.863	451.400	460.828	165.339
1930	3.85800	456.698	414.653	165.521	452.192	436.432	166.185	433.516	410.615	165.449	451.015	481.502	165.384	430.148	482.812	165.857	451.056	460.967	165.324
1931	3.86000	456.319	414.151	165.623	451.771	435.901	166.199	433.145	410.118	165.410	450.583	481.641	165.402	429.701	482.820	165.896	450.724	461.090	165.308
1932	3.86200	455.920	413.726	165.569	451.397	435.509	166.139	432.802	409.653	165.506	450.077	481.772	165.402	429.211	482.800	165.855	450.396	461.212	165.262
1933	3.86400	455.576	413.273	165.540	451.000	435.006	166.129	432.382	409.172	165.434	449.625	481.893	165.389	428.726	482.789	165.866	449.970	461.306	165.267
1934	3.86600	455.192	412.781	165.658	450.625	434.525	166.113	432.042	408.680	165.553	449.156	481.999	165.373	428.290	482.780	165.838	449.607	461.393	165.286
1935	3.86800	454.771	412.334	165.547	450.254	434.145	166.062	431.647	408.235	165.443	448.687	482.110	165.347	427.748	482.759	165.898	449.260	461.516	165.270
1936	3.87000	454.468	411.869	165.645	449.869	433.571	166.096	431.267	407.749	165.515	448.230	482.234	165.297	427.390	482.768	165.868	448.926	461.648	165.269
1937	3.87200	454.030	411.399	165.582	449.469	433.180	166.100	430.930	407.247	165.555	447.752	482.327	165.304	426.778	482.728	165.932	448.594	461.771	165.285
1938	3.87400	453.692	410.962	165.555	449.094	432.674	165.999	430.536	406.810	165.495	447.282	482.451	165.349	426.450	482.739	165.932	448.275	461.927	165.271
1939	3.87600	453.322	410.426	165.663	448.716	432.206	166.124	430.126	406.317	165.585	446.834	482.580	165.354	425.816	482.707	165.948	447.919	462.059	165.302
1940	3.87800	452.926	410.015	165.547	448.317	431.770	166.018	429.816	405.864	165.492	446.354	482.721	165.431	425.504	482.708	165.936	447.636	462.190	165.304
1941	3.88000	452.612	409.557	165.600	447.963	431.242	166.130	429.423	405.387	165.549	445.892	482.841	165.422	424.869	482.685	165.966	447.278	462.329	165.289
1942	3.88200	452.171	409.043	165.593	447.558	430.825	166.119	429.075	404.831	165.567	445.442	482.973	165.389	424.610	482.703	165.956	446.957	462.442	165.293
1943	3.88400	451.805	408.633	165.579	447.201	430.344	166.037	428.706	404.463	165.467	445.004	483.068	165.393	423.946	482.672	165.970	446.606	462.555	165.296
1944	3.88600	451.483	408.089	165.639	446.818	429.869	166.144	428.304	403.915	165.501	444.545	483.206	165.316	423.679	482.663	165.946	446.301	462.714	165.277
1945	3.88800	451.085	407.696	165.556	446.422	429.412	166.014	427.991	403.473	165.488	444.122	483.294	165.335	423.078	482.651	165.955	445.965	462.853	165.262
1946	3.89000	450.726	407.216	165.550	446.083	428.930	166.169	427.590	403.001	165.436	443.615	483.423	165.307	422.719	482.650	165.917	445.661	462.993	165.280
1947	3.89200	450.366	406.706	165.641	445.667	428.450	166.085	427.184	402.473	165.533	443.206	483.529	165.355	422.250	482.631	165.937	445.298	463.114	165.300
1948	3.89400	449.964	406.296	165.560	445.307	428.023	166.063	426.900	402.089	165.400	442.681	483.675	165.390	421.773	482.637	165.918	444.975	463.254	165.317
1949	3.89600	449.644	405.793	165.603	444.954	427.505	166.156	426.478	401.559	165.464	442.271	483.790	165.454	421.434	482.621	165.999	444.674	463.386	165.350
1950	3.89800	449.257	405.359	165.607	444.574	427.076	166.041	426.137	401.083	165.524	441.765	483.928	165.411	420.827	482.616	165.936	444.302	463.525	165.368
1951	3.90000	448.835	404.886	165.519	444.185	426.617	166.148	425.774	400.639	165.448	441.319	484.033	165.427	420.511	482.608	166.002	443.990	463.666	165.350
1952	3.90200	448.547	404.398	165.669	443.796	426.103	166.067	425.394	400.114	165.605	440.836	484.162	165.370	419.889	482.611	165.921	443.661	463.806	165.335
1953	3.90400	448.113	403.976	165.510	443.425	425.721	166.091	425.050	399.675	165.454	440.401	484.276	165.336	419.581	482.595	166.004	443.318	463.964	165.284
1954	3.90600	447.764	403.499	165.569	443.014	425.167	166.156	424.670	399.217	165.541	439.940	484.389	165.339	418.990	482.609	165.935	442.989	464.113	165.284
1955	3.90800	447.399	403.006	165.627	442.708	424.758	166.100	424.285	398.679	165.559	439.489	484.520	165.307	418.652	482.599	165.974	442.651	464.253	165.300
1956	3.91000	447.005	402.587	165.532	442.228	424.280	166.147	423.976	398.270	165.512	439.055	484.634	165.373	418.122	482.588	165.949	442.260	464.366	165.334
1957	3.91200	446.678	402.088	165.671	441.931	423.768	166.131	423.555	397.750	165.560	438.539	484.782	165.404	417.715	482.586	165.944	441.936	464.515	165.365
1958	3.91400	446.231	401.642	165.563	441.512	423.395	166.104	423.171	397.305	165.521	438.128	484.887	165.486	417.247	482.559	165.950	441.589	464.656	165.381
1959	3.91600	445.871	401.190	165.605	441.094	422.820	166.147	422.824	396.846	165.546	437.582	485.016	165.458	416.793	482.600	165.929	441.257	464.805	165.380
1960	3.91800	445.548	400.662	165.635	440.806	422.432	166.149	422.468	396.316	165.548	437.167	485.113	165.491	416.354	482.547	165.983	440.927	464.953	165.348
1961	3.92000	445.147	400.277	165.538	440.284	421.924	166.092	422.072	395.916	165.520	436.631	485.242	165.432	415.886	482.579	165.915	440.572	465.094	165.331
1962	3.92200	444.777	399.757	165.619	440.024	421.450	166.201	421.678	395.376	165.506	436.241	485.356	165.402	415.493	482.535	165.985	440.221	465.242	165.300
1963	3.92400	444.418	399.305	165.596	439.602	421.022	166.082	421.351	394.943	165.549	435.721	485.520	165.340	414.994	482.567	165.947	439.905	465.391	165.300
1964	3.92600	444.052	398.862	165.585	439.174	420.517	166.155	420.983	394.471	165.465	435.344	485.625	165.359	414.594	482.548	165.971	439.560	465.539	165.300
1965	3.92800	443.690	398.342	165.634	438.883	420.068	166.146	420.606	393.972	165.575	434.837	485.756	165.360	414.126	482.546	165.933	439.217	465.688	165.334
1966	3.93000	443.284	397.950	165.586	438.398	419.601	166.042	420.230	393.524	165.477	434.419	485.878	165.411	413.703	482.553	165.942	438.920	465.845	165.351
1967	3.93200	442.906	397.436	165.590	438.108	419.129	166.184	419.860	393.024	165.553	433.933	486.000	165.460	413.257	482.533	165.936	438.542	465.985	165.334
1968	3.93400	442.616	396.971	165.663	437.745	418.664	166.007	419.519	392.562	165.519	433.472	486.103	165.449	412.827	482.540	165.915	438.258	466.143	165.286
1969	3.93600	442.193	396.541	165.524	437.280	418.204	166.123	419.133	392.101	165.518	432.994	486.199	165.483	412.382	482.538	165.905	437.879	466.281	165.273
1970	3.93800	441.832	396.041	165.668	437.001	417.693	166.075	418.772	391.602	165.627	432.526	486.320	165.441	411.951	482.545	165.915	437.548	466.430	165.273
1971	3.94000	441.446	395.596	165.596	436.615	417.300	166.024	418.423	391.144	165.485	432.074	486.425	165.426	411.499	482.517	165.893	437.212	466.579	165.274
1972	3.94200	441.095	395.127	165.576	436.145	416.771	166.111	418.024	390.687	165.576	431.583	486.571	165.398	411.061	482.532	165.885	436.891	466.727	165.275
1973	3.94400	440.724	394.643	165.653	435.899	416.328	166.027	417.692	390.156	165.516	431.178	486.677	165.382	410.652	482.513	165.911	436.551	466.903	165.257
1974	3.94600	440.321	394.214	165.547	435.367	415.866	166.113	417.305	389.729	165.511	430.704	486.842	165.321	410.193	482.529	165.870	436.242	467.070	165.255
1975	3.94800	439.989	393.722	165.645	435.079	415.338	166.101	416.913	389.184	165.582	430.278	486.965	165.401	409.770	482.501	165.880	435.874	467.227	165.270
1976	3.95000	439.605	393.234	165.593	434.742	414.966	166.075	416.605	388.790	165.476	429.793	487.095	165.405	409.325	482.534	165.871	435.530	467.358	165.305
1977	3.95200	439.258	392.815	165.537	434.212	414.407	166.122	416.197	388.280	165.544	429.338	487.200	165.454	408.902	482.506	165.882	435.178	467.507	165.305
1978	3.95400	438.851	392.288	165.639	434.025	413.986	166.129	415.845	387.771	165.608	428.836	487.304	165.505	408.449	482.531	165.856	434.838	467.674	165.303
1979	3.95600	438.477	391.880	165.591	433.502	413.515	166.135	415.486	387.385	165.519	428.385	487.426	165.459	408.048	482.521	165.897	434.523	467.849	165.318
1980	3.95800	438.141	391.402	165.591	433.151	413.020	166.158	415.052	386.814	165.610	427.901	487.521	165.463	407.589	482.519	165.858	434.199	468.025	165.299
1981	3.96000	437.758	390.908	165.625	432.853	412.631	166.099	414.753	386.424	165.567	427.448	487.660	165.450	407.196	482.517	165.883	433.824	468.182	165.283
1982	3.96200	437.386	390.507	165.564	432.342	412.081	166.167	414.351	385.934	165.524	426.998	487.809	165.386	406.735	482.516	165.906	433.510	468.348	165.283
1983	3.96400	437.026	389.981	165.667	432.080	411.678	166.204	413.923	385.436	165.671	426.536	487.956	165.390	406.313	482.540	165.882	433.167	468.514	165.283
1984	3.96600	436.660	389.564	165.642	431.652	411.205	166.081	413.654	385.004	165.475	426.098	488.096	165.406	405.890	482.495	165.892	432.796	468.655	165.331
1985	3.96800	436.319	389.102	165.573	431.206	410.719	166.187	413.258	384.507	165.654	425.668	488.227	165.409	405.437	482.537	165.868	432.475	468.812	165.348
1986	3.97000	435.881	388.610	165.706	430.963	410.269	166.117	412.863	384.017	165.579	425.190	488.314	165.458	405.030	482.509	165.877	432.106	468.970	165.331
1987	3.97200	435.527	388.173	165.586	430.471	409.780	166.165	412.536	383.600	165.557	424.690	488.426	165.463	404.600	482.525	165.870	431.785	469.171	165.298
1988	3.97400	435.225	387.689	165.634	430.113	409.322	166.179	412.157	383.041	165.696	424.230	488.539	165.434	404.177	482.514	165.879	431.480	469.355	165.233
1989	3.97600	434.799	387.228	165.668	429.805	408.868	166.086	411.824	382.626	165.534	423.759	488.625	165.487	403.731	482.521	165.887	431.156	469.530	165.247
1990	3.97800	434.428	386.774	165.583	429.322	408.384	166.257	411.431	382.179	165.643	423.308	488.757	165.455	403.324	482.528	165.864	430.772	469.661	165.281
1991	3.98000	434.072	386.284	165.715	429.051	407.906	166.147	411.028	381.631	165.624	422.863	488.887	165.428	402.910	482.517	165.843	430.383	469.800	165.299
1992	3.98200	433.649	385.837	165.582	428.608	407.455	166.251	410.748	381.249	165.598	422.386	489.044	165.445	402.487	482.525	165.881	430.044	469.967	165.298
1993	3.98400	433.354	385.395	165.613	428.177	406.940	166.181	410.343	380.701	165.613	421.957	489.192	165.417	402.079	482.515	165.891	429.730	470.160	165.280
1994	3.98600	432.945	384.848	165.657	427.948	406.542	166.144	409.964	380.285	165.625	421.503	489.314	165.434	401.649	482.539	165.868	429.385	470.335	165.263
1995	3.98800	432.573	384.473	165.580	427.406	406.002	166.227	409.621	379.810	165.486	421.034	489.418	165.455	401.233	482.520	165.894	429.100	470.537	165.293
1996	3.99000	432.246	383.962	165.618	427.150	405.559	166.150	409.232	379.305	165.650	420.574	489.540	165.441	400.819	482.545	165.870	428.724	470.695	165.308
1997	3.99200	431.830	383.501	165.622	426.771	405.141	166.086	408.874	378.873	165.494	420.088	489.626	165.462	400.404	482.526	165.895	428.333	470.852	165.324
1998	3.99400	431.480	383.093	165.580	426.309	404.609	166.122	408.516	378.398	165.560	419.658	489.730	165.481	399.974	482.559	165.856	428.047	471.046	165.274
1999	3.99600	431.110	382.548	165.658	426.064	404.221	166.097	408.131	377.897	165.615	419.167	489.861	165.451	399.567	482.548	165.864	427.689	471.211	165.275
2000	3.99800	430.722	382.157	165.613	425.565	403.704	166.035	407.776	377.442	165.539	418.706	489.991	165.454	399.152	482.547	165.859	427.313	471.378	165.274
2001	4.00000	430.392	381.668	165.573	425.214	403.264	166.119	407.416	376.955	165.703	418.238	490.148	165.440	398.761	482.554	165.835	426.984	471.544	165.308
2002	4.00200	430.004	381.178	165.706	424.909	402.810	165.992	407.044	376.479	165.569	417.816	490.279	165.443	398.345	482.544	165.875	426.622	471.728	165.305
2003	4.00400	429.610	380.756	165.558	424.434	402.300	166.156	406.694	376.051	165.676	417.347	490.418	165.461	397.916	482.577	165.836	426.324	471.930	165.272
2004	4.00600	429.296	380.274	165.640	424.094	401.866	166.089	406.339	375.517	165.595	416.909	490.549	165.464	397.500	482.549	165.877	425.985	472.106	165.253
2005	4.00800	428.874	379.806	165.658	423.730	401.405	166.083	405.971	375.136	165.607	416.434	490.644	165.434	397.078	482.591	165.853	425.579	472.262	165.270
2006	4.01000	428.502	379.366	165.548	423.281	400.921	166.189	405.592	374.606	165.619	415.964	490.748	165.455	396.679	482.590	165.844	425.217	472.438	165.285
2007	4.01200	428.165	378.870	165.697	423.009	400.468	166.065	405.237	374.181	165.584	415.503	490.862	165.488	396.286	482.597	165.886	424.880	472.622	165.284
2008	4.01400	427.766	378.422	165.569	422.552	399.976	166.225	404.843	373.711	165.576	415.035	490.974	165.462	395.872	482.613	165.847	424.526	472.797	165.298
2009	4.01600	427.426	377.990	165.617	422.182	399.512	166.121	404.491	373.192	165.636	414.590	491.114	165.478	395.457	482.594	165.902	424.258	473.026	165.280
2010	4.01800	427.012	377.454	165.676	421.904	399.090	166.138	404.119	372.801	165.599	414.127	491.262	165.513	395.042	482.619	165.879	423.889	473.192	165.278
2011	4.02000	426.672	377.078	165.604	421.385	398.560	166.205	403.724	372.271	165.615	413.691	491.393	165.483	394.642	482.627	165.918	423.521	473.367	165.295
2012	4.02200	426.329	376.553	165.712	421.108	398.159	166.111	403.390	371.832	165.677	413.207	491.532	165.473	394.236	482.642	165.880	423.153	473.551	165.294
2013	4.02400	425.909	376.109	165.680	420.714	397.659	166.217	403.019	371.334	165.628	412.769	491.636	165.490	393.828	482.649	165.889	422.815	473.727	165.243
2014	4.02600	425.558	375.681	165.619	420.307	397.195	166.152	402.654	370.849	165.827	412.287	491.758	165.446	393.421	482.665	165.880	422.455	473.928	165.276
2015	4.02800	425.227	375.147	165.709	420.010	396.798	166.151	402.307	370.396	165.610	411.848	491.862	165.465	393.014	482.672	165.859	422.154	474.121	165.290
2016	4.03000	424.831	374.744	165.626	419.532	396.223	166.177	401.931	369.933	165.728	411.395	491.967	165.484	392.615	482.671	165.912	421.708	474.278	165.371
2017	4.03200	424.454	374.248	165.606	419.198	395.842	166.177	401.558	369.404	165.743	410.904	492.097	165.456	392.216	482.696	165.859	421.409	474.480	165.336
2018	4.03400	424.103	373.775	165.706	418.837	395.328	166.111	401.198	369.006	165.583	410.465	492.219	165.506	391.808	482.703	165.868	421.066	474.690	165.254
2019	4.03600	423.725	373.342	165.516	418.416	394.861	166.222	400.811	368.506	165.675	409.996	492.349	165.510	391.410	482.710	165.844	420.766	474.902	165.266
2020	4.03800	423.367	372.837	165.687	418.049	394.425	166.131	400.479	368.024	165.559	409.567	492.498	165.479	391.010	482.717	165.855	420.374	475.085	165.299
2021	4.04000	422.956	372.374	165.628	417.692	393.872	166.251	400.090	367.616	165.559	409.074	492.619	165.501	390.594	482.734	165.908	420.026	475.243	165.379
2022	4.04200	422.639	371.954	165.549	417.281	393.471	166.190	399.724	367.042	165.568	408.654	492.732	165.472	390.227	482.731	165.809	419.603	475.409	165.412
2023	4.04400	422.265	371.439	165.671	416.943	393.001	166.139	399.380	366.669	165.529	408.155	492.853	165.429	389.811	482.748	165.864	419.275	475.602	165.329
2024	4.04600	421.879	371.018	165.562	416.531	392.519	166.281	399.012	366.128	165.504	407.724	492.958	165.480	389.420	482.764	165.856	418.979	475.848	165.245
2025	4.04800	421.513	370.551	165.619	416.156	392.078	166.100	398.601	365.667	165.654	407.234	493.088	165.421	389.014	482.788	165.803	418.610	476.023	165.262
2026	4.05000	421.167	370.050	165.641	415.812	391.605	166.192	398.296	365.201	165.537	406.796	493.193	165.470	388.613	482.779	165.873	418.233	476.198	165.278
2027	4.05200	420.807	369.664	165.560	415.396	391.117	166.175	397.937	364.707	165.724	406.333	493.315	165.522	388.238	482.803	165.819	417.838	476.365	165.374
2028	4.05400	420.421	369.120	165.644	415.070	390.715	166.087	397.544	364.258	165.606	405.882	493.463	165.460	387.807	482.819	165.842	417.470	476.549	165.372
2029	4.05600	420.052	368.696	165.643	414.639	390.181	166.202	397.195	363.801	165.644	405.459	493.567	165.510	387.431	482.818	165.866	417.143	476.777	165.289
2030	4.05800	419.711	368.259	165.567	414.327	389.761	166.115	396.824	363.284	165.740	404.951	493.733	165.515	387.055	482.860	165.843	416.830	476.996	165.223
2031	4.06000	419.318	367.735	165.711	413.915	389.302	166.143	396.457	362.860	165.570	404.531	493.837	165.470	386.624	482.859	165.898	416.454	477.197	165.254
2032	4.06200	418.944	367.314	165.601	413.542	388.773	166.182	396.105	362.396	165.659	404.009	493.949	165.443	386.264	482.884	165.844	416.082	477.382	165.349
2033	4.06400	418.591	366.828	165.597	413.179	388.390	166.122	395.735	361.863	165.619	403.586	494.080	165.477	385.833	482.900	165.868	415.704	477.558	165.394
2034	4.06600	418.212	366.364	165.683	412.739	387.835	166.179	395.385	361.499	165.595	403.104	494.211	165.417	385.464	482.907	165.876	415.306	477.750	165.346
2035	4.06800	417.851	365.941	165.544	412.452	387.420	166.187	395.029	360.932	165.560	402.649	494.306	165.484	385.066	482.941	165.836	415.033	477.978	165.294
2036	4.07000	417.462	365.444	165.702	412.005	386.946	166.077	394.628	360.528	165.626	402.203	494.446	165.502	384.659	482.948	165.845	414.580	478.170	165.280
2037	4.07200	417.111	364.981	165.613	411.663	386.448	166.224	394.290	360.039	165.560	401.744	494.585	165.488	384.290	482.964	165.838	414.288	478.373	165.309
2038	4.07400	416.777	364.564	165.599	411.300	386.036	166.086	393.927	359.559	165.685	401.273	494.698	165.556	383.890	482.963	165.862	413.839	478.547	165.359
2039	4.07600	416.339	364.031	165.731	410.912	385.548	166.077	393.534	359.123	165.646	400.829	494.838	165.511	383.522	482.997	165.855	413.549	478.741	165.369
2040	4.07800	416.018	363.620	165.637	410.581	385.067	166.186	393.188	358.631	165.694	400.346	494.933	165.484	383.122	483.013	165.879	413.166	478.968	165.323
2041	4.08000	415.672	363.170	165.660	410.185	384.634	165.993	392.854	358.172	165.705	399.884	495.063	165.521	382.731	483.029	165.870	412.837	479.153	165.320
2042	4.08200	415.257	362.660	165.709	409.786	384.154	166.172	392.443	357.700	165.641	399.456	495.194	165.460	382.370	483.063	165.833	412.423	479.371	165.290
2043	4.08400	414.923	362.267	165.644	409.447	383.665	166.092	392.086	357.236	165.729	398.941	495.306	165.464	381.962	483.061	165.889	412.098	479.573	165.352
2044	4.08600	414.525	361.722	165.699	409.044	383.255	166.059	391.726	356.743	165.607	398.526	495.428	165.485	381.572	483.103	165.802	411.707	479.775	165.350
2045	4.08800	414.192	361.306	165.687	408.645	382.696	166.196	391.359	356.338	165.642	398.058	495.577	165.486	381.187	483.111	165.843	411.345	479.977	165.381
2046	4.09000	413.858	360.825	165.605	408.333	382.302	166.091	391.029	355.752	165.581	397.565	495.681	165.539	380.795	483.119	165.882	410.994	480.188	165.362
2047	4.09200	413.408	360.326	165.736	407.824	381.801	166.178	390.647	355.372	165.597	397.166	495.821	165.557	380.436	483.169	165.811	410.595	480.380	165.346
2048	4.09400	413.109	359.904	165.596	407.569	381.328	166.241	390.277	354.815	165.579	396.684	495.934	165.527	380.035	483.168	165.868	410.262	480.573	165.425
2049	4.09600	412.791	359.447	165.637	407.160	380.925	166.156	389.980	354.391	165.587	396.207	496.046	165.535	379.651	483.202	165.859	409.841	480.800	165.377
2050	4.09800	412.328	358.928	165.708	406.721	380.389	166.250	389.560	353.904	165.588	395.763	496.186	165.488	379.284	483.244	165.804	409.550	481.012	165.420
2051	4.10000	412.030	358.516	165.583	406.478	379.991	166.222	389.214	353.381	165.707	395.279	496.290	165.478	378.875	483.235	165.877	409.143	481.239	165.373
2052	4.10200	411.682	358.045	165.688	405.960	379.500	166.153	388.842	352.995	165.596	394.826	496.420	165.513	378.515	483.286	165.835	408.760	481.406	165.371
2053	4.10400	411.257	357.564	165.645	405.664	379.019	166.269	388.473	352.483	165.620	394.389	496.560	165.499	378.147	483.310	165.813	408.391	481.625	165.372
2054	4.10600	410.943	357.165	165.629	405.334	378.579	166.088	388.133	352.020	165.715	393.919	496.673	165.536	377.731	483.318	165.884	408.014	481.827	165.403
2055	4.10800	410.542	356.630	165.700	404.876	378.104	166.196	387.746	351.578	165.551	393.450	496.804	165.571	377.387	483.378	165.827	407.678	482.072	165.383
2056	4.11000	410.174	356.237	165.638	404.541	377.593	166.198	387.366	351.108	165.692	393.029	496.917	165.542	376.995	483.395	165.852	407.303	482.274	165.351
2057	4.11200	409.815	355.750	165.605	404.180	377.181	166.100	387.012	350.617	165.602	392.507	497.038	165.531	376.603	483.420	165.891	406.912	482.458	165.350
2058	4.11400	409.439	355.253	165.739	403.708	376.664	166.225	386.660	350.212	165.640	392.070	497.169	165.504	376.259	483.453	165.819	406.544	482.677	165.349
2059	4.11600	409.081	354.855	165.581	403.453	376.211	166.140	386.304	349.633	165.709	391.626	497.290	165.490	375.843	483.478	165.828	406.150	482.879	165.412
2060	4.11800	408.730	354.348	165.664	402.996	375.762	166.227	385.935	349.266	165.627	391.110	497.394	165.512	375.451	483.512	165.853	405.789	483.116	165.440
2061	4.12000	408.309	353.889	165.714	402.607	375.258	166.220	385.575	348.753	165.619	390.721	497.543	165.481	375.115	483.545	165.811	405.446	483.362	165.390
2062	4.12200	407.963	353.459	165.591	402.348	374.859	166.164	385.169	348.253	165.694	390.237	497.682	165.501	374.707	483.570	165.819	405.047	483.537	165.406
2063	4.12400	407.668	352.946	165.725	401.844	374.340	166.260	384.864	347.815	165.592	389.783	497.804	165.552	374.361	483.596	165.830	404.680	483.782	165.357
2064	4.12600	407.265	352.489	165.630	401.549	373.907	166.243	384.547	347.280	165.670	389.346	497.926	165.540	374.001	483.629	165.790	404.303	483.949	165.388
2065	4.12800	406.925	352.071	165.591	401.203	373.470	166.161	384.129	346.848	165.698	388.854	498.021	165.544	373.617	483.646	165.813	403.918	484.186	165.419
2066	4.13000	406.553	351.546	165.678	400.745	372.977	166.240	383.782	346.365	165.592	388.401	498.152	165.519	373.248	483.671	165.824	403.573	484.405	165.418
2067	4.13200	406.196	351.142	165.574	400.477	372.533	166.173	383.485	345.890	165.786	387.949	498.265	165.521	372.849	483.713	165.828	403.191	484.642	165.385
2068	4.13400	405.812	350.658	165.607	400.067	372.054	166.152	383.060	345.440	165.644	387.496	498.395	165.526	372.527	483.721	165.838	402.808	484.860	165.353
2069	4.13600	405.459	350.166	165.660	399.653	371.586	166.178	382.694	344.993	165.705	387.013	498.526	165.498	372.134	483.764	165.848	402.432	485.044	165.353
2070	4.13800	405.084	349.772	165.567	399.385	371.105	166.086	382.369	344.480	165.700	386.583	498.656	165.533	371.759	483.789	165.853	402.046	485.273	165.431
2071	4.14000	404.735	349.239	165.676	398.936	370.632	166.195	381.984	344.072	165.678	386.130	498.787	165.538	371.429	483.805	165.847	401.679	485.492	165.428
2072	4.14200	404.373	348.815	165.687	398.529	370.133	166.108	381.640	343.542	165.677	385.654	498.909	165.556	370.998	483.865	165.855	401.305	485.746	165.332
2073	4.14400	403.962	348.367	165.572	398.250	369.694	166.174	381.265	343.118	165.687	385.194	499.031	165.544	370.677	483.881	165.845	400.906	485.956	165.347
2074	4.14600	403.658	347.865	165.753	397.736	369.170	166.144	380.872	342.652	165.580	384.717	499.135	165.566	370.284	483.915	165.839	400.521	486.185	165.392
2075	4.14800	403.246	347.424	165.624	397.462	368.757	166.189	380.548	342.146	165.670	384.272	499.257	165.552	369.893	483.975	165.845	400.151	486.396	165.470
2076	4.15000	402.881	346.973	165.625	397.063	368.220	166.221	380.148	341.728	165.634	383.782	499.378	165.511	369.587	483.983	165.853	399.737	486.606	165.453
2077	4.15200	402.565	346.474	165.695	396.641	367.820	166.207	379.826	341.221	165.584	383.359	499.509	165.545	369.164	484.034	165.816	399.378	486.843	165.420
