NO_OF_FRAMES	2449
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 17:52:42.296	776896.73760620
DATA_INCLUDED	3D
MARKER_NAMES	h62-9g
TRAJECTORY_TYPES	Mixed
952	1.90200	351.777	1019.495	375.738
953	1.90400	351.744	1019.107	375.745
954	1.90600	351.738	1018.738	375.822
955	1.90800	351.743	1018.336	375.781
956	1.91000	351.713	1017.948	375.789
957	1.91200	351.685	1017.532	375.738
958	1.91400	351.649	1017.158	375.798
959	1.91600	351.667	1016.722	375.682
960	1.91800	351.642	1016.343	375.726
961	1.92000	351.610	1015.960	375.753
962	1.92200	351.614	1015.571	375.765
963	1.92400	351.580	1015.150	375.699
964	1.92600	351.577	1014.785	375.751
965	1.92800	351.559	1014.397	375.762
966	1.93000	351.529	1014.003	375.713
967	1.93200	351.539	1013.614	375.724
968	1.93400	351.487	1013.230	375.709
969	1.93600	351.431	1012.860	375.705
970	1.93800	351.430	1012.461	375.682
971	1.94000	351.414	1012.067	375.677
972	1.94200	351.397	1011.683	375.704
973	1.94400	351.377	1011.289	375.699
974	1.94600	351.381	1010.886	375.662
975	1.94800	351.352	1010.497	375.673
976	1.95000	351.333	1010.093	375.634
977	1.95200	351.315	1009.704	375.646
978	1.95400	351.315	1009.309	375.642
979	1.95600	351.294	1008.925	375.671
980	1.95800	351.276	1008.530	375.666
981	1.96000	351.164	1008.135	375.654
982	1.96200	351.263	1007.732	375.626
983	1.96400	351.150	1007.361	375.655
984	1.96600	351.125	1006.967	375.692
985	1.96800	351.117	1006.581	375.680
986	1.97000	351.130	1006.167	375.653
987	1.97200	351.117	1005.782	375.642
988	1.97400	351.038	1005.397	375.672
989	1.97600	351.048	1005.001	375.629
990	1.97800	351.043	1004.592	375.619
991	1.98000	351.074	1004.197	375.615
992	1.98200	351.006	1003.797	375.595
993	1.98400	351.003	1003.407	375.611
994	1.98600	351.021	1003.007	375.595
995	1.98800	350.975	1002.611	375.548
996	1.99000	350.996	1002.211	375.574
997	1.99200	350.971	1001.844	375.586
998	1.99400	350.968	1001.444	375.568
999	1.99600	350.977	1001.062	375.532
1000	1.99800	350.935	1000.657	375.538
1001	2.00000	350.948	1000.295	375.570
1002	2.00200	350.926	999.874	375.484
1003	2.00400	350.929	999.498	375.510
1004	2.00600	350.930	999.117	375.601
1005	2.00800	350.910	998.711	375.524
1006	2.01000	350.907	998.300	375.516
