NO_OF_FRAMES	1035
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 17:57:28.550	777182.99188540
DATA_INCLUDED	3D
MARKER_NAMES	h62-9g
TRAJECTORY_TYPES	Measured
234	0.46600	352.879	1044.245	375.535
235	0.46800	352.876	1043.763	375.692
236	0.47000	352.873	1043.259	375.720
237	0.47200	352.885	1042.755	375.752
238	0.47400	352.866	1042.223	375.675
239	0.47600	352.842	1041.723	375.720
240	0.47800	352.811	1041.187	375.586
241	0.48000	352.804	1040.682	375.658
242	0.48200	352.803	1040.159	375.664
243	0.48400	352.788	1039.631	375.611
244	0.48600	352.735	1039.107	375.658
245	0.48800	352.717	1038.556	375.603
246	0.49000	352.669	1038.014	375.583
247	0.49200	352.667	1037.508	375.702
248	0.49400	352.632	1036.929	375.629
249	0.49600	352.535	1036.418	375.808
250	0.49800	352.568	1035.861	375.783
251	0.50000	352.642	1035.282	375.722
252	0.50200	352.525	1034.743	375.840
253	0.50400	352.683	1034.149	375.733
254	0.50600	352.570	1033.601	375.815
255	0.50800	352.708	1032.997	375.713
256	0.51000	352.612	1032.426	375.719
257	0.51200	352.582	1031.859	375.784
258	0.51400	352.589	1031.259	375.694
259	0.51600	352.520	1030.692	375.721
260	0.51800	352.481	1030.139	375.844
261	0.52000	352.469	1029.488	375.654
262	0.52200	352.461	1028.915	375.709
263	0.52400	352.418	1028.315	375.664
264	0.52600	352.350	1027.761	375.701
265	0.52800	352.326	1027.160	375.699
266	0.53000	352.304	1026.522	375.645
267	0.53200	352.311	1025.940	375.755
268	0.53400	352.288	1025.301	375.658
269	0.53600	352.280	1024.705	375.758
270	0.53800	352.286	1024.066	375.709
271	0.54000	352.284	1023.436	375.734
272	0.54200	352.262	1022.807	375.759
273	0.54400	352.252	1022.148	375.683
274	0.54600	352.234	1021.523	375.726
275	0.54800	352.230	1020.855	375.619
276	0.55000	352.210	1020.229	375.705
277	0.55200	352.182	1019.538	375.599
278	0.55400	352.185	1018.907	375.713
279	0.55600	352.124	1018.210	375.588
280	0.55800	352.126	1017.546	375.628
281	0.56000	352.107	1016.873	375.635
282	0.56200	352.086	1016.189	375.607
283	0.56400	352.033	1015.492	375.571
284	0.56600	351.946	1014.837	375.681
285	0.56800	351.938	1014.134	375.673
286	0.57000	351.932	1013.413	375.599
287	0.57200	351.897	1012.725	375.684
288	0.57400	351.901	1012.026	375.695
289	0.57600	351.901	1011.314	375.697
290	0.57800	351.872	1010.582	375.675
291	0.58000	351.809	1009.845	375.640
292	0.58200	351.788	1009.113	375.661
293	0.58400	351.796	1008.377	375.670
294	0.58600	351.753	1007.615	375.633
295	0.58800	351.726	1006.854	375.599
296	0.59000	351.706	1006.113	375.676
297	0.59200	351.651	1005.327	375.644
298	0.59400	351.587	1004.532	375.577
299	0.59600	351.604	1003.761	375.600
300	0.59800	351.554	1002.985	375.601
301	0.60000	351.570	1002.203	375.590
302	0.60200	351.514	1001.422	375.576
303	0.60400	351.506	1000.611	375.507
304	0.60600	351.476	999.834	375.554
305	0.60800	351.442	999.004	375.505
306	0.61000	351.373	998.198	375.499
307	0.61200	351.320	997.353	375.442
308	0.61400	351.158	996.574	375.487
309	0.61600	351.103	995.744	375.482
310	0.61800	351.085	994.884	375.421
311	0.62000	351.075	994.063	375.452
312	0.62200	351.074	993.207	375.453
313	0.62400	351.017	992.371	375.474
314	0.62600	350.970	991.531	375.523
315	0.62800	350.957	990.664	375.449
316	0.63000	350.917	989.823	375.499
317	0.63200	350.925	988.946	375.438
318	0.63400	350.876	988.065	375.398
319	0.63600	350.883	987.189	375.422
320	0.63800	350.814	986.312	375.364
321	0.64000	350.825	985.396	375.299
322	0.64200	350.777	984.520	375.365
323	0.64400	350.695	983.598	375.278
324	0.64600	350.775	982.696	375.272
325	0.64800	350.635	981.809	375.297
326	0.65000	350.641	980.901	375.270
327	0.65200	350.687	979.990	375.274
328	0.65400	350.578	979.067	375.230
329	0.65600	350.589	978.128	375.150
330	0.65800	350.556	977.216	375.191
331	0.66000	350.534	976.293	375.202
332	0.66200	350.529	975.340	375.118
333	0.66400	350.494	974.412	375.154
334	0.66600	350.526	973.464	375.129
335	0.66800	350.473	972.539	375.140
336	0.67000	350.459	971.606	375.163
337	0.67200	350.433	970.681	375.177
338	0.67400	350.437	969.725	375.096
339	0.67600	350.436	968.783	375.021
340	0.67800	350.417	967.878	375.103
341	0.68000	350.351	966.894	374.937
342	0.68200	350.279	965.987	374.974
343	0.68400	350.322	965.024	374.886
344	0.68600	350.378	964.067	374.856
345	0.68800	350.223	963.098	374.777
346	0.69000	350.241	962.150	374.779
347	0.69200	350.210	961.208	374.793
348	0.69400	350.245	960.280	374.822
349	0.69600	350.141	959.299	374.719
350	0.69800	350.197	958.366	374.777
351	0.70000	350.080	957.422	374.790
352	0.70200	350.028	956.460	374.723
353	0.70400	349.980	955.504	374.669
354	0.70600	349.849	954.542	374.637
355	0.70800	349.777	953.594	374.577
356	0.71000	349.819	952.644	374.594
357	0.71200	349.720	951.677	374.590
358	0.71400	349.711	950.710	374.552
359	0.71600	349.765	949.737	374.509
360	0.71800	349.683	948.759	374.481
361	0.72000	349.682	947.817	374.527
362	0.72200	349.679	946.846	374.452
363	0.72400	349.567	945.862	374.405
364	0.72600	349.591	944.910	374.467
365	0.72800	349.510	943.921	374.451
366	0.73000	349.450	942.952	374.458
367	0.73200	349.501	941.991	374.423
368	0.73400	349.383	941.031	374.459
369	0.73600	349.349	940.060	374.429
370	0.73800	349.209	939.059	374.311
371	0.74000	349.268	938.124	374.361
372	0.74200	349.168	937.156	374.344
373	0.74400	349.199	936.193	374.314
374	0.74600	349.113	935.219	374.285
375	0.74800	349.037	934.266	374.285
376	0.75000	349.087	933.292	374.271
377	0.75200	348.907	932.321	374.214
378	0.75400	348.864	931.385	374.202
379	0.75600	348.822	930.425	374.190
380	0.75800	348.673	929.464	374.175
381	0.76000	348.671	928.488	374.161
382	0.76200	348.636	927.529	374.193
383	0.76400	348.548	926.558	374.192
384	0.76600	348.534	925.561	374.155
385	0.76800	348.466	924.567	374.090
386	0.77000	348.418	923.595	374.090
387	0.77200	348.411	922.615	374.038
388	0.77400	348.464	921.648	374.063
389	0.77600	348.349	920.669	374.047
390	0.77800	348.349	919.694	374.012
391	0.78000	348.388	918.730	374.015
392	0.78200	348.301	917.763	373.966
393	0.78400	348.253	916.813	373.969
394	0.78600	348.240	915.857	373.960
395	0.78800	348.158	914.886	373.941
396	0.79000	348.165	913.935	373.951
397	0.79200	348.131	912.990	373.974
398	0.79400	348.003	912.011	373.937
399	0.79600	348.009	911.048	373.918
400	0.79800	348.069	910.099	373.977
401	0.80000	347.967	909.117	373.904
402	0.80200	347.953	908.144	373.895
403	0.80400	347.939	907.170	373.888
404	0.80600	347.932	906.199	373.857
405	0.80800	347.891	905.225	373.849
406	0.81000	347.883	904.244	373.829
407	0.81200	347.787	903.219	373.720
408	0.81400	347.773	902.232	373.686
409	0.81600	347.759	901.256	373.683
410	0.81800	347.745	900.280	373.682
411	0.82000	347.717	899.292	373.651
412	0.82200	347.683	898.346	373.662
413	0.82400	347.668	897.361	373.608
414	0.82600	347.648	896.408	373.607
415	0.82800	347.641	895.461	373.622
416	0.83000	347.634	894.513	373.640
417	0.83200	347.606	893.548	373.610
418	0.83400	347.606	892.605	373.645
419	0.83600	347.579	891.651	373.648
420	0.83800	347.551	890.685	373.620
421	0.84000	347.544	889.727	373.652
422	0.84200	347.503	888.769	373.615
423	0.84400	347.413	887.780	373.564
424	0.84600	347.385	886.791	373.520
425	0.84800	347.350	885.808	373.490
426	0.85000	347.343	884.836	373.496
427	0.85200	347.315	883.859	373.484
428	0.85400	347.294	882.871	373.484
429	0.85600	347.253	881.887	373.460
430	0.85800	347.211	880.893	373.446
431	0.86000	347.211	879.924	373.431
432	0.86200	347.130	878.954	373.418
433	0.86400	347.048	877.987	373.378
434	0.86600	347.007	877.013	373.390
435	0.86800	346.967	876.063	373.399
436	0.87000	346.913	875.126	373.376
437	0.87200	346.784	874.154	373.364
438	0.87400	346.764	873.210	373.391
439	0.87600	346.743	872.247	373.372
440	0.87800	346.674	871.284	373.350
441	0.88000	346.626	870.342	373.352
442	0.88200	346.585	869.375	373.361
443	0.88400	346.543	868.414	373.319
444	0.88600	346.502	867.446	373.329
445	0.88800	346.468	866.467	373.310
446	0.89000	346.447	865.487	373.291
447	0.89200	346.433	864.506	373.274
448	0.89400	346.385	863.528	373.297
449	0.89600	346.350	862.547	373.281
450	0.89800	346.323	861.551	373.262
451	0.90000	346.316	860.576	373.265
452	0.90200	346.246	859.575	373.203
453	0.90400	346.198	858.602	373.181
454	0.90600	346.131	857.626	373.187
455	0.90800	346.055	856.655	373.140
456	0.91000	346.041	855.694	373.153
457	0.91200	345.979	854.744	373.128
458	0.91400	345.945	853.791	373.132
459	0.91600	345.884	852.838	373.137
460	0.91800	345.845	851.892	373.159
461	0.92000	345.798	850.923	373.161
462	0.92200	345.764	849.960	373.177
463	0.92400	345.722	848.987	373.139
464	0.92600	345.702	848.039	373.163
465	0.92800	345.681	847.063	373.153
466	0.93000	345.626	846.096	373.133
467	0.93200	345.592	845.122	373.099
468	0.93400	345.567	844.154	373.084
469	0.93600	345.526	843.174	373.101
470	0.93800	345.505	842.184	373.064
471	0.94000	345.506	841.200	373.046
472	0.94200	345.434	840.181	372.973
473	0.94400	345.420	839.196	372.954
474	0.94600	345.385	838.223	372.966
475	0.94800	345.358	837.247	372.940
476	0.95000	345.322	836.280	372.903
477	0.95200	345.309	835.325	372.898
