NO_OF_FRAMES	711
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 16:53:45.090	773359.54039540
DATA_INCLUDED	3D
MARKER_NAMES	v60-7g	h62-9g
TRAJECTORY_TYPES	Mixed	Mixed
3524	7.04600	335.918	540.530	371.165	350.421	1041.417	377.113
3525	7.04800	335.911	540.489	371.152	350.396	1040.404	377.290
3526	7.05000	335.925	540.473	371.152	350.272	1039.330	377.367
3527	7.05200	335.911	540.440	371.151	350.241	1038.251	377.432
3528	7.05400	335.924	540.407	371.151	350.179	1037.144	377.477
3529	7.05600	335.917	540.382	371.139	350.041	1036.022	377.429
3530	7.05800	335.910	540.357	371.150	350.035	1034.947	377.690
3531	7.06000	335.903	540.324	371.150	349.869	1033.711	377.351
3532	7.06200	335.910	540.300	371.137	349.888	1032.625	377.669
3533	7.06400	335.896	540.258	371.150	349.820	1031.460	377.732
3534	7.06600	335.896	540.234	371.137	349.681	1030.241	377.599
3535	7.06800	335.896	540.209	371.149	349.667	1029.060	377.703
3536	7.07000	335.895	540.176	371.149	349.603	1027.888	377.756
3537	7.07200	335.902	540.143	371.149	349.648	1026.721	378.042
3538	7.07400	335.895	540.110	371.149	349.623	1025.496	378.078
3539	7.07600	335.895	540.093	371.149	349.655	1024.317	378.251
3540	7.07800	335.895	540.060	371.149	349.671	1023.110	378.399
3541	7.08000	335.902	540.036	371.162	349.629	1021.897	378.406
3542	7.08200	335.895	540.002	371.161	349.535	1020.661	378.372
3543	7.08400	335.894	539.978	371.149	349.530	1019.468	378.580
3544	7.08600	335.881	539.945	371.174	349.448	1018.250	378.491
3545	7.08800	335.894	539.912	371.174	349.456	1017.063	378.601
3546	7.09000	335.887	539.887	371.161	349.359	1015.872	378.491
3547	7.09200	335.894	539.862	371.174	349.241	1014.810	378.509
3548	7.09400	335.887	539.830	371.174	349.113	1013.676	378.435
3549	7.09600	335.887	539.796	371.173	349.066	1012.564	378.402
3550	7.09800	335.887	539.780	371.173	348.904	1011.469	378.181
3551	7.10000	335.879	539.747	371.172	348.736	1010.398	377.921
3552	7.10200	335.873	539.722	371.184	348.724	1009.473	378.018
3553	7.10400	335.872	539.689	371.184	348.615	1008.574	377.629
3554	7.10600	335.872	539.664	371.171	348.238	1008.391	376.561
3555	7.10800	335.865	539.639	371.184	348.130	1007.803	376.059
3556	7.11000	335.851	539.614	371.170	348.232	1006.544	376.068
3557	7.11200	335.858	539.590	371.183	348.394	1005.415	376.040
3558	7.11400	335.851	539.556	371.182	348.479	1004.222	375.909
3559	7.11600	335.844	539.523	371.182	348.582	1003.017	376.066
3560	7.11800	335.851	539.499	371.169	348.739	1001.821	376.021
3561	7.12000	335.837	539.474	371.181	348.951	1000.630	375.995
3562	7.12200	335.843	539.441	371.156	349.087	999.408	375.908
3563	7.12400	335.843	539.408	371.156	349.247	998.234	375.906
3564	7.12600	335.843	539.384	371.144	349.402	997.050	375.872
3565	7.12800	335.836	539.351	371.143	349.533	995.870	375.815
3566	7.13000	335.842	539.310	371.131	349.694	994.684	375.744
3567	7.13200	335.828	539.285	371.117	349.824	993.513	375.724
3568	7.13400	335.828	539.252	371.117	349.837	992.369	375.753
3569	7.13600	335.828	539.227	371.105	350.062	991.217	375.769
3570	7.13800	335.828	539.194	371.104	350.089	990.052	375.694
3571	7.14000	335.834	539.170	371.092	350.189	988.891	375.603
3572	7.14200	335.834	539.137	371.092	350.352	987.705	375.440
3573	7.14400	335.834	539.104	371.092	350.306	986.543	375.431
3574	7.14600	335.834	539.087	371.092	350.471	985.324	375.331
3575	7.14800	335.841	539.055	371.092	350.437	984.093	375.190
3576	7.15000	335.854	539.022	371.092	350.430	982.873	375.169
3577	7.15200	335.854	538.997	371.105	350.389	981.638	375.098
3578	7.15400	335.847	538.972	371.092	350.389	980.407	375.088
3579	7.15600	335.840	538.939	371.092	350.355	979.204	375.053
3580	7.15800	335.847	538.906	371.092	350.309	977.991	374.986
3581	7.16000	335.854	538.890	371.092	350.284	976.777	374.961
