NO_OF_FRAMES	1976
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 20:50:22.348	787556.71883970
DATA_INCLUDED	3D
TITLE	Bevaring av energi i en dimension 23.1 g vs 62.1 g #2
MARKER_NAMES	v23_1g	h62_1g
COLLISION_TIME	1.67
TRAJECTORY_TYPES	Mixed	Measured
1327	2.65200	332.115	305.985	371.166	351.627	849.741	372.094
1328	2.65400	332.108	306.266	371.204	351.626	849.495	372.078
1329	2.65600	332.088	306.543	371.189	351.618	849.264	372.066
1330	2.65800	332.044	306.811	371.257	351.609	849.033	372.054
1331	2.66000	332.119	307.118	371.209	351.600	848.805	372.083
1332	2.66200	332.156	307.386	371.184	351.578	848.565	372.080
1333	2.66400	332.180	307.654	371.159	351.563	848.327	372.054
1334	2.66600	332.209	307.933	371.171	351.562	848.094	372.068
1335	2.66800	332.216	308.193	371.136	351.560	847.850	372.092
1336	2.67000	332.252	308.453	371.101	351.551	847.604	372.075
1337	2.67200	332.282	308.732	371.113	351.543	847.373	372.064
1338	2.67400	332.297	309.009	371.100	351.520	847.123	372.072
1339	2.67600	332.333	309.278	371.076	351.512	846.889	372.086
1340	2.67800	332.367	309.549	371.079	351.525	846.658	372.076
1341	2.68000	332.395	309.848	371.140	351.516	846.433	372.080
1342	2.68200	332.463	310.120	371.144	351.501	846.177	372.074
1343	2.68400	332.524	310.392	371.147	351.478	845.958	372.092
1344	2.68600	332.563	310.681	371.173	351.463	845.740	372.111
1345	2.68800	332.571	310.961	371.186	351.414	845.511	372.075
1346	2.69000	332.593	311.224	371.203	351.424	845.268	372.097
1347	2.69200	332.641	311.518	371.188	351.402	845.039	372.061
1348	2.69400	332.656	311.789	371.191	351.369	844.827	372.098
1349	2.69600	332.650	312.060	371.193	351.399	844.586	372.095
1350	2.69800	332.678	312.339	371.207	351.397	844.346	372.095
1351	2.70000	332.699	312.610	371.210	351.343	844.124	372.075
1352	2.70200	332.707	312.863	371.190	351.333	843.880	372.033
1353	2.70400	332.728	313.125	371.182	351.346	843.637	372.059
1354	2.70600	332.742	313.396	371.186	351.377	843.396	372.057
1355	2.70800	332.756	313.658	371.178	351.369	843.164	372.047
1356	2.71000	332.758	313.908	371.133	351.328	842.930	372.064
1357	2.71200	332.766	314.178	371.110	351.297	842.661	372.026
1358	2.71400	332.772	314.449	371.114	351.371	842.421	372.027
1359	2.71600	332.781	314.726	371.102	351.336	842.187	372.044
1360	2.71800	332.762	315.013	371.100	351.368	841.946	372.043
1361	2.72000	332.776	315.309	371.111	351.373	841.699	372.027
1362	2.72200	332.764	315.597	371.136	351.357	841.470	371.991
1363	2.72400	332.759	315.876	371.150	351.315	841.242	371.957
1364	2.72600	332.760	316.190	371.182	351.367	841.013	371.986
