NO_OF_FRAMES	2435
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 21:14:26.637	789000.99824530
DATA_INCLUDED	3D
TITLE	Bevaring av energi i en dimension 75.7g vs 62.1g #4
MARKER_NAMES	v75_7g	h62_1g
COLLISION_TIME	1.31
TRAJECTORY_TYPES	Measured	Mixed
1485	2.96800	344.518	389.160	371.169	352.094	754.024	371.338
1486	2.97000	344.506	389.373	371.136	352.093	753.821	371.331
1487	2.97200	344.534	389.587	371.131	352.099	753.642	371.342
1488	2.97400	344.528	389.785	371.152	352.077	753.455	371.337
1489	2.97600	344.555	389.991	371.136	352.082	753.269	371.333
1490	2.97800	344.563	390.188	371.132	352.075	753.087	371.370
1491	2.98000	344.571	390.419	371.123	352.066	752.907	371.380
1492	2.98200	344.566	390.648	371.114	352.058	752.728	371.390
1493	2.98400	344.593	390.847	371.137	352.057	752.543	371.361
1494	2.98600	344.567	391.061	371.130	352.056	752.357	371.358
1495	2.98800	344.582	391.275	371.124	352.034	752.177	371.368
1496	2.99000	344.597	391.513	371.128	352.017	751.983	371.348
1497	2.99200	344.624	391.719	371.112	352.016	751.804	371.359
1498	2.99400	344.618	391.908	371.096	352.008	751.619	371.330
1499	2.99600	344.633	392.096	371.081	352.007	751.426	371.312
1500	2.99800	344.633	392.311	371.101	351.998	751.230	371.319
1501	3.00000	344.641	392.533	371.082	352.004	751.027	371.313
1502	3.00200	344.656	392.722	371.068	351.982	750.839	371.334
1503	3.00400	344.656	392.911	371.053	351.981	750.652	371.331
1504	3.00600	344.657	393.100	371.063	351.987	750.457	371.339
1505	3.00800	344.658	393.307	371.072	351.986	750.254	371.332
1506	3.01000	344.659	393.497	371.108	351.970	750.051	371.325
1507	3.01200	344.666	393.695	371.105	351.969	749.865	371.321
1508	3.01400	344.680	393.900	371.089	351.969	749.685	371.333
1509	3.01600	344.688	394.105	371.072	351.953	749.498	371.329
1510	3.01800	344.689	394.320	371.092	351.960	749.312	371.327
1511	3.02000	344.697	394.535	371.113	351.945	749.134	371.313
1512	3.02200	344.704	394.740	371.096	351.944	748.947	371.310
1513	3.02400	344.712	394.945	371.054	351.921	748.769	371.295
1514	3.02600	344.734	395.159	371.049	351.888	748.599	371.297
1515	3.02800	344.727	395.389	371.042	351.880	748.419	371.308
1516	3.03000	344.728	395.586	371.014	351.886	748.232	371.306
1517	3.03200	344.742	395.783	371.012	351.873	748.069	371.322
1518	3.03400	344.750	396.004	370.968	351.864	747.891	371.308
1519	3.03600	344.772	396.227	370.975	351.837	747.697	371.291
1520	3.03800	344.765	396.424	370.972	351.789	747.520	371.277
1521	3.04000	344.766	396.622	370.970	351.782	747.340	371.290
1522	3.04200	344.766	396.819	370.968	351.782	747.155	371.263
1523	3.04400	344.775	397.042	370.974	351.774	746.966	371.286
1524	3.04600	344.789	397.272	370.968	351.767	746.780	371.283
1525	3.04800	344.777	397.452	370.942	351.751	746.568	371.287
1526	3.05000	344.777	397.642	370.954	351.744	746.383	371.260
1527	3.05200	344.778	397.832	370.965	351.735	746.203	371.271
1528	3.05400	344.765	398.047	370.986	351.714	746.001	371.265
1529	3.05600	344.779	398.269	370.993	351.727	745.805	371.275
1530	3.05800	344.788	398.467	370.991	351.740	745.618	371.273
1531	3.06000	344.768	398.664	370.988	351.732	745.438	371.284
1532	3.06200	344.762	398.854	370.999	351.710	745.244	371.267
1533	3.06400	344.777	399.071	371.072	351.702	745.074	371.269
1534	3.06600	344.771	399.269	371.094	351.700	744.869	371.287
1535	3.06800	344.779	399.474	371.079	351.714	744.691	371.275
1536	3.07000	344.766	399.670	371.026	351.713	744.520	371.277
1537	3.07200	344.781	399.876	371.036	351.712	744.340	371.289
1538	3.07400	344.788	400.107	371.055	351.703	744.146	371.272
1539	3.07600	344.796	400.321	371.051	351.695	743.959	371.270
1540	3.07800	344.797	400.501	371.001	351.700	743.780	371.282
1541	3.08000	344.812	400.730	370.944	351.698	743.602	371.268
1542	3.08200	344.819	400.961	370.964	351.698	743.422	371.281
1543	3.08400	344.826	401.175	370.961	351.704	743.235	371.280
1544	3.08600	344.834	401.381	370.946	351.710	743.039	371.289
1545	3.08800	344.841	401.610	370.915	351.708	742.852	371.286
1546	3.09000	344.850	401.850	370.945	351.700	742.665	371.285
1547	3.09200	344.851	402.072	370.953	351.699	742.478	371.283
1548	3.09400	344.852	402.270	370.952	351.691	742.282	371.292
1549	3.09600	344.859	402.459	370.939	351.711	742.086	371.301
1550	3.09800	344.854	402.689	370.933	351.709	741.899	371.299
1551	3.10000	344.855	402.913	370.966	351.708	741.706	371.283
1552	3.10200	344.856	403.102	370.953	351.707	741.519	371.282
1553	3.10400	344.857	403.282	370.929	351.705	741.316	371.276
1554	3.10600	344.850	403.472	370.942	351.697	741.120	371.286
1555	3.10800	344.845	403.678	370.951	351.710	740.933	371.284
1556	3.11000	344.860	403.892	370.948	351.709	740.746	371.283
1557	3.11200	344.853	404.090	370.947	351.714	740.559	371.281
1558	3.11400	344.861	404.278	370.910	351.706	740.354	371.301
1559	3.11600	344.862	404.484	370.920	351.704	740.160	371.286
1560	3.11800	344.863	404.690	370.931	351.763	739.955	371.306
1561	3.12000	344.864	404.914	370.965	351.730	739.795	371.273
1562	3.12200	344.879	405.118	370.925	351.730	739.617	371.261
1563	3.12400	344.886	405.324	370.911	351.760	739.405	371.266
1564	3.12600	344.880	405.546	370.894	351.765	739.226	371.254
1565	3.12800	344.881	405.769	370.928	351.757	739.057	371.230
1566	3.13000	344.882	405.991	370.911	351.756	738.886	371.233
1567	3.13200	344.897	406.204	370.883	351.774	738.699	371.231
1568	3.13400	344.905	406.418	370.881	351.774	738.519	371.245
1569	3.13600	344.913	406.658	370.913	351.799	738.330	371.268
1570	3.13800	344.908	406.864	370.923	351.791	738.143	371.267
1571	3.14000	344.909	407.069	370.884	351.781	737.954	371.290
1572	3.14200	344.916	407.283	370.881	351.794	737.767	371.289
1573	3.14400	344.924	407.498	370.904	351.786	737.571	371.299
1574	3.14600	344.918	407.720	370.913	351.792	737.375	371.310
1575	3.14800	344.926	407.910	370.926	351.797	737.188	371.309
1576	3.15000	344.920	408.107	370.901	351.790	736.993	371.294
1577	3.15200	344.928	408.321	370.899	351.788	736.806	371.293
1578	3.15400	344.929	408.536	370.922	351.780	736.603	371.289
1579	3.15600	344.930	408.750	370.919	351.785	736.400	371.285
1580	3.15800	344.924	408.939	370.908	351.784	736.213	371.284
1581	3.16000	344.938	409.137	370.908	351.791	736.026	371.284
1582	3.16200	344.939	409.327	370.922	351.797	735.839	371.284
1583	3.16400	344.933	409.550	370.931	351.796	735.659	371.298
1584	3.16600	344.934	409.755	370.918	351.787	735.455	371.294
1585	3.16800	344.935	409.943	370.881	351.786	735.277	371.282
1586	3.17000	344.950	410.165	370.865	351.785	735.090	371.282
1587	3.17200	344.950	410.373	370.903	351.778	734.912	371.271
1588	3.17400	344.959	410.603	370.899	351.784	734.725	371.271
1589	3.17600	344.960	410.808	370.860	351.782	734.537	371.270
1590	3.17800	344.967	411.005	370.835	351.781	734.359	371.259
1591	3.18000	344.975	411.228	370.845	351.780	734.172	371.259
1592	3.18200	344.989	411.442	370.844	351.765	733.978	371.244
1593	3.18400	344.997	411.647	370.831	351.764	733.781	371.255
1594	3.18600	345.020	411.773	370.903	351.762	733.592	371.279
1595	3.18800	345.035	411.988	370.927	351.762	733.412	371.294
1596	3.19000	345.042	412.186	370.928	351.754	733.225	371.294
1597	3.19200	345.050	412.400	370.926	351.732	733.037	371.293
1598	3.19400	345.045	412.596	370.876	351.718	732.848	371.319
1599	3.19600	345.038	412.818	370.861	351.709	732.675	371.347
1600	3.19800	345.039	413.007	370.875	351.708	732.497	371.336
1601	3.20000	345.005	413.293	370.777	351.687	732.326	371.340
1602	3.20200	345.006	413.508	370.801	351.680	732.131	371.326
1603	3.20400	345.000	413.689	370.803	351.679	731.937	371.312
1604	3.20600	345.001	413.887	370.804	351.664	731.759	371.302
1605	3.20800	345.002	414.101	370.803	351.677	731.564	371.288
1606	3.21000	345.010	414.316	370.827	351.641	731.379	371.262
1607	3.21200	345.038	414.651	370.991	351.634	731.199	371.277
1608	3.21400	345.019	414.702	370.793	351.619	730.988	371.260
1609	3.21600	345.060	415.029	370.945	351.581	730.819	371.241
1610	3.21800	345.068	415.251	370.931	351.558	730.624	371.226
1611	3.22000	345.089	415.490	370.940	351.564	730.428	371.238
1612	3.22200	345.085	415.511	370.847	351.549	730.232	371.249
