NO_OF_FRAMES	2166
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 21:22:48.618	789502.97694200
DATA_INCLUDED	3D
MARKER_NAMES	h62_1g
TRAJECTORY_TYPES	Measured
831	1.66000	357.052	1016.957	374.427
832	1.66200	357.028	1016.536	374.360
833	1.66400	357.027	1016.133	374.362
834	1.66600	357.049	1015.726	374.392
835	1.66800	357.094	1015.328	374.409
836	1.67000	357.113	1014.935	374.445
837	1.67200	357.087	1014.532	374.404
838	1.67400	357.124	1014.119	374.418
839	1.67600	357.088	1013.731	374.427
840	1.67800	357.099	1013.327	374.429
841	1.68000	357.095	1012.910	374.340
842	1.68200	357.096	1012.512	374.403
843	1.68400	357.093	1012.113	374.382
844	1.68600	357.108	1011.719	374.420
845	1.68800	357.098	1011.301	374.375
846	1.69000	357.101	1010.907	374.412
847	1.69200	357.084	1010.489	374.365
848	1.69400	357.086	1010.075	374.294
849	1.69600	357.090	1009.692	374.410
850	1.69800	357.087	1009.293	374.430
851	1.70000	357.090	1008.889	374.436
852	1.70200	357.073	1008.470	374.389
853	1.70400	357.058	1008.062	374.378
854	1.70600	357.058	1007.657	374.341
855	1.70800	357.040	1007.229	374.304
856	1.71000	357.042	1006.849	374.352
857	1.71200	357.025	1006.440	374.341
858	1.71400	357.028	1006.040	374.321
859	1.71600	357.052	1005.636	374.329
860	1.71800	357.010	1005.240	374.325
861	1.72000	357.013	1004.826	374.297
862	1.72200	356.994	1004.426	374.321
863	1.72400	357.014	1004.022	374.329
864	1.72600	356.984	1003.631	374.343
865	1.72800	356.988	1003.202	374.266
866	1.73000	356.966	1002.802	374.291
867	1.73200	356.971	1002.388	374.306
868	1.73400	356.969	1001.977	374.257
869	1.73600	356.907	1001.586	374.275
870	1.73800	356.874	1001.176	374.223
871	1.74000	356.847	1000.780	374.221
872	1.74200	356.835	1000.379	374.205
873	1.74400	356.813	999.998	374.254
874	1.74600	356.797	999.572	374.195
875	1.74800	356.784	999.176	374.194
876	1.75000	356.753	998.776	374.219
877	1.75200	356.731	998.374	374.201
878	1.75400	356.726	997.969	374.212
879	1.75600	356.683	997.543	374.153
880	1.75800	356.706	997.152	374.213
881	1.76000	356.698	996.756	374.257
882	1.76200	356.702	996.326	374.183
883	1.76400	356.588	995.925	374.202
884	1.76600	356.694	995.524	374.238
885	1.76800	356.646	995.093	374.162
886	1.77000	356.581	994.716	374.224
887	1.77200	356.567	994.320	374.268
888	1.77400	356.576	993.918	374.296
889	1.77600	356.557	993.501	374.231
890	1.77800	356.553	993.104	374.233
891	1.78000	356.546	992.707	374.236
892	1.78200	356.643	992.310	374.246
893	1.78400	356.525	991.898	374.232
894	1.78600	356.522	991.511	374.268
895	1.78800	356.511	991.103	374.237
896	1.79000	356.514	990.692	374.234
897	1.79200	356.512	990.275	374.212
898	1.79400	356.492	989.887	374.248
899	1.79600	356.550	989.455	374.182
900	1.79800	356.483	989.053	374.207
901	1.80000	356.485	988.656	374.252
902	1.80200	356.454	988.253	374.239
903	1.80400	356.454	987.821	374.168
904	1.80600	356.450	987.433	374.207
905	1.80800	356.453	987.031	374.236
906	1.81000	356.476	986.628	374.269
907	1.81200	356.454	986.215	374.222
908	1.81400	356.443	985.807	374.194
909	1.81600	356.397	985.398	374.162
910	1.81800	356.406	984.995	374.151
911	1.82000	356.435	984.597	374.201
912	1.82200	356.392	984.188	374.171
913	1.82400	356.376	983.776	374.168
914	1.82600	356.422	983.386	374.167
915	1.82800	356.411	982.978	374.182
916	1.83000	356.374	982.550	374.129
917	1.83200	356.389	982.151	374.136
918	1.83400	356.419	981.752	374.145
919	1.83600	356.363	981.338	374.098
920	1.83800	356.369	980.934	374.088
921	1.84000	356.366	980.539	374.070
922	1.84200	356.368	980.130	374.045
923	1.84400	356.333	979.720	374.017
924	1.84600	356.353	979.326	374.041
925	1.84800	356.342	978.927	374.049
926	1.85000	356.330	978.517	374.022
927	1.85200	356.234	978.102	373.974
928	1.85400	356.282	977.704	374.027
929	1.85600	356.335	977.309	374.056
930	1.85800	356.335	976.900	374.074
931	1.86000	356.220	976.490	374.042
932	1.86200	356.230	976.054	373.935
933	1.86400	356.222	975.645	373.954
934	1.86600	356.270	975.252	374.024
935	1.86800	356.233	974.836	373.982
936	1.87000	356.210	974.426	373.956
937	1.87200	356.190	974.031	373.981
938	1.87400	356.083	973.594	373.867
939	1.87600	356.182	973.235	373.975
940	1.87800	356.180	972.824	373.952
941	1.88000	356.080	972.387	373.839
942	1.88200	356.103	971.987	373.851
943	1.88400	356.094	971.576	373.829
944	1.88600	356.148	971.187	373.918
945	1.88800	356.034	970.760	373.838
946	1.89000	356.069	970.344	373.803
947	1.89200	356.049	969.949	373.829
948	1.89400	356.033	969.539	373.848
949	1.89600	356.026	969.133	373.843
950	1.89800	356.039	968.712	373.832
951	1.90000	356.015	968.295	373.793
952	1.90200	356.012	967.910	373.854
953	1.90400	356.011	967.488	373.801
954	1.90600	355.961	967.066	373.744
955	1.90800	355.960	966.665	373.757
956	1.91000	355.944	966.253	373.735
957	1.91200	355.992	965.863	373.784
958	1.91400	355.966	965.456	373.780
959	1.91600	355.997	965.033	373.729
960	1.91800	355.972	964.632	373.741
961	1.92000	355.988	964.225	373.740
962	1.92200	356.006	963.812	373.680
963	1.92400	355.942	963.406	373.714
964	1.92600	355.932	962.952	373.565
965	1.92800	355.985	962.592	373.712
966	1.93000	355.895	962.137	373.557
967	1.93200	355.898	961.735	373.572
968	1.93400	355.982	961.344	373.625
969	1.93600	355.986	960.937	373.624
970	1.93800	355.943	960.544	373.627
971	1.94000	355.942	960.147	373.657
972	1.94200	355.881	959.705	373.470
973	1.94400	355.941	959.346	373.621
974	1.94600	355.826	958.911	373.530
975	1.94800	355.895	958.546	373.664
976	1.95000	355.914	958.137	373.624
977	1.95200	355.795	957.713	373.566
978	1.95400	355.912	957.331	373.615
979	1.95600	355.866	956.919	373.638
980	1.95800	355.906	956.510	373.599
981	1.96000	355.830	956.044	373.457
982	1.96200	355.826	955.640	373.434
983	1.96400	355.809	955.237	373.451
984	1.96600	355.820	954.839	373.485
985	1.96800	355.726	954.463	373.577
986	1.97000	355.774	954.043	373.508
987	1.97200	355.771	953.640	373.526
988	1.97400	355.730	953.242	373.556
989	1.97600	355.757	952.810	373.456
990	1.97800	355.755	952.412	373.489
991	1.98000	355.720	952.035	373.544
992	1.98200	355.731	951.619	373.488
993	1.98400	355.734	951.210	373.491
994	1.98600	355.744	950.796	373.478
995	1.98800	355.753	950.375	373.408
996	1.99000	355.660	949.978	373.476
997	1.99200	355.735	949.568	373.443
998	1.99400	355.707	949.160	373.485
999	1.99600	355.703	948.728	373.382
1000	1.99800	355.713	948.324	373.401
1001	2.00000	355.736	947.926	373.438
1002	2.00200	355.721	947.489	373.359
