NO_OF_FRAMES	858
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-19, 21:25:33.966	789668.32393060
DATA_INCLUDED	3D
TITLE	Luftmostståndspåverkan av energi 62.1g #1
MARKER_NAMES	h62_1g
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured
576	1.15000	356.436	982.152	374.183
577	1.15200	356.399	980.987	374.147
578	1.15400	356.336	979.822	374.111
579	1.15600	356.262	978.651	374.059
580	1.15800	356.296	977.505	374.098
581	1.16000	356.262	976.353	374.074
582	1.16200	356.265	975.200	374.056
583	1.16400	356.175	974.026	373.966
584	1.16600	356.167	972.892	373.972
585	1.16800	356.063	971.721	373.900
586	1.17000	356.039	970.591	373.924
587	1.17200	356.084	969.467	374.013
588	1.17400	356.099	968.319	373.951
589	1.17600	355.994	967.151	373.858
590	1.17800	356.021	966.019	373.891
591	1.18000	356.051	964.849	373.811
592	1.18200	355.961	963.684	373.740
593	1.18400	355.945	962.515	373.701
594	1.18600	355.945	961.376	373.721
595	1.18800	355.946	960.211	373.702
596	1.19000	355.827	959.008	373.561
597	1.19200	355.839	957.871	373.560
598	1.19400	355.967	956.700	373.540
599	1.19600	355.887	955.529	373.436
600	1.19800	355.815	954.398	373.491
601	1.20000	355.787	953.264	373.508
602	1.20200	355.819	952.105	373.491
603	1.20400	355.779	950.981	373.542
604	1.20600	355.821	949.809	373.456
605	1.20800	355.799	948.656	373.388
606	1.21000	355.764	947.525	373.427
607	1.21200	355.717	946.405	373.499
608	1.21400	355.753	945.236	373.433
609	1.21600	355.632	944.033	373.260
610	1.21800	355.709	942.911	373.303
611	1.22000	355.540	941.714	373.191
612	1.22200	355.566	940.560	373.216
613	1.22400	355.556	939.399	373.187
614	1.22600	355.540	938.243	373.175
615	1.22800	355.537	937.065	373.100
616	1.23000	355.534	935.917	373.081
617	1.23200	355.525	934.769	373.063
618	1.23400	355.523	933.617	373.072
619	1.23600	355.547	932.472	373.032
620	1.23800	355.492	931.324	373.057
621	1.24000	355.470	930.192	373.023
622	1.24200	355.393	929.095	373.022
623	1.24400	355.427	927.922	373.053
624	1.24600	355.391	926.769	373.000
625	1.24800	355.403	925.634	373.041
626	1.25000	355.226	924.484	372.893
627	1.25200	355.298	923.349	372.941
628	1.25400	355.189	922.178	372.881
629	1.25600	355.140	921.007	372.829
630	1.25800	355.171	919.833	372.806
631	1.26000	355.156	918.682	372.782
632	1.26200	355.120	917.536	372.771
633	1.26400	355.085	916.386	372.788
634	1.26600	355.021	915.227	372.752
635	1.26800	355.006	914.092	372.779
636	1.27000	354.937	912.923	372.752
637	1.27200	354.915	911.781	372.766
638	1.27400	354.880	910.638	372.779
639	1.27600	354.871	909.472	372.732
640	1.27800	354.836	908.332	372.722
641	1.28000	354.821	907.191	372.716
642	1.28200	354.786	906.056	372.724
643	1.28400	354.696	904.858	372.597
644	1.28600	354.667	903.699	372.546
645	1.28800	354.665	902.542	372.538
646	1.29000	354.678	901.393	372.523
